id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,target.started,target.stopped,audCueEnd.started,responsePointer.started,responseStarted,rtUntillMotionTreshold,cueForRep.started,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,audCueStart.stopped,audCueEnd.stopped,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,-100,0.1999999999999999,unmet,,green,red,,1291.7277503877829,,,,,0,242,242,185,trial,,,,,,green,1.2917277503877829,1.2916666666666667,2.2999069999787025,0.9974340999615379,1e-05,1e-05,1.2918595999944955,1.3253265999956056,2.0002058999962173,2.2999069999787025,2.2999069999787025,0.0,2.2999069999787025,2.5005499999970198,3.1755015999660827,0.8755945999873802,0.8755945999873802,1.05523,-0.025518276576070455,-0.14560428399287262,,,,None,,,,-0.1,-0.1,1.158397750387783,1.1583333333333332,trial_list_0.8_red.csv,1.1582794999703765,1.1919643000001088,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,167,0.8,met,,red,green,,333.1107302045301,,,,,0,243,243,491,trial,,,,,,red,0.33311073020453014,0.3333333333333333,2.3001211999799125,0.9971441999659874,1e-05,1e-05,0.33327090000966564,0.36661590001313016,2.0003391999634914,2.3001211999799125,2.3001211999799125,0.0,2.3001211999799125,2.5002016999642365,3.466761099989526,1.1666399000096135,1.1666399000096135,0.34627,0.13091546395965642,0.0686507920764052,,,,None,,0.03316,2.0336003999691457,0.167,0.16666666666666666,0.5334407302045302,0.5333333333333333,trial_list_0.8_red.csv,0.5335869999835268,0.5666703999741003,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,167,0.8,met,,red,green,,570.8908399825923,,,,,0,244,244,228,trial,,,,,,red,0.5708908399825923,0.5666666666666667,2.3001644000178203,0.9974692999967374,2e-05,2e-05,0.5665800000424497,0.5999222000245936,2.0004678000113927,2.3001644000178203,2.808709600009024,0.5085451999912038,2.3001644000178203,2.5003135000006296,3.46715610002866,1.1669917000108398,0.658446500019636,0.65498,0.13064463143494212,-0.0691648048773223,,,,None,,0.03399,2.0338698000414297,0.167,0.16666666666666666,0.7712208399825924,0.7666666666666666,trial_list_0.8_red.csv,0.7665404000435956,0.7998811000143178,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,100,0.1999999999999999,unmet,,green,red,,1382.0602728909937,,,,,0,245,245,117,trial,,,,,,green,1.3820602728909936,1.3833333333333333,2.2998011999879964,0.9972541999886744,1e-05,1e-05,1.3828157999669202,1.4167548999539576,1.999493799987249,2.2998011999879964,2.3579816999845207,0.058180499996524304,2.2998011999879964,2.499710799951572,2.9832096999743953,0.683408499986399,0.6252279999898747,1.5,-0.14782350948509485,0.0,,,,None,,,,0.1,0.1,1.5153902728909936,1.5166666666666666,trial_list_0.8_red.csv,1.5165616999729536,1.5497601999668404,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-167,0.8,met,,red,green,,598.7900262104738,,,,,0,246,246,53,trial,,,,,,red,0.5987900262104738,0.6,2.299536000005901,0.9974761999910697,1e-05,1e-05,0.5998232999700122,0.6333481000037864,1.9995594999636523,2.299536000005901,2.299536000005901,0.0,2.299536000005901,2.4999074999941513,3.1328314999700524,0.8332954999641515,0.8332954999641515,0.52207,0.14746835182072202,-0.010240857765327918,,,,None,,0.03324,2.0334834000095725,-0.167,-0.16666666666666666,0.3984600262104738,0.4,trial_list_0.8_red.csv,0.3999704999732785,0.43310809996910393,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-300,0.8,met,,red,green,,935.6379369091146,,,,,0,247,247,497,trial,,,,,,red,0.9356379369091146,0.9333333333333333,2.299603199993726,0.9908462999737822,1e-05,1e-05,0.9328502000425942,0.9661888999980874,1.9995878000045195,2.299603199993726,2.299603199993726,0.0,2.299603199993726,2.499392200028524,3.090889400045853,0.7912862000521272,0.7912862000521272,0.87969,0.054551745476032344,-0.13738958119889627,,,,None,,0.03284,2.0327334000030532,-0.3,-0.3,0.6023079369091145,0.6,trial_list_0.8_red.csv,0.5994508000439964,0.6332687000394799,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,100,0.1999999999999999,unmet,,green,red,,1280.076199523361,,,,,0,248,248,356,trial,,,,,,green,1.2800761995233612,1.275,2.2999661000212654,0.9981815000064671,4e-05,4e-05,1.275651799980551,1.3088952000252903,2.0007012999849394,2.2999661000212654,3.69189010001719,1.3919239999959245,2.2999661000212654,2.5000075999996625,4.425400300009642,2.1254341999883763,0.7335101999924518,0.98214,0.008291616987769401,-0.14759078238229534,,,,None,,,,0.1,0.1,1.413406199523361,1.4083333333333332,trial_list_0.8_red.csv,1.4089253999991342,1.4424166000098921,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.8,met,,red,green,,976.7211348814752,,,,,0,249,249,188,trial,,,,,,red,0.9767211348814753,0.975,2.3001270999666303,0.9968532999628223,3e-05,3e-05,0.9750458999769762,1.0084894999745302,2.000001800013706,2.3001270999666303,2.983468999969773,0.6833419000031427,2.3001270999666303,2.500061300001107,3.64134049997665,1.3412134000100195,0.6578715000068769,0.93462,0.03014923361725083,-0.144716321362804,,,,None,,0.03316,2.0334137000027113,0.033,0.03333333333333333,1.0430511348814753,1.0416666666666667,trial_list_0.8_red.csv,1.0416585999773815,1.0749249999644235,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.8,met,,red,green,,1535.248353883842,0,0,0,0,0,250,250,384,fam,0.5327970999642275,0.5327970999642275,270.0,2.5327813999610953,2.5327813999610953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.8,met,,red,green,,1535.248353883842,1,0,1,0,0,250,250,384,fam,0.49857880000490695,0.49857880000490695,270.0,2.4989587999880314,2.4989587999880314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.8,met,,red,green,,1535.248353883842,2,0,2,0,0,250,250,384,fam,0.49913730000844225,0.49913730000844225,270.0,2.4991757000098005,2.4991757000098005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.8,met,,red,green,,1535.248353883842,3,0,3,0,0,250,250,384,fam,0.49855650000972673,0.49855650000972673,270.0,2.498328000016045,2.498328000016045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.8,met,,red,green,,1535.248353883842,,,,,0,250,250,384,trial,,,,,,red,1.535248353883842,1.5333333333333332,2.3002870999625884,0.998602400009986,1e-05,1e-05,1.5328585999668576,1.5662845999468118,2.0001535999472253,2.3002870999625884,2.3002870999625884,0.0,2.3002870999625884,2.499583499971777,3.4081369999912567,1.1078499000286683,1.1078499000286683,1.58822,-0.14218200529631383,0.040448329092916874,,,,None,,,,-0.033,-0.03333333333333333,1.468918353883842,1.4666666666666666,trial_list_0.8_red.csv,1.4667311999946833,1.49978769995505,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,233,0.8,met,,red,green,,912.0694652902356,,,,,0,251,251,152,trial,,,,,,red,0.9120694652902356,0.9083333333333333,2.299430700019002,0.9970716999960132,3e-05,3e-05,0.9080352000310086,0.9416857000323944,2.0002041999832727,2.299430700019002,2.299430700019002,0.0,2.299430700019002,2.499491400027182,3.758132899994962,1.45870219997596,1.45870219997596,0.96827,0.014708988952502843,-0.14708988952502844,,,,None,,0.03287,,0.233,0.23333333333333334,1.1783994652902356,1.175,trial_list_0.8_red.csv,1.174811300006695,1.208329999994021,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,1516.7700466243132,,,,,0,252,252,207,trial,,,,,,red,1.5167700466243133,1.5166666666666666,2.3003483999636956,0.996071600005962,2e-05,2e-05,1.5166781999869272,1.5499728999566287,2.0000031999661587,2.3003483999636956,2.47470759996213,0.17435919999843463,2.3003483999636956,2.499731099989731,3.2830777000053786,0.982729300041683,0.8083701000432484,1.30502,-0.1209479680615085,-0.08499046404322218,,,,None,,0.03345,2.033378999971319,-0.1,-0.1,1.3834400466243133,1.3833333333333333,trial_list_0.8_red.csv,1.3834139999817125,1.416808400012087,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1392.5501985989397,,,,,0,253,253,359,trial,,,,,,red,1.3925501985989397,1.3916666666666666,2.2992001000093296,0.9910433000186458,1e-05,1e-05,1.391128999995999,1.424487499985844,1.9995995999779552,2.2992001000093296,2.2992001000093296,0.0,2.2992001000093296,2.5000205999822356,4.0326454999740236,1.733445399964694,1.733445399964694,1.01889,-0.008766140103351035,-0.14756335840640908,,,,None,,0.03331,2.0329746999777853,-0.233,-0.23333333333333334,1.1262201985989397,1.125,trial_list_0.8_red.csv,1.1243828000151552,1.1579044999671169,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-167,0.8,met,,red,green,,708.1808365711138,,,,,0,254,254,199,trial,,,,,,red,0.7081808365711137,0.7083333333333334,2.299848700000439,0.9983743000193499,1e-05,1e-05,0.7081821999745443,0.7415307000046596,2.0001033999724314,2.299848700000439,2.299848700000439,0.0,2.299848700000439,2.500159499992151,3.5415223999880254,1.2416736999875866,1.2416736999875866,0.87625,0.05603500325484363,-0.13679133147505945,,,,None,,0.03351,2.0333738999906927,-0.167,-0.16666666666666666,0.5078508365711139,0.5083333333333333,trial_list_0.8_red.csv,0.5081798000028357,0.5419640999753028,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-300,0.8,met,,red,green,,1691.903883422442,,,,,0,255,255,165,trial,,,,,,red,1.691903883422442,1.6916666666666667,2.299911800015252,0.996874000004027,2e-05,2e-05,1.6916119999950752,1.7247357000014745,1.9999061000416987,2.299911800015252,2.299911800015252,0.0,2.299911800015252,2.500077100005001,3.2580524000222795,0.9581406000070274,0.9581406000070274,1.19228,-0.0839643162755659,-0.12166258072582,,,,None,,0.03334,2.0333655000431463,-0.3,-0.3,1.3585738834224421,1.3583333333333334,trial_list_0.8_red.csv,1.3584962000022642,1.3918528000358492,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1208.9784622568918,,,,,0,256,256,275,trial,,,,,,red,1.2089784622568918,1.2083333333333333,2.299936300027184,0.9974874999606982,2e-05,2e-05,1.2082481000106782,1.2416818999918178,2.0001355999847874,2.299936300027184,2.299936300027184,0.0,2.299936300027184,2.50054119998822,3.4667235999950208,1.1667872999678366,1.1667872999678366,0.98031,0.009139688936764818,-0.14754069283634635,,,,None,,0.03315,2.033429100003559,-0.233,-0.23333333333333334,0.9426484622568918,0.9416666666666667,trial_list_0.8_red.csv,0.9419294000254013,0.9750560999964364,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,833.2374401468576,,,,,0,257,257,321,trial,,,,,,red,0.8332374401468576,0.8333333333333334,2.3006014000275172,0.9982354000094347,2e-05,2e-05,0.8332510000327602,0.8666532000061125,2.000255400023889,2.3006014000275172,2.3006014000275172,0.0,2.3006014000275172,2.50037640001392,3.600024600047618,1.299423200020101,1.299423200020101,0.7399,0.10779102084100223,-0.10115772725078669,,,,None,,0.03327,2.0334815000533126,-0.1,-0.1,0.6999074401468576,0.7,trial_list_0.8_red.csv,0.7003830000176094,0.733248500037007,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.1999999999999999,unmet,,green,red,,1204.150646377276,,,,,0,258,258,61,trial,,,,,,green,1.204150646377276,1.2,2.2998077000374906,0.9984205000218935,1e-05,1e-05,1.1994993000407703,1.2328021000139415,1.9998631000053138,2.2998077000374906,2.7665132000111043,0.46670549997361377,2.2998077000374906,2.4999929000041448,3.5332353000412695,1.233427600003779,0.7667221000301652,0.53631,0.14686254920175906,-0.016828000429368228,,,,None,,0.03337,2.033002400014084,-0.033,-0.03333333333333333,1.137820646377276,1.1333333333333333,trial_list_0.8_red.csv,1.132756800041534,1.1661332999938168,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,300,0.8,met,,red,green,,817.6529666391539,,,,,0,259,259,285,trial,,,,,,red,0.8176529666391539,0.8166666666666667,2.299647099978756,0.998727299971506,1e-05,1e-05,0.8159633000032045,0.8493052999838255,1.9995887000113726,2.299647099978756,2.416025799990166,0.11637870001140982,2.299647099978756,2.4994822000153363,3.599851500010118,1.3002044000313617,1.183825700019952,0.94421,0.02577605023353713,-0.1455588719070332,,,,None,,0.03331,2.0331435999833047,0.3,0.3,1.1509829666391538,1.15,trial_list_0.8_red.csv,1.1498864999739453,1.1830768999643624,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,680.2094229465135,,,,,0,260,260,450,trial,,,,,,red,0.6802094229465135,0.675,2.2997316000401042,0.9974478000076488,2e-05,2e-05,0.6750448000384495,0.7086264000390656,1.9997496000141837,2.2997316000401042,2.3914368000114337,0.09170519997132942,2.2997316000401042,2.5003286999999546,3.3002405000152066,1.0005088999751024,0.908803700003773,0.66212,0.1290625567910565,-0.07207389535084974,,,,None,,0.03352,2.033297600049991,-0.233,-0.23333333333333334,0.41387942294651353,0.4166666666666667,trial_list_0.8_red.csv,0.416928100050427,0.44977460004156455,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.1999999999999999,unmet,,green,red,,960.8745039071256,,,,,0,261,261,75,trial,,,,,,green,0.9608745039071256,0.9583333333333334,2.2999089000513777,0.9974550000042655,2e-05,2e-05,0.9582875000196509,0.9915551000158302,1.9996365000260994,2.2999089000513777,3.0412263000034727,0.741317399952095,2.2999089000513777,2.4997634000028484,4.024940500035882,1.7250315999845043,0.9837142000324093,0.69617,0.12062760262220011,-0.08544455185739175,,,,None,,0.03326,2.03299210005207,-0.033,-0.03333333333333333,0.8945445039071256,0.8916666666666666,trial_list_0.8_red.csv,0.8916432000114582,0.9249255000031553,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,685.7494523634241,,,,,0,262,262,484,trial,,,,,,red,0.6857494523634241,0.6833333333333333,2.2997982999659143,0.9977781000197865,1e-05,1e-05,0.6830010999692604,0.716525099996943,1.9993634999846108,2.2997982999659143,2.2997982999659143,0.0,2.2997982999659143,2.4999788999557495,3.599696599994786,1.2998983000288717,1.2998983000288717,0.70915,0.1170440317654167,-0.09029111021903573,,,,None,,,,-0.1,-0.1,0.552419452363424,0.55,trial_list_0.8_red.csv,0.5495783999795094,0.582979200000409,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-300,0.8,met,,red,green,,1713.39779397526,,,,,0,263,263,120,trial,,,,,,red,1.7133977939752598,1.7083333333333333,2.2998256999999285,0.9974751999834552,1e-05,1e-05,1.708312799979467,1.7420629999833182,1.9999940999550745,2.2998256999999285,2.2998256999999285,0.0,2.2998256999999285,2.499768799985759,3.1747154999757186,0.8748897999757901,0.8748897999757901,1.41636,-0.14275021123720824,-0.03839488440173187,,,,None,,,,-0.3,-0.3,1.38006779397526,1.375,trial_list_0.8_red.csv,1.3753310999600217,1.4083716999739408,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.1999999999999999,unmet,,green,red,,377.65025571826766,,,,,0,264,264,280,trial,,,,,,green,0.37765025571826766,0.375,2.300606200005859,0.9982946999953128,2e-05,2e-05,0.37504130002344027,0.4084252000320703,2.00022370001534,2.300606200005859,2.300606200005859,0.0,2.300606200005859,2.5000960000324994,3.508260100032203,1.2076539000263438,1.2076539000263438,0.46042,0.1466819981202326,0.018335249765029076,,,,None,,0.03318,2.0335550000309013,-0.033,-0.03333333333333333,0.31132025571826766,0.30833333333333335,trial_list_0.8_red.csv,0.308207800029777,0.3422075000125915,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-33,0.8,met,,red,green,,1665.4183466466864,,,,,0,265,265,420,trial,,,,,,red,1.6654183466466863,1.6666666666666667,2.3000528999837115,0.9982557999901474,2e-05,2e-05,1.6665961999678984,1.7001060000038706,2.000138000003062,2.3000528999837115,2.5751377000124194,0.27508480002870783,2.3000528999837115,2.5000196999753825,3.366585900017526,1.0665330000338145,0.7914482000051066,1.44596,-0.14569814073310947,-0.024976824125675912,,,,None,,0.03325,2.0334374000085518,-0.033,-0.03333333333333333,1.5990883466466865,1.6,trial_list_0.8_red.csv,1.5998326999833807,1.6334424000233412,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1643.5424670182622,,,,,0,266,266,360,trial,,,,,,red,1.6435424670182621,1.6416666666666666,2.3001599999843165,0.9984161999891512,1e-05,1e-05,1.6416933999862522,1.6750343999592587,2.000141199969221,2.3001599999843165,2.4334398999926634,0.13327990000834689,2.3001599999843165,2.5000485999626108,3.3169412999995984,1.0167813000152819,0.883501400006935,1.32253,-0.1254369212450826,-0.0782136097175221,,,,None,,,,-0.233,-0.23333333333333334,1.3772124670182622,1.375,trial_list_0.8_red.csv,1.3750938999583013,1.4086060000117868,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1596.8691808223937,,,,,0,267,267,222,trial,,,,,,red,1.5968691808223936,1.5916666666666666,2.3004383000079542,0.998074600007385,6e-05,6e-05,1.591956600022968,1.6251636000233702,2.0003951999824494,2.3004383000079542,2.7166489000082947,0.4162106000003405,2.3004383000079542,2.499881199968513,3.5339524999726564,1.2335141999647021,0.8173035999643616,1.31547,-0.12367188700209339,-0.08097564029898971,,,,None,,0.03325,2.033500700024888,-0.233,-0.23333333333333334,1.3305391808223936,1.325,trial_list_0.8_red.csv,1.3253033999935724,1.358476699970197,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,33,0.8,met,,red,green,,287.5900361091433,,,,,0,268,268,171,trial,,,,,,red,0.2875900361091433,0.2833333333333333,2.299697600014042,0.9978074000100605,1e-05,1e-05,0.2829912999877706,0.3159610999864526,1.9997215999756008,2.299697600014042,2.299697600014042,0.0,2.299697600014042,2.4997135999728926,3.582978999998886,1.283281399984844,1.283281399984844,0.46572,0.14696717492599848,0.015888343235243074,,,,None,,,,0.033,0.03333333333333333,0.35392003610914324,0.35,trial_list_0.8_red.csv,0.34937820001505315,0.3827166000264697,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,100,0.8,met,,red,green,,1277.7031749687494,,,,,0,269,269,453,trial,,,,,,red,1.2777031749687493,1.275,2.2971837999648415,0.9918685999582522,1e-05,1e-05,1.2723986000055447,1.3056542999693193,2.005546399974264,2.2971837999648415,2.2971837999648415,0.0,2.2971837999648415,2.4972256000037305,3.1220577000058256,0.8248739000409842,0.8248739000409842,1.32675,-0.12646302404525117,-0.07654340929054675,,,,None,,0.03122,2.038727300008759,0.1,0.1,1.4110331749687492,1.4083333333333332,trial_list_0.8_red.csv,1.4057195999776013,1.439043699996546,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,796.8624954067648,,,,,0,270,270,32,trial,,,,,,red,0.7968624954067648,0.7916666666666666,2.2997989000286907,0.9987850000034086,1e-05,1e-05,0.7914651000173762,0.8247717000194825,1.9996681000338867,2.2997989000286907,2.2997989000286907,0.0,2.2997989000286907,2.4998260000138544,3.5912419000524096,1.291443000023719,1.291443000023719,0.83605,0.07281759762459891,-0.12864442247012473,,,,None,,,,-0.1,-0.1,0.6635324954067647,0.6583333333333333,trial_list_0.8_red.csv,0.6580014000064693,0.6913446999969892,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,167,0.8,met,,red,green,,1209.1557447120645,,,,,0,271,271,1,trial,,,,,,red,1.2091557447120644,1.2083333333333333,2.3001059999805875,0.9986344000208192,1e-05,1e-05,1.208367499988526,1.2417068999493495,2.0000906999921426,2.3001059999805875,2.3001059999805875,0.0,2.3001059999805875,2.5000117999734357,3.141793399991002,0.8416874000104144,0.8416874000104144,1.22801,-0.09706357218062872,-0.11149194101828974,,,,None,,0.03338,2.03342899994459,0.167,0.16666666666666666,1.4094857447120643,1.4083333333333332,trial_list_0.8_red.csv,1.4085454999585636,1.441782699956093,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-233,0.8,met,,red,green,,1220.7071344256733,,,,,0,272,272,37,trial,,,,,,red,1.2207071344256732,1.2166666666666666,2.300099299987778,0.9982219000230543,1e-05,1e-05,1.2166989999823272,1.2499493999639526,2.000064299965743,2.300099299987778,2.8921725999680348,0.5920732999802567,2.300099299987778,2.500517399981618,3.7750076999654993,1.4749083999777213,0.8828350999974646,1.37665,-0.13686204793952989,-0.055862060383481585,,,,None,,0.03339,2.033288899983745,-0.233,-0.23333333333333334,0.9543771344256733,0.95,trial_list_0.8_red.csv,0.950118399981875,0.983182099997066,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-100,0.8,met,,red,green,,313.8727775788043,,,,,0,273,273,268,trial,,,,,,red,0.3138727775788043,0.31666666666666665,2.3000700999982655,0.9980591000057757,1e-05,1e-05,0.31628359999740496,0.3495495000388473,1.9999310999992304,2.3000700999982655,2.3000700999982655,0.0,2.3000700999982655,2.499810900015291,3.5661187000223435,1.266048600024078,1.266048600024078,0.27521,0.1124691449140061,0.09592956477959344,,,,None,,,,-0.1,-0.1,0.1805427775788043,0.18333333333333332,trial_list_0.8_red.csv,0.18304199998965487,0.21627880004234612,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,-167,0.1999999999999999,unmet,,green,red,,1540.477016114623,,,,,0,274,274,259,trial,,,,,,green,1.540477016114623,1.5416666666666667,2.300274499983061,0.9974485999555327,3e-05,3e-05,1.5417568999691866,1.575095699983649,2.0004967999993823,2.300274499983061,2.400475699978415,0.10020119999535382,2.300274499983061,2.500302799977362,3.0083687999867834,0.7080943000037223,0.6078931000083685,1.18097,-0.07958659241039051,-0.12457031855539384,,,,None,,0.03345,2.033737999969162,-0.167,-0.16666666666666666,1.340147016114623,1.3416666666666666,trial_list_0.8_red.csv,1.3417410999536514,1.375024599954486,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,300,0.1999999999999999,unmet,,green,red,,339.3011856171952,0,0,0,0,0,275,275,409,fam,0.9457442000275478,0.9457442000275478,270.0,3.16289560002042,3.16289560002042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,300,0.1999999999999999,unmet,,green,red,,339.3011856171952,1,0,1,0,0,275,275,409,fam,0.4987286999821663,0.4987286999821663,270.0,2.499055899970699,2.499055899970699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,300,0.1999999999999999,unmet,,green,red,,339.3011856171952,2,0,2,0,0,275,275,409,fam,0.49857840000186116,0.49857840000186116,270.0,2.4983837000327185,2.4983837000327185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,300,0.1999999999999999,unmet,,green,red,,339.3011856171952,3,0,3,0,0,275,275,409,fam,0.49870719999307767,0.49870719999307767,270.0,2.4988955999724567,2.4988955999724567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,300,0.1999999999999999,unmet,,green,red,,339.3011856171952,,,,,0,275,275,409,trial,,,,,,green,0.3393011856171952,0.3416666666666667,2.2999400999979116,0.9910902999690734,2e-05,2e-05,0.34102759999223053,0.3750883999746293,1.9993470999761485,2.2999400999979116,2.2999400999979116,0.0,2.2999400999979116,2.4996795000042766,4.041501700005028,1.7415616000071168,1.7415616000071168,0.39932,0.14049103901994447,0.04597888549743637,,,,None,,,,0.3,0.3,0.6726311856171953,0.675,trial_list_0.8_red.csv,0.674917500000447,0.7079129000194371,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
,100,0.8,met,,red,green,,1568.239731125289,,,,,0,276,276,88,trial,,,,,,red,1.568239731125289,1.5666666666666667,2.3003326999605633,0.9967695000232197,1e-05,1e-05,1.5663456000038423,1.5999614999745972,1.9996675999718718,2.3003326999605633,2.3003326999605633,0.0,2.3003326999605633,2.5000015999539755,3.2171240999596193,0.916791399999056,0.916791399999056,1.43648,-0.14488992423553676,-0.029303580182468113,,,,None,,0.03333,2.033090799988713,0.1,0.1,1.7015697311252889,1.7,trial_list_0.8_red.csv,1.6996744999778457,1.7328903999878094,p15_high2_01,001,2023-05-15_14h56.27.774,expectation_shapes_perceived_time,2022.2.4,119.80782825861411,
