id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,target.started,target.stopped,audCueEnd.started,responsePointer.started,cueForRep.started,space2pass.started,responseStarted,rtUntillMotionTreshold,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,audCueStart.stopped,audCueEnd.stopped,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,18,0,18,0,test,,,,,,green,1.4290735827375973,1.425,2.2916188999952283,0.9990672999992967,1.750000228639692e-05,2e-05,1.4249716000049375,1.458313700000872,2.0000215000036405,2.2916188999952283,2.2916188999952283,2.591850800003158,2.2916188999952283,0.0,3.9912704000016674,1.6996515000064392,1.6996515000064392,1.53986,-0.16719942783176817,0.02104608182497781,3.9912704000016674,-0.16435263518084559,-0.03723973061887241,space,1.391445900022518,0.03315640000801068,2.0331674000044586,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,19,0,19,0,test,,,,,,green,1.2458242109890945,1.2416666666666667,2.2912359000038123,0.9990247999958228,1.2699994840659201e-05,1e-05,1.241163400001824,1.2747658000007505,1.9996629999950528,2.2912359000038123,2.2912359000038123,2.5913392000074964,2.2912359000038123,0.0,4.5829029000015,2.2916669999976875,2.2916669999976875,1.06379,-0.03354533973129662,-0.1651462879079218,4.5829029000015,-0.11758735206268738,-0.12071371447495069,space,1.9918214000063017,,,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,20,0,20,0,test,,,,,,red,0.538317719662861,0.5333333333333333,2.2917049000097904,0.9979301999992458,1.4000004739500582e-05,1e-05,0.5334617000044091,0.5665910000097938,2.0000614000018686,2.2917049000097904,2.2917049000097904,2.591582799999742,2.2917049000097904,0.0,3.8167683000065153,1.525063399996725,1.525063399996725,0.26987,0.1263617761903232,0.1114956848738146,3.8167683000065153,0.16729926962803207,-0.020237109709178604,space,1.224721300008241,0.03362400000332855,2.033175200005644,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,21,0,21,0,test,,,,,,red,1.732219873920636,1.7249999999999999,2.291870699991705,0.9983330999966711,1.3999990187585354e-05,1e-05,1.7252033999975538,1.7582054999948014,2.0001548000000184,2.291870699991705,2.291870699991705,2.591497299988987,2.349873299986939,0.05800259999523405,4.500424199999543,2.208553500007838,2.150550900012604,1.66699,-0.14585476217620716,0.08440956449346457,4.500424199999543,-0.12562755015236687,0.11232232578685704,space,1.905078700001468,,,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,22,0,22,0,test,,,,,,red,1.6356231530046659,1.6333333333333333,2.2917140999925323,0.995224699989194,1.3700002455152571e-05,1e-05,1.6336385000031441,1.6666548999928636,1.999930599995423,2.2917140999925323,2.2917140999925323,2.5919140999903902,2.3503714999969816,0.0586574000044493,4.008418500001426,1.7167044000088936,1.6580470000044443,1.42069,-0.1633152930595701,-0.04155359527551192,4.008418500001426,-0.15345253109985113,0.06964845243437594,space,1.4118547000107355,,,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,23,0,23,0,test,,,,,,green,0.5374340423733784,0.5333333333333333,2.291338499999256,0.9983661000005668,1.3899989426136017e-05,1e-05,0.533566999991308,0.5667515999957686,2.000376399999368,2.291338499999256,2.291338499999256,2.5918788999988465,2.291338499999256,0.0,4.375525800001924,2.084187300002668,2.084187300002668,0.374,0.1554870690177056,0.06497967063426502,4.375525800001924,0.16735480620061446,-0.019772583771704485,space,1.7790783000091324,0.03366289999394212,2.0333316000032937,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,24,0,24,0,test,,,,,,green,1.0947667033739958,1.0916666666666666,2.291564799990738,0.9980484000116121,1.4199991710484028e-05,1e-05,1.091761999996379,1.1250570999982301,2.000123399993754,2.291564799990738,2.291564799990738,2.5912576999980956,2.291564799990738,0.0,3.9000032999902032,1.6084384999994654,1.6084384999994654,1.02558,-0.01352818166333844,-0.16797492231978564,3.9000032999902032,-0.04943325846329606,-0.1611053667174228,space,1.302332600011141,0.03332010000303853,2.033631400001468,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,25,0,25,0,test,,,,,,red,1.273822762880369,1.2666666666666666,2.291730800003279,0.9983326999936253,1.3500000932253897e-05,1e-05,1.2669915000005858,1.3000834999984363,2.0000880000006873,2.291730800003279,2.291730800003279,2.5916603000077885,2.291730800003279,0.0,3.8252400000055786,1.5335092000022996,1.5335092000022996,1.01136,-0.006014693921132641,-0.16841142979171395,3.8252400000055786,-0.12773705760324455,-0.10991737961905608,space,1.2324155000096653,0.03368680000130553,2.0335684000019683,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,26,0,26,0,test,,,,,,red,0.45066414556550044,0.45,2.2916580000019167,0.9980916000058642,1.990000600926578e-05,2e-05,0.45016550000582356,0.48348860000260174,2.00048770000285,2.2916580000019167,2.2916580000019167,2.5921331999998074,2.2916580000019167,0.0,4.124938000008115,1.833280000006198,1.833280000006198,0.45414,0.1667728602824387,0.02419502636221909,4.124938000008115,0.1664986963566289,0.02601480999349014,space,1.5268853000015952,0.03338619999703951,,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,27,0,27,0,test,,,,,,green,1.4695959385981567,1.4666666666666666,2.2916965000040364,0.9982733999931952,1.3700002455152571e-05,1e-05,1.467034799992689,1.4998979999945732,2.000075200005085,2.2916965000040364,2.2916965000040364,2.591744099991047,2.2916965000040364,0.0,3.841801899994607,1.5501053999905707,1.5501053999905707,1.5584,-0.1656901658230174,0.030746628709425912,3.841801899994607,-0.1677506418631745,-0.01607197504811649,space,1.2428388000116684,0.033342900002026,2.033478900004411,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
