id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,cueForRep.started,responseStarted,rtUntillMotionTreshold,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,33,0.8,met,,green,red,,1409.5386774041972,,,,,0,207,207,467,trial,,,,,,green,1.4095386774041971,1.4083333333333332,2.3003379000001587,0.9969183999928646,4e-05,4e-05,,1.408660899993265,1.4419103999971412,2.0001705000177026,,2.3003379000001587,2.3003379000001587,2.3003379000001587,0.0,2.5003744999994524,3.1505392999970354,0.8502013999968767,0.8502013999968767,1.47297,-0.14729105026914252,-0.012535408533544045,,,,None,,0.033,0.03333333333333333,1.4758686774041971,1.475,trial_list_0.8_green.csv,1.4753026000107639,1.5086834999965504,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,167,0.8,met,,green,red,,942.0051699178488,,,,,0,208,208,439,trial,,,,,,green,0.9420051699178488,0.9416666666666667,2.299869000009494,0.9976945999951568,1e-05,1e-05,,0.9413842000067234,0.9746766000171192,1.999894000007771,,2.299869000009494,2.299869000009494,2.299869000009494,0.0,2.5000142000208143,3.4583568000234663,1.1584878000139724,1.1584878000139724,1.30589,-0.12117967269375587,-0.08465977133399384,,,,None,,0.167,0.16666666666666666,1.1423351699178488,1.1416666666666666,trial_list_0.8_green.csv,1.1417312000121456,1.174924600025406,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,233,0.1999999999999999,unmet,,red,green,,647.0392103999707,,,,,0,209,209,230,trial,,,,,,red,0.6470392103999707,0.65,2.299791199999163,0.9982618000067305,2e-05,2e-05,,0.6502648000023328,0.6830184999853373,1.9998995999922045,,2.299791199999163,2.299791199999163,2.3998649999848567,0.10007379998569377,2.499800599995069,2.941807900002459,0.6420167000032961,0.5419429000176024,1.62392,-0.13676167203363135,0.05610735262918208,,,,None,,0.233,0.23333333333333334,0.9133692103999708,0.9166666666666666,trial_list_0.8_green.csv,0.9167452999972738,0.9499437999911606,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-300,0.1999999999999999,unmet,,red,green,,1426.116648077943,,,,,0,210,210,45,trial,,,,,,red,1.426116648077943,1.425,2.2998275000136346,0.9980580999981612,1e-05,1e-05,,1.424767200020142,1.4580505000194535,2.000143000012031,,2.2998275000136346,2.2998275000136346,2.2998275000136346,0.0,2.499760000006063,3.7580855000123847,1.4582579999987502,1.4582579999987502,1.0053,-0.002463383045307026,-0.14780298271842157,,,,None,,-0.3,-0.3,1.0927866480779431,1.0916666666666666,trial_list_0.8_green.csv,1.0917558000073768,1.1250096000148915,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-300,0.8,met,,green,red,,1045.5228234031524,,,,,0,211,211,433,trial,,,,,,green,1.0455228234031524,1.05,2.2999402999994345,0.997356799984118,2e-05,2e-05,,1.0497038000030443,1.0833050000073854,1.9997205999970902,,2.2999402999994345,2.2999402999994345,2.3082990999973845,0.008358799997949973,2.4994879000005312,3.1079974000167567,0.8080571000173222,0.7996983000193723,1.11505,-0.05227370306659905,-0.1382723758535846,,,,None,,-0.3,-0.3,0.7121928234031524,0.7166666666666667,trial_list_0.8_green.csv,0.7166106000076979,0.7498933000024408,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-33,0.8,met,,green,red,,1556.9685876907488,,,,,0,212,212,86,trial,,,,,,green,1.5569685876907489,1.5583333333333333,2.2996767000004184,0.998557199985953,1e-05,1e-05,0.03335,1.5583245000161696,1.5915389000147115,1.9997161000210326,2.0333132999949157,2.2996767000004184,2.2996767000004184,2.591674499999499,0.2919977999990806,2.499640599999111,3.199731000000611,0.9000543000001926,0.608056500001112,1.34134,-0.12983636231347234,-0.07067042505670013,,,,None,,-0.033,-0.03333333333333333,1.4906385876907489,1.4916666666666667,trial_list_0.8_green.csv,1.4912862000055611,1.5249794000119437,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,167,0.8,met,,green,red,,635.6556199026688,,,,,0,213,213,365,trial,,,,,,green,0.6356556199026688,0.6333333333333333,2.30041529997834,0.997626800002763,3e-05,3e-05,0.0336,0.63334489997942,0.6668978999950923,2.0000742999836802,2.033141699997941,2.30041529997834,2.30041529997834,2.308795299992198,0.00838000001385808,2.499935399973765,3.141815699986182,0.8414004000078421,0.833020399993984,1.49845,-0.1478217507596766,-0.0007210817110228127,,,,None,,0.167,0.16666666666666666,0.8359856199026688,0.8333333333333334,trial_list_0.8_green.csv,0.8335944999998901,0.8667035999824293,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,233,0.8,met,,green,red,,478.48659172839217,,,,,0,214,214,464,trial,,,,,,green,0.4784865917283922,0.475,2.3001552999776322,0.9982699999818578,1e-05,1e-05,,0.4745890999911353,0.5080382000014652,1.9998631999769714,,2.3001552999776322,2.3001552999776322,2.3082241999800317,0.00806890000239946,2.5003284999984317,3.2416018999938387,0.9414466000162065,0.933377700013807,0.64687,0.13236492927007887,-0.06581273019573754,,,,None,,0.233,0.23333333333333334,0.7448165917283922,0.7416666666666667,trial_list_0.8_green.csv,0.7412761999876238,0.7751981999899726,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,233,0.1999999999999999,unmet,,red,green,,1082.2425224044596,,,,,0,215,215,312,trial,,,,,,red,1.0822425224044596,1.0833333333333333,2.29962180001894,0.9983337000012398,1e-05,1e-05,,1.082709900016198,1.116366400005063,1.9998964999977034,,2.29962180001894,2.29962180001894,2.3669133000075817,0.06729149998864159,2.500384600018151,3.0580358000006527,0.7584139999817125,0.691122499993071,1.33475,-0.12834674835520354,-0.0733409990601163,,,,None,,0.233,0.23333333333333334,1.3485725224044596,1.35,trial_list_0.8_green.csv,1.3499858000141103,1.3834396000020206,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.8,met,,green,red,,851.7104975765228,,,,,0,216,216,141,trial,,,,,,green,0.8517104975765228,0.85,2.300103100016713,0.9981261999928392,1e-05,1e-05,,0.8500519000226632,0.8830549000122119,1.999715500016464,,2.300103100016713,2.300103100016713,2.300103100016713,0.0,2.499931700003799,2.8165444000042044,0.5164412999874912,0.5164412999874912,0.71529,0.11528263166038748,-0.09252948067478468,,,,None,,-0.1,-0.1,0.7183804975765228,0.7166666666666667,trial_list_0.8_green.csv,0.7166377000103239,0.7499042999988887,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,100,0.8,met,,green,red,,433.762332968813,,,,,0,217,217,363,trial,,,,,,green,0.433762332968813,0.43333333333333335,2.3004508999874815,0.9973873999842908,1e-05,1e-05,0.03346,0.4333232999779284,0.46695369997178204,2.000091499998234,2.0335236999962945,2.3004508999874815,2.3004508999874815,2.3754359999729786,0.07498509998549707,2.500224299990805,3.86717729998054,1.5667263999930583,1.4917413000075612,1.04066,-0.01883180771960685,-0.14661907438836763,,,,None,,0.1,0.1,0.567092332968813,0.5666666666666667,trial_list_0.8_green.csv,0.5668365999881644,0.6003438999759965,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,100,0.8,met,,green,red,,1442.5129526555868,,,,,0,218,218,489,trial,,,,,,green,1.4425129526555869,1.4416666666666667,2.300050399993779,0.9982843999750912,1e-05,1e-05,0.03313,1.4414965999894775,1.4744645000027958,2.000127999985125,2.0329119999951217,2.300050399993779,2.300050399993779,2.6083258999860846,0.3082754999923054,2.49976350000361,3.4911586999951396,1.1911083000013605,0.8828328000090551,1.64497,-0.1327547812323577,0.06502274999135889,,,,None,,0.1,0.1,1.5758429526555866,1.575,trial_list_0.8_green.csv,1.5747811000037473,1.6082711000053678,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.8,met,,green,red,,1248.1757557868236,,,,,0,219,219,218,trial,,,,,,green,1.2481757557868236,1.25,2.299864200002048,0.998405799997272,2e-05,2e-05,0.03349,1.2503196999896318,1.2834720999817364,2.0002127999905497,2.0333869000023697,2.299864200002048,2.299864200002048,2.516516599978786,0.2166523999767378,2.500213299994357,3.225061899982393,0.9251976999803446,0.7085453000036068,1.7595,-0.1013616468857929,0.10759928669414938,,,,None,,-0.1,-0.1,1.1148457557868237,1.1166666666666667,trial_list_0.8_green.csv,1.1168483999790624,1.1499688999901991,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,33,0.8,met,,green,red,,292.40890859331057,,,,,0,220,220,373,trial,,,,,,green,0.2924089085933106,0.2916666666666667,2.299971900007222,0.9971202000160702,2e-05,2e-05,,0.29168620001291856,0.3249874000030104,1.999934299994493,,2.299971900007222,2.299971900007222,2.299971900007222,0.0,2.5000470000086352,2.983483099989826,0.683511199982604,0.683511199982604,0.5,0.14782350948509485,0.0,,,,None,,0.033,0.03333333333333333,0.35873890859331053,0.35833333333333334,trial_list_0.8_green.csv,0.3582390999945346,0.3916676999942865,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-300,0.8,met,,green,red,,1141.2788702483465,,,,,0,221,221,459,trial,,,,,,green,1.1412788702483465,1.1416666666666666,2.3000157000205945,0.9979812999954447,2e-05,2e-05,0.03382,1.1418314000184182,1.1753612000029534,2.0004839000175707,2.0336039000249,2.3000157000205945,2.3000157000205945,2.3000157000205945,0.0,2.5004633000062313,3.0419140000012703,0.7418982999806758,0.7418982999806758,0.8196,0.07936281941253046,-0.12471300193397643,,,,None,,-0.3,-0.3,0.8079488702483465,0.8083333333333333,trial_list_0.8_green.csv,0.8082716000208165,0.8415945000015199,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,233,0.8,met,,green,red,,1070.8623924517674,,,,,0,222,222,322,trial,,,,,,green,1.0708623924517673,1.075,2.300152200012235,0.9980860999785364,1e-05,1e-05,0.03302,1.0749660000146832,1.108107200008817,1.9996442000265233,2.0329995000211056,2.300152200012235,2.300152200012235,2.300152200012235,0.0,2.500193100015167,3.016376500017941,0.716224300005706,0.716224300005706,1.2426,-0.10206854808894857,-0.10692895514080328,,,,None,,0.233,0.23333333333333334,1.3371923924517672,1.3416666666666666,trial_list_0.8_green.csv,1.3415085000160616,1.3749633000115864,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-300,0.8,met,,green,red,,650.0554452354536,,,,,0,223,223,171,trial,,,,,,green,0.6500554452354536,0.65,2.299800199980382,0.9978987000067718,3e-05,3e-05,,0.6498312999901827,0.6832216999900993,1.9998926999978721,,2.299800199980382,2.299800199980382,2.299800199980382,0.0,2.4995777999865822,3.0666812999988906,0.7668811000185087,0.7668811000185087,0.25802,0.10712810344334271,0.1018595081920308,,,,None,,-0.3,-0.3,0.3167254452354536,0.31666666666666665,trial_list_0.8_green.csv,0.3166408999823034,0.35003379997215234,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.8,met,,green,red,,831.2719314052513,,,,,0,224,224,297,trial,,,,,,green,0.8312719314052512,0.8333333333333334,2.3002648999972735,0.9976107000256889,2e-05,2e-05,0.03338,0.8338496000214946,0.8671636000217404,2.0001517000200693,2.033390099997632,2.3002648999972735,2.3002648999972735,2.525138800003333,0.22487390000605956,2.49992200001725,3.317040000023553,1.0167751000262797,0.7919012000202201,0.37812,0.13711895016861586,0.055228466040136946,,,,None,,-0.1,-0.1,0.6979419314052513,0.7,trial_list_0.8_green.csv,0.7002178000111599,0.7333859000063967,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,33,0.8,met,,green,red,,1029.8944590210258,0,0,0,0,0,225,225,227,fam,0.5325026999926195,0.5325026999926195,270.0,2.532728699996369,2.532728699996369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,33,0.8,met,,green,red,,1029.8944590210258,1,0,1,0,0,225,225,227,fam,0.498878499987768,0.498878499987768,270.0,2.4986725999915507,2.4986725999915507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,33,0.8,met,,green,red,,1029.8944590210258,2,0,2,0,0,225,225,227,fam,0.4985476000001654,0.4985476000001654,270.0,2.4986736999999266,2.4986736999999266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,33,0.8,met,,green,red,,1029.8944590210258,3,0,3,0,0,225,225,227,fam,0.49890000000596046,0.49890000000596046,270.0,2.4991189999855123,2.4991189999855123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,33,0.8,met,,green,red,,1029.8944590210258,,,,,0,225,225,227,trial,,,,,,green,1.0298944590210257,1.0333333333333332,2.299910599977011,0.9991410999791697,2e-05,2e-05,0.03347,1.0331378999981098,1.0665479000017513,2.0002235999854747,2.033471599977929,2.299910599977011,2.299910599977011,2.299910599977011,0.0,2.5003676999767777,3.008233599975938,0.7083229999989271,0.7083229999989271,0.68377,0.12386373204026466,-0.08068188050329167,,,,None,,0.033,0.03333333333333333,1.0962244590210257,1.1,trial_list_0.8_green.csv,1.099811599997338,1.1334414999873843,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-167,0.8,met,,green,red,,1720.6922981816476,,,,,0,226,226,127,trial,,,,,,green,1.7206922981816477,1.7249999999999999,2.300384699978167,0.9968771999992896,1e-05,1e-05,0.03329,1.7253351999970619,1.7587083999824245,1.9999756999895908,2.033511199988425,2.300384699978167,2.300384699978167,2.7000278999912553,0.39964320001308806,2.5002076999808196,3.3083120999799576,1.0079274000017904,0.6082841999887023,0.80287,0.08580789630833588,-0.12036941009919337,,,,None,,-0.167,-0.16666666666666666,1.5203622981816478,1.525,trial_list_0.8_green.csv,1.5249575999914669,1.5583382999757305,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.8,met,,green,red,,955.1434806643204,,,,,0,227,227,123,trial,,,,,,green,0.9551434806643203,0.9583333333333334,2.300439099984942,0.9978055000246968,1e-05,1e-05,0.03351,0.9586526000057347,0.9918328000057954,2.000040099985199,2.0334184000093956,2.300439099984942,2.300439099984942,2.300439099984942,0.0,2.50024970000959,3.12497330000042,0.8245342000154778,0.8245342000154778,0.94828,0.023914152248013416,-0.14587632871288186,,,,None,,0.3,0.3,1.2884734806643203,1.2916666666666667,trial_list_0.8_green.csv,1.2914944000076503,1.3249960000102874,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,100,0.8,met,,green,red,,1683.0427942209606,,,,,0,228,228,494,trial,,,,,,green,1.6830427942209605,1.6833333333333333,2.2996737999783363,0.9983973999915179,1e-05,1e-05,,1.6828050999902189,1.7164258999982849,1.9999453999917023,,2.2996737999783363,2.2996737999783363,2.2996737999783363,0.0,2.499586299993098,3.1662751999974716,0.8666014000191353,0.8666014000191353,1.05991,-0.027659568455452792,-0.14521273439112717,,,,None,,0.1,0.1,1.8163727942209604,1.8166666666666667,trial_list_0.8_green.csv,1.8160630999773275,1.8496508999960497,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-300,0.8,met,,green,red,,1837.3735951203448,,,,,0,229,229,70,trial,,,,,,green,1.837373595120345,1.8416666666666666,2.300102399982279,0.9980321999755688,1e-05,1e-05,0.03305,1.8414220999984536,1.8750974999857135,2.000136599992402,2.0334661999950185,2.300102399982279,2.300102399982279,2.300102399982279,0.0,2.4998032999865245,3.43354269998963,1.1334403000073507,1.1334403000073507,1.36764,-0.13522727811700638,-0.05971074618153529,,,,None,,-0.3,-0.3,1.5040435951203448,1.5083333333333333,trial_list_0.8_green.csv,1.508489899977576,1.5417997000040486,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-233,0.8,met,,green,red,,1087.2608751500122,,,,,0,230,230,421,trial,,,,,,green,1.0872608751500121,1.0916666666666666,2.300153299991507,0.9980640000139829,3e-05,3e-05,0.03295,1.09158569999272,1.1246620000165422,2.000005300011253,2.0334116000158247,2.300153299991507,2.300153299991507,2.375124699989101,0.07497139999759383,2.4997360999986995,3.082858400011901,0.7827051000203937,0.7077337000227999,1.14526,-0.0651418575763125,-0.13269637654434027,,,,None,,-0.233,-0.23333333333333334,0.8209308751500122,0.825,trial_list_0.8_green.csv,0.8246360000048298,0.8580318999884184,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.8,met,,green,red,,1600.7795214461944,,,,,0,231,231,144,trial,,,,,,green,1.6007795214461944,1.6,2.3000714000081643,0.9980878999922425,2e-05,2e-05,,1.6000623000145424,1.6334521000098903,1.9999184000189416,,2.3000714000081643,2.3000714000081643,2.4749982000212185,0.17492680001305416,2.499977500003297,3.083485600014683,0.7834142000065185,0.6084873999934644,1.52444,-0.1473880931946994,0.011337545630361491,,,,None,,-0.1,-0.1,1.4674495214461944,1.4666666666666666,trial_list_0.8_green.csv,1.4666834000090603,1.4998607000161428,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-233,0.8,met,,green,red,,544.5848210358231,,,,,0,232,232,386,trial,,,,,,green,0.5445848210358231,0.5416666666666666,2.300400100008119,0.9975972000102047,2e-05,2e-05,0.03339,0.5414286000013817,0.5747382000263315,2.0002626000205055,2.033691100019496,2.300400100008119,2.300400100008119,2.425298100017244,0.1248980000091251,2.5001399000175297,2.9001374000217766,0.5997373000136577,0.47483930000453256,0.5996,0.14064586781306954,-0.04550307488069897,,,,None,,-0.233,-0.23333333333333334,0.2782548210358231,0.275,trial_list_0.8_green.csv,0.2750442000105977,0.30847620000713505,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-233,0.8,met,,green,red,,867.3749480076932,,,,,0,233,233,359,trial,,,,,,green,0.8673749480076932,0.8666666666666667,2.2993900000001304,0.9981249000120442,1e-05,1e-05,0.03323,0.8664601999917068,0.9000157999980729,1.9996124999888707,2.0329208000039216,2.2993900000001304,2.2993900000001304,2.2993900000001304,0.0,2.4996668999956455,3.08313429998816,0.7837442999880295,0.7837442999880295,0.8504,0.06694416115006638,-0.1317963172641932,,,,None,,-0.233,-0.23333333333333334,0.6010449480076931,0.6,trial_list_0.8_green.csv,0.5998765999975149,0.6330491999979131,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-300,0.1999999999999999,unmet,,red,green,,623.154596940502,,,,,0,234,234,387,trial,,,,,,red,0.623154596940502,0.625,2.3003161000087857,0.9979111999855377,2e-05,2e-05,0.0333,0.6251406999945175,0.6582826999947429,2.0002614999830257,,2.3003161000087857,2.3003161000087857,2.4913988999905996,0.19108279998181388,2.4998982999823056,3.266644899995299,0.9663287999865133,0.7752460000046995,1.06483,-0.029897835813351738,-0.14476846814886105,,,,None,,-0.3,-0.3,0.289824596940502,0.2916666666666667,trial_list_0.8_green.csv,0.29159539999091066,0.32533609998063184,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.1999999999999999,unmet,,red,green,,911.9753132013304,,,,,0,235,235,155,trial,,,,,,red,0.9119753132013304,0.9166666666666666,2.2999279999930877,0.9976648000010755,1e-05,1e-05,0.03313,0.9168332999979611,0.9501603999815416,1.999758699996164,2.0332821999909356,2.2999279999930877,2.2999279999930877,2.2999279999930877,0.0,2.5000363999861293,3.166812499985099,0.8668844999920111,0.8668844999920111,1.556,-0.14554148520835872,0.02587404181481933,,,,None,,0.3,0.3,1.2453053132013303,1.25,trial_list_0.8_green.csv,1.2499625999771524,1.2830443999846466,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-300,0.1999999999999999,unmet,,red,green,,1148.777583279254,,,,,0,236,236,431,trial,,,,,,red,1.148777583279254,1.15,2.300084800022887,0.9974087000009604,2e-05,2e-05,,1.1500732000276912,1.1835014000243973,1.9999858000082895,,2.300084800022887,2.300084800022887,2.300084800022887,0.0,2.500334100011969,3.0168834000069182,0.7167985999840312,0.7167985999840312,0.68876,0.12258507362469231,-0.08261168005142308,,,,None,,-0.3,-0.3,0.815447583279254,0.8166666666666667,trial_list_0.8_green.csv,0.8168154000013601,0.8500505000120029,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.8,met,,green,red,,1101.1549631964924,,,,,0,237,237,335,trial,,,,,,green,1.1011549631964923,1.1,2.300499300006777,0.9966007000184618,1e-05,1e-05,0.03343,1.1002431999950204,1.1337962000106927,2.0003368000034243,2.0334719000093173,2.300499300006777,2.300499300006777,2.608877799997572,0.3083784999907948,2.500303000007989,3.275236199988285,0.974736899981508,0.6663583999907132,1.2365,-0.10000257425683215,-0.10886356184920967,,,,None,,0.3,0.3,1.4344849631964924,1.4333333333333333,trial_list_0.8_green.csv,1.4337549000047147,1.4671089999901596,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.8,met,,green,red,,1505.354971291957,,,,,0,238,238,201,trial,,,,,,green,1.5053549712919572,1.5083333333333333,2.2998404999962077,0.9979328999761492,2e-05,2e-05,0.03326,1.5084204000013415,1.5415944000124,2.0000258999934886,2.033458599995356,2.2998404999962077,2.2998404999962077,2.2998404999962077,0.0,2.4999231999972835,3.0667151999950875,0.7668746999988798,0.7668746999988798,1.35607,-0.13296845281117917,-0.0645846770797156,,,,None,,-0.1,-0.1,1.3720249712919572,1.375,trial_list_0.8_green.csv,1.3750106999941636,1.408341800008202,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,100,0.8,met,,green,red,,1350.2055740334615,,,,,0,239,239,420,trial,,,,,,green,1.3502055740334615,1.35,2.2998747999954503,0.9979951000132132,3e-05,3e-05,,1.3499948999960907,1.3833192000165582,1.9994746000156738,,2.2998747999954503,2.2998747999954503,2.4083045000152197,0.10842970001976937,2.4999820000084583,2.966417400020873,0.6665426000254229,0.5581129000056535,1.6856,-0.12339902705531172,0.08139084763222687,,,,None,,0.1,0.1,1.4835355740334615,1.4833333333333334,trial_list_0.8_green.csv,1.4834163000050467,1.516623300005449,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-300,0.8,met,,green,red,,708.6363655241189,,,,,0,240,240,97,trial,,,,,,green,0.7086363655241189,0.7083333333333334,2.3001262999896426,0.9975601999904029,2e-05,2e-05,0.03333,0.7083722999959718,0.7416389999852981,1.9999704000074416,2.033462999999756,2.3001262999896426,2.3001262999896426,2.3499960000044666,0.04986970001482405,2.5002487000019755,3.0080698000092525,0.7079435000196099,0.6580738000047859,0.70075,0.11938610042935734,-0.08717080348810219,,,,None,,-0.3,-0.3,0.3753063655241189,0.375,trial_list_0.8_green.csv,0.374945999996271,0.40829620001022704,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-300,0.8,met,,green,red,,1284.548219422601,,,,,0,241,241,59,trial,,,,,,green,1.284548219422601,1.2833333333333332,2.2999945000046864,0.9983523999981117,2e-05,2e-05,0.03326,1.2836418999941088,1.3167737000039779,2.0000950999965426,2.0335144999844488,2.2999945000046864,2.2999945000046864,2.2999945000046864,0.0,2.50006590000703,3.0916035999835003,0.7916090999788139,0.7916090999788139,0.35554,0.13285910584954494,0.0648093199266073,,,,None,,-0.3,-0.3,0.951218219422601,0.95,trial_list_0.8_green.csv,0.9502903999818955,0.983382000005804,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-167,0.1999999999999999,unmet,,red,green,,1582.0363919654667,,,,,0,242,242,409,trial,,,,,,red,1.5820363919654667,1.5833333333333333,2.299999899987597,0.9987436000083108,3e-05,3e-05,0.03319,1.5833081000018865,1.616927700000815,1.999896399996942,2.0331375999958254,2.299999899987597,2.299999899987597,2.299999899987597,0.0,2.499860699987039,2.9497777999786194,0.6497778999910224,0.6497778999910224,1.33883,-0.1292763937177422,-0.07168963651620248,,,,None,,-0.167,-0.16666666666666666,1.3817063919654669,1.3833333333333333,trial_list_0.8_green.csv,1.3831280999875162,1.4165113999915775,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.8,met,,green,red,,924.9498920452712,,,,,0,243,243,190,trial,,,,,,green,0.9249498920452712,0.9249999999999999,2.3003518000186887,0.9980742000043392,1e-05,1e-05,0.03358,0.9246939000149723,0.958092700020643,1.9998613000207115,2.033632000006037,2.3003518000186887,2.3003518000186887,2.3003518000186887,0.0,2.500159100018209,3.333545800007414,1.0331939999887254,1.0331939999887254,1.05589,-0.025823469899751556,-0.1455504667076906,,,,None,,0.3,0.3,1.2582798920452711,1.2583333333333333,trial_list_0.8_green.csv,1.2584446000109892,1.2918672000232618,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-167,0.8,met,,green,red,,349.69493333558137,,,,,0,244,244,99,trial,,,,,,green,0.3496949333355814,0.35,2.2999139000021387,0.9980232999951113,1e-05,1e-05,,0.3499962000059895,0.38332169997738674,1.999895299988566,,2.2999139000021387,2.2999139000021387,2.308279199991375,0.008365299989236519,2.5000721999967936,2.9000004999979865,0.6000865999958478,0.5917213000066113,0.68717,0.1229965945771262,-0.08199772971808414,,,,None,,-0.167,-0.16666666666666666,0.14936493333558137,0.15,trial_list_0.8_green.csv,0.14994569998816587,0.18320229998789728,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
