delay,expectation,congruency,stim_color,distractor_color,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,distractor.started,distractor.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responseStarted,rtUntillMotionTreshold,cueForRep.started,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,space2pass.keys,participant,session,date,expName,psychopyVersion,frameRate,
-300,0.5,none,red,green,1133.2358656525764,,,,,0,68,68,126,trial,,,,,,red,1.1332358656525765,1.1333333333333333,-0.3,-0.3,0.7999058656525764,0.8,trial_list_0.5_green.csv,2.3088858000119217,0.9970744000165723,2e-05,2e-05,0.03335,0.8011185000068508,0.8344637000118382,1.1341573999961838,1.1675099999993108,2.0007503000088036,2.033944299968425,2.3088858000119217,2.3088858000119217,0.0,2.3088858000119217,2.5089417999843135,4.458811899996363,2.149926099984441,2.149926099984441,0.71181,0.11628739683735331,-0.0912635266318469,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
100,0.5,none,red,green,936.895848692822,,,,,0,69,69,208,trial,,,,,,red,0.936895848692822,0.9416666666666667,0.1,0.1,1.070225848692822,1.075,trial_list_0.5_green.csv,2.3085145000368357,0.9965171000221744,3e-05,3e-05,0.03332,1.0752466000267304,1.1083242000313476,0.9418015999835916,0.9750880000065081,2.0000681999954395,2.0334638000349514,2.3085145000368357,2.3085145000368357,0.0,2.3085145000368357,2.5085189000237733,4.474608100019395,2.1660935999825597,2.1660935999825597,1.13794,-0.06207360258017884,-0.1341590765442575,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
100,0.5,none,red,green,308.56691818229933,,,,,0,70,70,296,trial,,,,,,red,0.3085669181822993,0.30833333333333335,0.1,0.1,0.4418969181822993,0.44166666666666665,trial_list_0.5_green.csv,2.308191199961584,0.9992213000077754,5e-05,5e-05,,0.4416029999847524,0.4750892000156455,0.3079229000140913,0.34170170000288635,1.9996537999832071,2.032976799993776,2.308191199961584,2.3161219999892637,0.007930800027679652,2.308191199961584,2.5081093999906443,4.332725499989465,2.024534300027881,2.016603500000201,0.55319,0.14576446861963027,-0.02458677783945571,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
33,0.5,none,red,green,269.9137079487409,,,,,0,71,71,430,trial,,,,,,red,0.2699137079487409,0.26666666666666666,0.033,0.03333333333333333,0.3362437079487409,0.3333333333333333,trial_list_0.5_green.csv,2.308572300011292,0.9965626000193879,3e-05,3e-05,,0.33327110001118854,0.3668393000261858,0.2669446000363678,0.30008060002001,2.000071900023613,,2.308572300011292,2.308572300011292,0.0,2.308572300011292,2.5085031000198796,3.7246054999995977,1.4160331999883056,1.4160331999883056,0.18907,0.08273056338896173,0.12250487271057794,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
300,0.5,none,red,green,953.4543007028212,,,,,0,72,72,104,trial,,,,,,red,0.9534543007028212,0.9583333333333334,0.3,0.3,1.2867843007028212,1.2916666666666667,trial_list_0.5_green.csv,2.308577999996487,0.9986728999647312,4e-05,4e-05,0.03338,1.2917122000362724,1.3249911000020802,0.9584934000158682,0.9920647999970242,2.0002705000224523,2.0337172000436112,2.308577999996487,2.60015240003122,0.2915744000347331,2.308577999996487,2.508561599999666,4.049583400017582,1.7410054000210948,1.4494309999863617,0.69037,0.12216422025997327,-0.0832327654518499,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
167,0.5,none,green,red,962.0546471517983,,,,,0,73,73,199,trial,,,,,,green,0.9620546471517983,0.9666666666666667,0.167,0.16666666666666666,1.1623846471517982,1.1666666666666667,trial_list_0.5_green.csv,2.308301199984271,0.9986350999679416,5e-05,5e-05,0.0334,1.1668486999697052,1.2000926000182517,0.9665153999812901,1.0001485999673605,1.999907199991867,2.033299300004728,2.308301199984271,2.7167285999748856,0.4084273999906145,2.308301199984271,2.5082736000185832,7.008304899965879,4.7000036999816075,4.291576299990993,1.10492,-0.04784864869617627,-0.13986528080420757,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
33,0.5,none,red,green,1069.4665916551064,,,,,0,74,74,18,trial,,,,,,red,1.0694665916551065,1.075,0.033,0.03333333333333333,1.1357965916551063,1.1416666666666666,trial_list_0.5_green.csv,2.308596699964255,0.9971908999723382,3e-05,3e-05,0.03366,1.1419224999845028,1.175109599949792,1.074752799991984,1.1081189999822527,2.0002444999990985,2.0335513000027277,2.308596699964255,2.4586006999597885,0.15000399999553338,2.308596699964255,2.508449799963273,3.4417135999538004,1.1331168999895453,0.983112899994012,0.87639,0.05597083606073339,-0.13681759925957052,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,green,red,1123.0204807665268,0,0,0,0,0,75,75,143,fam,0.5562068999861367,0.5562068999861367,269.99999999999955,2.5645803999505006,2.5645803999505006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,green,red,1123.0204807665268,1,0,1,0,0,75,75,143,fam,0.49760060000699013,0.49760060000699013,269.99999999999955,2.5057980999699794,2.5057980999699794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,green,red,1123.0204807665268,2,0,2,0,0,75,75,143,fam,0.4980663000023924,0.4980663000023924,269.99999999999955,2.506289499986451,2.506289499986451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,green,red,1123.0204807665268,3,0,3,0,0,75,75,143,fam,0.49703209998551756,0.49703209998551756,269.99999999999955,2.505662099982146,2.505662099982146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,green,red,1123.0204807665268,,,,,0,75,75,143,trial,,,,,,green,1.1230204807665267,1.125,-0.1,-0.1,0.9896904807665268,0.9916666666666667,trial_list_0.5_green.csv,2.308594300004188,0.9982815999537706,3e-05,3e-05,0.03345,0.9919519000104629,1.0253454999765381,1.1251764000044204,1.1583619000157341,2.0003035999834538,2.033638599968981,2.308594300004188,2.308594300004188,0.0,2.308594300004188,2.5086814999813214,3.4747987000155263,1.1662044000113383,1.1662044000113383,1.09555,-0.04370900638111101,-0.14121371292358942,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-233,0.5,none,red,green,1248.662562483811,,,,,0,76,76,342,trial,,,,,,red,1.248662562483811,1.25,-0.233,-0.23333333333333334,0.9823325624838108,0.9833333333333333,trial_list_0.5_green.csv,2.3084709999966435,0.9976266999728978,3e-05,3e-05,,0.9833306000218727,1.0165664000087418,1.2503053999971598,1.2832308000070043,2.000196999986656,,2.3084709999966435,2.5085225999937393,0.20005159999709576,2.3084709999966435,2.5085225999937393,3.766359300003387,1.4578883000067435,1.2578367000096478,1.29147,-0.1172215818388485,-0.09006048360789579,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,green,red,1659.382164128408,,,,,0,77,77,283,trial,,,,,,green,1.659382164128408,1.6666666666666667,-0.1,-0.1,1.5260521641284082,1.5333333333333332,trial_list_0.5_green.csv,2.3085236999904737,0.9986973999766633,3e-05,3e-05,0.03311,1.533341099973768,1.5664808999863453,1.6667099999613129,1.699994099966716,1.999938299995847,2.033404399990104,2.3085236999904737,2.3085236999904737,0.0,2.3085236999904737,2.5080654000048526,3.8832290999707766,1.574705399980303,1.574705399980303,1.76116,-0.10079736257886977,0.10812807985733304,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-233,0.5,none,red,green,822.2545046405539,,,,,0,78,78,140,trial,,,,,,red,0.8222545046405539,0.825,-0.233,-0.23333333333333334,0.5559245046405539,0.5583333333333333,trial_list_0.5_green.csv,2.308365800010506,0.996881700004451,3e-05,3e-05,,0.5583421000046656,0.5917960000224411,0.8248225999996066,0.858358199999202,2.0001619000104256,,2.308365800010506,2.3165789999766275,0.008213199966121465,2.308365800010506,2.508658699982334,3.3582504999940284,1.0498846999835223,1.0416715000174008,0.29517,0.11825880758807587,0.0886941056910569,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,green,red,1550.65425214004,,,,,0,79,79,313,trial,,,,,,green,1.55065425214004,1.5583333333333333,-0.1,-0.1,1.41732425214004,1.4166666666666667,trial_list_0.5_green.csv,2.3085583000211045,0.9960567000089213,2e-05,2e-05,0.03357,1.417108699970413,1.4502204000018537,1.558830299996771,1.5919111000257544,2.0004475999739952,2.033589700004086,2.3085583000211045,2.3085583000211045,0.0,2.3085583000211045,2.5084953000186943,3.4169985000044107,1.1084401999833062,1.1084401999833062,1.19359,-0.08446174508201298,-0.12131777929961866,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
33,0.5,none,red,green,1816.6014213071287,,,,,0,80,80,376,trial,,,,,,red,1.8166014213071286,1.825,0.033,0.03333333333333333,1.8829314213071286,1.8833333333333333,trial_list_0.5_green.csv,2.308329200022854,0.9970257999957539,4e-05,4e-05,0.03324,1.8834553000051528,1.9169423999846913,1.824988399981521,1.8583814000012353,2.0000068999943323,2.03329270001268,2.308329200022854,2.308329200022854,0.0,2.308329200022854,2.508389500027988,3.7667170999920927,1.4583878999692388,1.4583878999692388,1.96212,-0.01754955239133799,0.1467780745457359,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
233,0.5,none,green,red,1445.092356811824,,,,,0,81,81,275,trial,,,,,,green,1.445092356811824,1.45,0.233,0.23333333333333334,1.7114223568118239,1.7166666666666666,trial_list_0.5_green.csv,2.3080452000140212,0.996454099949915,4e-05,4e-05,0.03326,1.7167393999989145,1.7502091000205837,1.44984650000697,1.4834776000352576,1.9997941000037827,,2.3080452000140212,2.3165085000218824,0.008463300007861108,2.3080452000140212,2.5079147000215016,3.908236399991438,1.6001911999774165,1.5917278999695554,1.90248,-0.04458311938017038,0.1409401838469902,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
167,0.5,none,green,red,476.6627961712047,,,,,0,82,82,233,trial,,,,,,green,0.4766627961712047,0.475,0.167,0.16666666666666666,0.6769927961712048,0.675,trial_list_0.5_green.csv,2.3076768000028096,0.9969484999892302,4e-05,4e-05,,0.6738313999958336,0.7071956999716349,0.4742936999537051,0.5073458999977447,1.999432499986142,,2.3076768000028096,2.3827404999756254,0.07506369997281581,2.3076768000028096,2.5075522999977693,3.8412302999640815,1.5335534999612719,1.458489799988456,0.61461,0.13834446320738017,-0.05208262144277841,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-167,0.5,none,green,red,1073.5486938120348,,,,,0,83,83,115,trial,,,,,,green,1.0735486938120349,1.075,-0.167,-0.16666666666666666,0.8732186938120348,0.875,trial_list_0.5_green.csv,2.3080781000317074,0.9972514000255615,4e-05,4e-05,,0.8743013000348583,0.9076734000118449,1.0743148000328802,1.108108300017193,1.9996592000243254,,2.3080781000317074,2.3163316000136547,0.008253499981947243,2.3080781000317074,2.508055099984631,3.541291400033515,1.2332133000018075,1.2249598000198603,1.33059,-0.12737774237193428,-0.07501133717458353,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
100,0.5,none,green,red,534.6447796355338,,,,,0,84,84,403,trial,,,,,,green,0.5346447796355338,0.5333333333333333,0.1,0.1,0.6679747796355339,0.6666666666666666,trial_list_0.5_green.csv,2.308147099975031,0.9974718999583274,4e-05,4e-05,0.03305,0.6664183000102639,0.6997382999979891,0.5332877999753691,0.5664545000181533,1.9995651000062935,2.033083999995142,2.308147099975031,2.308147099975031,0.0,2.308147099975031,2.5079052000073716,4.399747499963269,2.0916003999882378,2.0916003999882378,0.41915,0.1430803122786264,0.037145850303104924,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
33,0.5,none,green,red,1171.5375932426257,,,,,0,85,85,11,trial,,,,,,green,1.1715375932426257,1.175,0.033,0.03333333333333333,1.2378675932426255,1.2416666666666667,trial_list_0.5_green.csv,2.308279999997467,0.9962857999489643,3e-05,3e-05,0.03335,1.2416755000012927,1.2749046999961138,1.1749221999780275,1.2084549000137486,2.0004076000186615,2.033244799997192,2.308279999997467,2.316648499981966,0.008368499984499067,2.308279999997467,2.508224999997765,5.283380999986548,2.975100999989081,2.966732500004582,1.01446,-0.006712319794504026,-0.14767103547908858,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
33,0.5,none,red,green,1467.739003541505,,,,,0,86,86,410,trial,,,,,,red,1.467739003541505,1.475,0.033,0.03333333333333333,1.534069003541505,1.5416666666666667,trial_list_0.5_green.csv,2.3086569999577478,0.996156599954702,3e-05,3e-05,0.03335,1.5417047999799252,1.5750466999597847,1.4750039999489672,1.5086287999874912,2.0001567999715917,2.033292599953711,2.3086569999577478,2.3586528999730945,0.049995900015346706,2.3086569999577478,2.5084304999909364,3.391613999963738,1.0829570000059903,1.0329610999906436,1.82488,-0.07728635164682184,0.12601035594590518,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-100,0.5,none,red,green,277.7798776826188,,,,,0,87,87,250,trial,,,,,,red,0.2777798776826188,0.275,-0.1,-0.1,0.14444987768261883,0.14166666666666666,trial_list_0.5_green.csv,2.3080429999972694,0.9967476000310853,6e-05,6e-05,0.03281,0.1410419000312686,0.17443970002932474,0.27415660000406206,0.30748890002723783,1.9997655000188388,,2.3080429999972694,2.3080429999972694,0.0,2.3080429999972694,2.507970300037414,3.366278900008183,1.0582359000109136,1.0582359000109136,0.10919,0.04971842657183957,0.1392115944011508,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-233,0.5,none,green,red,876.9912217733349,,,,,0,88,88,95,trial,,,,,,green,0.8769912217733349,0.875,-0.233,-0.23333333333333334,0.6106612217733349,0.6083333333333333,trial_list_0.5_green.csv,2.308123200025875,0.996573599986732,4e-05,4e-05,0.03345,0.6085922000347637,0.6415519000147469,0.8743822000105865,0.9077704000519589,1.9997692000470124,2.0331881000311114,2.308123200025875,2.308123200025875,0.0,2.308123200025875,2.508147300046403,9.97503339999821,7.666910199972335,7.666910199972335,1.34154,-0.12988135852463414,-0.07058769485034463,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
300,0.5,none,green,red,224.099079001653,,,,,0,89,89,355,trial,,,,,,green,0.224099079001653,0.225,0.3,0.3,0.5574290790016531,0.5583333333333333,trial_list_0.5_green.csv,2.3087128000333905,0.9969172999844886,3e-05,3e-05,,0.558805700042285,0.5921343000372872,0.2253838999895379,0.25899719999870285,2.000365399988368,,2.3087128000333905,2.7923669000156224,0.48365409998223186,2.3087128000333905,2.508907600014936,7.683712700032629,5.3749998999992386,4.891345800017007,0.90317,0.04427877404776543,-0.14103609511510468,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-33,0.5,none,green,red,930.565380960434,,,,,0,90,90,435,trial,,,,,,green,0.9305653809604341,0.9333333333333333,-0.033,-0.03333333333333333,0.864235380960434,0.8666666666666667,trial_list_0.5_green.csv,2.3083872999995947,0.9963201999780722,3e-05,3e-05,0.03352,0.8666480999672785,0.9002068999689072,0.9332684999681078,0.9667967999703251,2.0000534999999218,2.033405900001526,2.3083872999995947,2.3083872999995947,0.0,2.3083872999995947,2.5084350999677554,4.05833359999815,1.7499462999985553,1.7499462999985553,1.36368,-0.13447327326752417,-0.06138997257865235,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
233,0.5,none,red,green,1309.689271290259,,,,,0,91,91,2,trial,,,,,,red,1.309689271290259,1.3166666666666667,0.233,0.23333333333333334,1.576019271290259,1.5833333333333333,trial_list_0.5_green.csv,2.308331799984444,0.9976722999708727,4e-05,4e-05,,1.583167799981311,1.6167141000041738,1.3163437999901362,1.3495017000241205,1.9998823999776505,,2.308331799984444,2.3166106999851763,0.008278900000732392,2.308331799984444,2.5082490000058897,4.166624500008766,1.8582927000243217,1.8500138000235893,1.77183,-0.09711683514814203,0.1114455485306548,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-33,0.5,none,red,green,1169.8151742347,,,,,0,92,92,256,trial,,,,,,red,1.1698151742347,1.175,-0.033,-0.03333333333333333,1.1034851742347,1.1083333333333334,trial_list_0.5_green.csv,2.308635500026867,0.9970551999867894,3e-05,3e-05,,1.108085600018967,1.141388200048823,1.1746991000254638,1.2080927000497468,2.000329000002239,,2.308635500026867,2.308635500026867,0.0,2.308635500026867,2.5083717000088654,4.6835698000504635,2.3749343000235967,2.3749343000235967,1.76535,-0.09936515386724112,0.10944567672333805,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-167,0.5,none,green,red,896.5398744401234,,,,,0,93,93,13,trial,,,,,,green,0.8965398744401234,0.9,-0.167,-0.16666666666666666,0.6962098744401234,0.7,trial_list_0.5_green.csv,2.308773300028406,0.996991700027138,3e-05,3e-05,,0.700471899996046,0.7337443000287749,0.9000157000264153,0.9336259000119753,2.0003609000123106,,2.308773300028406,2.308773300028406,0.0,2.308773300028406,2.508381100022234,4.791954200016335,2.4831808999879286,2.4831808999879286,1.34977,-0.13166421283959884,-0.06720360863687858,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-300,0.5,none,red,green,912.3834643690296,,,,,0,94,94,294,trial,,,,,,red,0.9123834643690296,0.9166666666666666,-0.3,-0.3,0.5790534643690296,0.5833333333333334,trial_list_0.5_green.csv,2.307930499955546,0.9965251000248827,0.00016,0.00016,0.03354,0.5833054999820888,0.6166513999924064,0.9167092999559827,0.9503357000066899,1.9995910999714397,2.0332283999887295,2.307930499955546,2.307930499955546,0.0,2.307930499955546,2.5080450999666937,3.3499059999594465,1.0419755000039004,1.0419755000039004,0.36307,0.13435619557612985,0.06164578385257723,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
100,0.5,none,red,green,793.9821711528642,,,,,0,95,95,200,trial,,,,,,red,0.7939821711528642,0.8,0.1,0.1,0.9273121711528642,0.9333333333333333,trial_list_0.5_green.csv,2.3084251999971457,0.9969776999787427,3e-05,3e-05,0.03308,0.9331062999553978,0.9664446999668144,0.8001265999628231,0.8332560999551788,1.9997629999998026,2.0331058999872766,2.3084251999971457,2.3084251999971457,0.0,2.3084251999971457,2.5083491999539547,3.3164836999494582,1.0080584999523126,1.0080584999523126,0.76408,0.09980426326849118,-0.10904539875631444,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
33,0.5,none,red,green,413.2964490247975,,,,,0,96,96,68,trial,,,,,,red,0.4132964490247975,0.4166666666666667,0.033,0.03333333333333333,0.47962644902479745,0.48333333333333334,trial_list_0.5_green.csv,2.3084133999655023,0.9973454999853857,4e-05,4e-05,,0.4830917000072077,0.5164751999545842,0.4162410999997519,0.44971829996211454,1.9999985999893397,,2.3084133999655023,2.3084133999655023,0.0,2.3084133999655023,2.50820099998964,3.791732499958016,1.4833190999925137,1.4833190999925137,0.2723,0.11158780968024307,0.09695334283693251,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
100,0.5,none,green,red,277.5019581236835,,,,,0,97,97,175,trial,,,,,,green,0.2775019581236835,0.275,0.1,0.1,0.4108319581236835,0.4083333333333333,trial_list_0.5_green.csv,2.3083203000132926,0.9965087999589741,3e-05,3e-05,,0.40817840001545846,0.44160849996842444,0.2749724999885075,0.30836089997319505,1.9999249000102282,,2.3083203000132926,2.3083203000132926,0.0,2.3083203000132926,2.5082494000089355,3.7747303000069223,1.4664099999936298,1.4664099999936298,0.10581,0.0482403486078959,0.1397306649332157,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-33,0.5,none,green,red,1581.4037325777458,,,,,0,98,98,407,trial,,,,,,green,1.581403732577746,1.5833333333333333,-0.033,-0.03333333333333333,1.515073732577746,1.5166666666666666,trial_list_0.5_green.csv,2.308297399955336,0.9972821999690495,3e-05,3e-05,0.0335,1.51623099995777,1.5494886999949813,1.5828059999621473,1.6161953999544494,2.000369099958334,2.033521999954246,2.308297399955336,2.4415218999492936,0.13322449999395758,2.308297399955336,2.5085342999664135,3.458258799975738,1.149961400020402,1.0167369000264443,1.82742,-0.0762787984662499,0.1266228054539748,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
300,0.5,none,red,green,254.4726689360832,,,,,0,99,99,218,trial,,,,,,red,0.2544726689360832,0.2583333333333333,0.3,0.3,0.5878026689360832,0.5916666666666667,trial_list_0.5_green.csv,2.3089277999824844,0.9961649000179023,4e-05,4e-05,0.03326,0.5917647999594919,0.6248488999553956,0.2586401999578811,0.29193969996413216,1.9993787999846973,2.0327781999949366,2.3089277999824844,2.3666996999527328,0.05777189997024834,2.3089277999824844,2.516561099968385,3.408388899988495,1.0994611000060104,1.041689200035762,0.25692,0.10677410499670545,0.10223052606067544,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-300,0.5,none,red,green,1333.78159252332,0,0,0,0,0,100,100,166,fam,0.5565602999995463,0.5565602999995463,269.99999999999955,2.564538899983745,2.564538899983745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-300,0.5,none,red,green,1333.78159252332,1,0,1,0,0,100,100,166,fam,0.4972732000169344,0.4972732000169344,269.99999999999955,2.5055559999891557,2.5055559999891557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-300,0.5,none,red,green,1333.78159252332,2,0,2,0,0,100,100,166,fam,0.49750729999504983,0.49750729999504983,269.99999999999955,2.5053522000089288,2.5053522000089288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-300,0.5,none,red,green,1333.78159252332,3,0,3,0,0,100,100,166,fam,0.4976804999751039,0.4976804999751039,269.99999999999955,2.5058053999673575,2.5058053999673575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-300,0.5,none,red,green,1333.78159252332,,,,,0,100,100,166,trial,,,,,,red,1.3337815925233198,1.3333333333333333,-0.3,-0.3,1.00045159252332,1.0,trial_list_0.5_green.csv,2.3086493000155315,0.9978963999892585,3e-05,3e-05,,1.0000325000146404,1.0334888000506908,1.3334089000127278,1.3667853000224568,2.0000879000290297,,2.3086493000155315,2.3086493000155315,0.0,2.3086493000155315,2.5085599000449292,4.150115900032688,1.8414666000171565,1.8414666000171565,1.13236,-0.05971074618153529,-0.13522727811700638,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
300,0.5,none,red,green,357.4214788444612,,,,,0,101,101,468,trial,,,,,,red,0.3574214788444612,0.35833333333333334,0.3,0.3,0.6907514788444613,0.6916666666666667,trial_list_0.5_green.csv,2.308326300000772,0.995592100021895,3e-05,3e-05,,0.6915069000096992,0.7251637000008486,0.35785039997426793,0.39121229999000207,2.0003096999716945,,2.308326300000772,2.4669647999689914,0.15863849996821955,2.308326300000772,2.508372900018003,4.058190200012177,1.7498639000114053,1.5912254000431858,0.1506,0.06735890248447875,0.13158483276037708,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-33,0.5,none,red,green,754.5816614941027,,,,,0,102,102,40,trial,,,,,,red,0.7545816614941028,0.7583333333333333,-0.033,-0.03333333333333333,0.6882516614941027,0.6916666666666667,trial_list_0.5_green.csv,2.3083289000205696,0.9977033999748528,3e-05,3e-05,0.03313,0.6918017999851145,0.7249805000028573,0.7581911000306718,0.7914776999969035,1.9999614999978803,2.0332868000259623,2.3083289000205696,2.9085566999856383,0.6002277999650687,2.3083289000205696,2.5085223999922164,5.1162656000233255,2.807936700002756,2.2077089000376873,0.71899,0.11419969849582154,-0.0938627658869766,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
-33,0.5,none,green,red,796.0547161147775,,,,,0,103,103,79,trial,,,,,,green,0.7960547161147775,0.8,-0.033,-0.03333333333333333,0.7297247161147775,0.7333333333333333,trial_list_0.5_green.csv,2.307885600021109,0.9985640000086278,4e-05,4e-05,0.03286,0.7332484999787994,0.7665038999984972,0.7996404999867082,0.8332232999964617,1.999630199978128,2.0331564000225626,2.307885600021109,2.307885600021109,0.0,2.307885600021109,2.508127200009767,5.566250499978196,3.258364899957087,3.258364899957087,1.31383,-0.1232522356664075,-0.08161296686018876,None,p12_base_02_cont,001,2023-05-10_11h09.03.874,expectation_shapes_perceived_time,2022.2.4,120.28483444436092,
