id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,cueForRep.started,space2pass.started,responseStarted,rtUntillMotionTreshold,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,audCueStart.stopped,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,-233,0.5,none,,red,green,,984.0166811829276,0,0,0,0,0,200,200,444,fam,0.5319966999959433,0.5319966999959433,269.99999999999955,2.5399599999946076,2.5399599999946076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,red,green,,984.0166811829276,1,0,1,0,0,200,200,444,fam,0.49891789999674074,0.49891789999674074,269.99999999999955,2.506742099998519,2.506742099998519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,red,green,,984.0166811829276,2,0,2,0,0,200,200,444,fam,0.49913630000082776,0.49913630000082776,269.99999999999955,2.5066874000040116,2.5066874000040116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,red,green,,984.0166811829276,3,0,3,0,0,200,200,444,fam,0.495222500001546,0.495222500001546,269.99999999999955,2.503326100006234,2.503326100006234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,red,green,,984.0166811829276,,,,,0,200,200,444,trial,,,,,,red,0.9840166811829276,0.9833333333333333,2.308907500002533,0.998821199988015,2e-05,2e-05,0.9833253999968292,1.016783300001407,2.0004305000038585,2.034012799995253,2.308907500002533,2.308907500002533,2.5083517000020947,2.308907500002533,0.0,3.4668149999924935,1.1579074999899603,1.1579074999899603,0.55196,0.14585832387929737,-0.02402372393306074,,,,None,,0.03333,-0.233,-0.23333333333333334,0.7176866811829276,0.7166666666666667,trial_list_0.5_green.csv,0.7171358000050532,0.7503068999940297,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,33,0.5,none,,green,red,,1722.8541489511117,,,,,0,201,201,309,trial,,,,,,green,1.7228541489511118,1.7249999999999999,2.3086980000080075,0.9963108000083594,1e-05,1e-05,1.7248701000062283,1.7581939999945462,2.000281000000541,2.0336608000070555,2.3086980000080075,2.3086980000080075,2.508585100003984,2.541903400007868,0.23320539999986067,3.950426499999594,1.6417284999915864,1.4085230999917258,1.59234,-0.14164729741631982,0.04228277534815517,,,,None,,0.03347,0.033,0.03333333333333333,1.7891841489511116,1.7916666666666667,trial_list_0.5_green.csv,1.7915025999973295,1.8251789000059944,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-100,0.5,none,,red,green,,1090.6581827144028,,,,,0,202,202,82,trial,,,,,,red,1.0906581827144028,1.0916666666666666,2.3086576999921817,0.9977316000004066,2e-05,2e-05,1.0913996000017505,1.1248412999993889,1.9998444999946514,2.0333718999900157,2.3086576999921817,2.3086576999921817,2.50817279999319,2.4335289000009652,0.12487120000878349,3.408211799993296,1.0995541000011144,0.9746828999923309,1.15895,-0.0707856024816176,-0.12977360454963227,,,,None,,0.03316,-0.1,-0.1,0.9573281827144027,0.9583333333333334,trial_list_0.5_green.csv,0.9582702000043355,0.9917058999999426,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,233,0.5,none,,red,green,,494.8447293686378,,,,,0,203,203,38,trial,,,,,,red,0.49484472936863777,0.5,2.3077136000065366,0.9981967999920016,4e-05,4e-05,0.4996344999963185,0.533236899995245,1.999883199998294,,2.3077136000065366,2.3077136000065366,2.5160049999976764,2.3077136000065366,0.0,3.5162446000031196,1.208530999996583,1.208530999996583,0.58859,0.14213584439422905,-0.04061024125549402,,,,None,,,0.233,0.23333333333333334,0.7611747293686378,0.7666666666666666,trial_list_0.5_green.csv,0.7665309000003617,0.7997254000074463,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,green,red,,582.8219519159956,,,,,0,204,204,341,trial,,,,,,green,0.5828219519159955,0.5833333333333334,2.308424600007129,0.9973845000058645,1e-05,1e-05,0.5833407000027364,0.6167524000047706,2.0000356000091415,2.0332132000039564,2.308424600007129,2.308424600007129,2.508287200005725,2.608189600010519,0.29976500000339,3.3748984999983804,1.0664738999912515,0.7667088999878615,0.55855,0.1453297341949184,-0.027038090082775516,,,,None,,0.03299,-0.233,-0.23333333333333334,0.31649195191599555,0.31666666666666665,trial_list_0.5_green.csv,0.316569000002346,0.3503587000013795,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,100,0.5,none,,green,red,,676.7381874194159,,,,,0,205,205,357,trial,,,,,,green,0.6767381874194159,0.675,2.3080324999900768,0.9965954000072088,2e-05,2e-05,0.675022399998852,0.708388399987598,1.999954799990519,2.0333237999875564,2.3080324999900768,2.3080324999900768,2.5083313999930397,2.8082748999877367,0.50024239999766,3.6332823999982793,1.3252499000082025,0.8250075000105426,0.59702,0.14100974512026013,-0.04436261644232902,,,,None,,0.03332,0.1,0.1,0.810068187419416,0.8166666666666667,trial_list_0.5_green.csv,0.8168101999908686,0.8499614999891492,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,33,0.5,none,,red,green,,1707.4603680529945,,,,,0,206,206,404,trial,,,,,,red,1.7074603680529945,1.7166666666666666,2.3084376999904634,0.9975011999922572,1e-05,1e-05,1.7163739999959944,1.7499173999967752,2.0001170999894384,2.0332717999990564,2.3084376999904634,2.3084376999904634,2.508019599990803,2.633047600000282,0.3246099000098184,3.633177399999113,1.3247397000086494,1.000129799998831,1.5159,-0.1476390758393697,0.007381953791968486,,,,None,,0.0333,0.033,0.03333333333333333,1.7737903680529943,1.7833333333333332,trial_list_0.5_green.csv,1.783293499989668,1.816559499988216,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,300,0.5,none,,green,red,,487.312921346662,,,,,0,207,207,129,trial,,,,,,green,0.487312921346662,0.49166666666666664,2.30851519999851,0.9982735000085086,1e-05,1e-05,0.4915798000001814,0.52484350001032,1.9998981000098865,,2.30851519999851,2.30851519999851,2.5081114000058733,2.30851519999851,0.0,3.258088400005363,0.9495732000068529,0.9495732000068529,0.48696,0.14769951933604863,0.006053258989182321,,,,None,,,0.3,0.3,0.8206429213466621,0.825,trial_list_0.5_green.csv,0.8251839000004111,0.8583747000084259,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,red,green,,992.5328474517509,,,,,0,208,208,310,trial,,,,,,red,0.9925328474517509,0.9916666666666667,2.3086335999978473,0.9970821999886539,2e-05,2e-05,0.9919738000025973,1.0254302999965148,2.0006767000013497,2.0338769999943906,2.3086335999978473,2.3086335999978473,2.5086062000045786,2.3086335999978473,0.0,3.816607300002943,1.5079737000050955,1.5079737000050955,1.12749,-0.05763795444938915,-0.136123679657068,,,,None,,0.03325,-0.3,-0.3,0.6592028474517508,0.6583333333333333,trial_list_0.5_green.csv,0.6586696000013035,0.692035100000794,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,300,0.5,none,,red,green,,945.3283293127234,,,,,0,209,209,96,trial,,,,,,red,0.9453283293127235,0.95,2.3082649999996647,0.9986694999970496,4e-05,4e-05,0.9497733000025619,0.983548600008362,2.000076700001955,2.033270600004471,2.3082649999996647,2.3082649999996647,2.508338500003447,2.3082649999996647,0.0,3.425264400008018,1.1169994000083534,1.1169994000083534,1.24337,-0.1023271560128394,-0.10668150307721554,,,,None,,0.033,0.3,0.3,1.2786583293127232,1.2833333333333332,trial_list_0.5_green.csv,1.2831889000080992,1.3168590999994194,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-100,0.5,none,,green,red,,951.031255573276,,,,,0,210,210,339,trial,,,,,,green,0.951031255573276,0.95,2.308677599998191,0.9965015999914613,2e-05,2e-05,0.9499269999942044,0.9831395999935921,2.0000877999991644,,2.308677599998191,2.308677599998191,2.507916100003058,2.5666324000048917,0.2579548000067007,3.641874099994311,1.33319649999612,1.0752416999894194,1.15516,-0.06923709346249876,-0.1306063353951681,,,,None,,,-0.1,-0.1,0.817701255573276,0.8166666666666667,trial_list_0.5_green.csv,0.8163205000018934,0.8499635000043781,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,233,0.5,none,,red,green,,1578.6794314231931,,,,,0,211,211,324,trial,,,,,,red,1.5786794314231931,1.5833333333333333,2.308943199997884,0.9980723999906331,3e-05,3e-05,1.5836438999976963,1.616860900001484,2.0002819999936037,,2.308943199997884,2.308943199997884,2.5086864000040805,2.5086864000040805,0.19974320000619628,4.133621000000858,1.8246778000029735,1.6249345999967773,1.5043,-0.147810013934833,0.0019974326207409863,,,,None,,,0.233,0.23333333333333334,1.845009431423193,1.8499999999999999,trial_list_0.5_green.csv,1.8504199000017252,1.8834418000042206,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,33,0.5,none,,red,green,,685.8938914451945,,,,,0,212,212,110,trial,,,,,,red,0.6858938914451945,0.6916666666666667,2.3080111000017496,0.998127700004261,6e-05,6e-05,0.6912061000039103,0.7246216000057757,1.9996100999996997,2.0329504999972414,2.3080111000017496,2.3080111000017496,2.508297099993797,2.5412940999958664,0.23328299999411684,4.0578663000051165,1.749855200003367,1.51657220000925,1.17416,-0.07690641109445426,-0.12624259934372678,,,,None,,0.03312,0.033,0.03333333333333333,0.7522238914451945,0.7583333333333333,trial_list_0.5_green.csv,0.7580175000039162,0.7913368000008631,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-167,0.5,none,,green,red,,1585.465545224517,,,,,0,213,213,495,trial,,,,,,green,1.585465545224517,1.5916666666666666,2.3083599000092363,0.9977554999932181,6e-05,6e-05,1.591616800011252,1.6249320000060834,2.000115500006359,2.0332676000107313,2.3083599000092363,2.3083599000092363,2.5084808000101475,2.3083599000092363,0.0,4.716528800010565,2.4081689000013284,2.4081689000013284,1.56653,-0.14460600147072417,0.030674000311971795,,,,None,,0.03362,-0.167,-0.16666666666666666,1.385135545224517,1.3916666666666666,trial_list_0.5_green.csv,1.391552800007048,1.4249473000090802,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-100,0.5,none,,green,red,,928.9518023943116,,,,,0,214,214,363,trial,,,,,,green,0.9289518023943116,0.9333333333333333,2.30791030000546,0.9982143000088399,2e-05,2e-05,0.9332965000066906,0.9662956000101985,2.000270600008662,,2.30791030000546,2.30791030000546,2.5081827999965753,2.5746106000005966,0.26670029999513645,3.816586900007678,1.508676600002218,1.2419763000070816,1.25328,-0.10559899252966376,-0.10344391104946653,,,,None,,,-0.1,-0.1,0.7956218023943116,0.8,trial_list_0.5_green.csv,0.7997527999978047,0.8331660999974702,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,red,green,,1328.3464243883732,,,,,0,215,215,442,trial,,,,,,red,1.3283464243883731,1.3333333333333333,2.3084944000001997,0.9984060999995563,4e-05,4e-05,1.333775200007949,1.3671375999983866,2.0000841000000946,2.033608900004765,2.3084944000001997,2.3084944000001997,2.5084335999999894,2.517023899999913,0.20852949999971315,3.600101900010486,1.2916075000102865,1.0830780000105733,1.49268,-0.14778446471170242,-0.003397344016360975,,,,None,,0.03357,-0.3,-0.3,0.9950164243883731,1.0,trial_list_0.5_green.csv,1.0000438999995822,1.0336647000076482,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,233,0.5,none,,green,red,,627.9379733365844,,,,,0,216,216,39,trial,,,,,,green,0.6279379733365844,0.6333333333333333,2.308044499994139,0.9975600000034319,4e-05,4e-05,0.6330182999954559,0.6662748999951873,1.9999121000000741,2.0332792999979574,2.308044499994139,2.308044499994139,2.508348699993803,2.3164658000023337,0.008421300008194521,3.4332948999945074,1.1252504000003682,1.1168290999921737,0.99705,0.0013686775291746212,-0.14781717315085907,,,,None,,0.03313,0.233,0.23333333333333334,0.8942679733365844,0.9,trial_list_0.5_green.csv,0.8995553999993717,0.9331116999965161,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-167,0.5,none,,red,green,,991.081085863239,,,,,0,217,217,330,trial,,,,,,red,0.991081085863239,0.9916666666666667,2.3085551999974996,0.9962818000058178,2e-05,2e-05,0.9918340000003809,1.025309999997262,2.0003313000052003,,2.3085551999974996,2.3085551999974996,2.5086807000043336,2.3085551999974996,0.0,3.8088612999999896,1.50030610000249,1.50030610000249,1.32383,-0.12575449981592285,-0.07770196736593606,,,,None,,,-0.167,-0.16666666666666666,0.790751085863239,0.7916666666666666,trial_list_0.5_green.csv,0.7919108000060078,0.8252408999978798,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,red,green,,1038.8921694224273,,,,,0,218,218,178,trial,,,,,,red,1.0388921694224273,1.0416666666666667,2.308208200003719,0.9970845999923768,1e-05,1e-05,1.0417457000003196,1.0748790000070585,2.0000780999980634,2.033533299996634,2.308208200003719,2.308208200003719,2.508559099995182,2.308208200003719,0.0,3.858885499997996,1.5506772999942768,1.5506772999942768,1.44275,-0.14543910298775306,-0.02644347327050056,,,,None,,0.03291,-0.233,-0.23333333333333334,0.7725621694224273,0.775,trial_list_0.5_green.csv,0.7747633999970276,0.808066500001587,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,233,0.5,none,,red,green,,1485.9520591690796,,,,,0,219,219,392,trial,,,,,,red,1.4859520591690796,1.4916666666666667,2.3081366999977035,0.9981097999989288,1e-05,1e-05,1.4917202000069665,1.52458939999633,2.0000329000031343,2.0331773000070825,2.3081366999977035,2.3081366999977035,2.508296900006826,2.658267699996941,0.35013099999923725,3.549857799996971,1.2417210999992676,0.8915901000000304,1.46122,-0.1467276034440915,-0.017966645319684674,,,,None,,0.03342,0.233,0.23333333333333334,1.7522820591690795,1.7583333333333333,trial_list_0.5_green.csv,1.757889400003478,1.7912446999980602,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,300,0.5,none,,green,red,,1133.500122543268,,,,,0,220,220,211,trial,,,,,,green,1.133500122543268,1.1333333333333333,2.308116100000916,0.9974566999881063,1e-05,1e-05,1.1328275999985635,1.166198599996278,1.9996434000058798,2.0328508999955375,2.308116100000916,2.308116100000916,2.5082487000036053,2.624880999996094,0.316764899995178,3.416731200006325,1.1086151000054087,0.7918502000102308,1.01465,-0.006800454086416147,-0.14766700301932206,,,,None,,0.03364,0.3,0.3,1.4668301225432678,1.475,trial_list_0.5_green.csv,1.4745990999945207,1.5081897000054596,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,green,red,,1338.7663604824004,,,,,0,221,221,307,trial,,,,,,green,1.3387663604824005,1.3416666666666666,2.3081123999872943,0.9969563000049675,1e-05,1e-05,1.3416004999889992,1.3753295999922557,1.9998217999964254,2.0332501999946544,2.3081123999872943,2.3081123999872943,2.508021199988434,2.5169047999952454,0.20879240000795107,4.4413905999972485,2.133278200009954,1.924485800002003,1.59529,-0.14124885015850858,0.04359532412299648,,,,None,,0.03352,-0.233,-0.23333333333333334,1.0724363604824005,1.075,trial_list_0.5_green.csv,1.0750733999884687,1.1078103999898303,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,233,0.5,none,,green,red,,1276.3306549441384,,,,,0,222,222,9,trial,,,,,,green,1.2763306549441384,1.2833333333333332,2.308003499987535,0.9972221000061836,1e-05,1e-05,1.283109299998614,1.316341799989459,1.999890899998718,2.0333559999999125,2.308003499987535,2.308003499987535,2.5085283999942476,2.641664700000547,0.3336612000130117,3.38334999998915,1.075346500001615,0.7416852999886032,1.10684,-0.04868894807364348,-0.139574984477778,,,,None,,0.03325,0.233,0.23333333333333334,1.5426606549441382,1.55,trial_list_0.5_green.csv,1.5501136999955634,1.5833924999897135,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,green,red,,608.2642701428937,,,,,0,223,223,73,trial,,,,,,green,0.6082642701428936,0.6083333333333333,2.308258899996872,0.9971603000012692,1e-05,1e-05,0.608233899998595,0.6412999000021955,1.9997017999994569,2.033231800000067,2.308258899996872,2.308258899996872,2.5082739000063157,2.308258899996872,0.0,3.5249977000057697,1.2167388000088977,1.2167388000088977,0.94009,0.027659568455452792,-0.14521273439112717,,,,None,,0.03334,-0.3,-0.3,0.2749342701428937,0.275,trial_list_0.5_green.csv,0.2749904000083916,0.30814780000946485,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-233,0.5,none,,red,green,,1826.2479960249484,,,,,0,224,224,214,trial,,,,,,red,1.8262479960249485,1.8333333333333333,2.3078463999991072,0.9973023999918951,1e-05,1e-05,1.8333497999992687,1.8667909000068903,1.999808699998539,2.033219699995243,2.3078463999991072,2.3078463999991072,2.5082175999996252,2.666204499997548,0.3583580999984406,3.716251000005286,1.408404600006179,1.0500465000077384,1.3726,-0.13614061117379483,-0.05759795088122088,,,,None,,0.03307,-0.233,-0.23333333333333334,1.5599179960249485,1.5666666666666667,trial_list_0.5_green.csv,1.566417800000636,1.6001426000002539,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-100,0.5,none,,green,red,,639.9111960172876,0,0,0,0,0,225,225,293,fam,0.5318281000072602,0.5318281000072602,269.99999999999955,2.540489900013199,2.540489900013199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-100,0.5,none,,green,red,,639.9111960172876,1,0,1,0,0,225,225,293,fam,0.4984651999984635,0.4984651999984635,269.99999999999955,2.5064718000066932,2.5064718000066932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-100,0.5,none,,green,red,,639.9111960172876,2,0,2,0,0,225,225,293,fam,0.4981567999930121,0.4981567999930121,269.99999999999955,2.506864399998449,2.506864399998449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-100,0.5,none,,green,red,,639.9111960172876,3,0,3,0,0,225,225,293,fam,0.4991829999926267,0.4991829999926267,269.99999999999955,2.5072230999940075,2.5072230999940075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-100,0.5,none,,green,red,,639.9111960172876,,,,,0,225,225,293,trial,,,,,,green,0.6399111960172876,0.6416666666666666,2.3083583999978146,0.9991210000007413,2e-05,2e-05,0.6416354999964824,0.6748609999922337,1.999518899989198,2.032836899990798,2.3083583999978146,2.3083583999978146,2.508234099994297,2.508234099994297,0.19987569999648258,3.2162358999921707,0.9078774999943562,0.7080017999978736,0.53558,0.14690100919682855,-0.016488888787399125,,,,None,,0.0333,-0.1,-0.1,0.5065811960172876,0.5083333333333333,trial_list_0.5_green.csv,0.5083012999966741,0.541536199991242,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-33,0.5,none,,green,red,,245.70002821238947,,,,,0,226,226,425,trial,,,,,,green,0.24570002821238948,0.25,2.308632000000216,0.9978612999984762,1e-05,1e-05,0.25022320001153275,0.2835557000071276,2.000613099997281,2.0332300000009127,2.308632000000216,2.308632000000216,2.5088752000010572,2.3168556000018725,0.00822360000165645,3.9333064000093145,1.6246744000090985,1.616450800007442,0.24495,0.10285489068648794,0.10617279038605205,,,,None,,0.0339,-0.033,-0.03333333333333333,0.17937002821238945,0.18333333333333332,trial_list_0.5_green.csv,0.18352099999901839,0.2169455000112066,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-167,0.5,none,,red,green,,1408.6292404168917,,,,,0,227,227,6,trial,,,,,,red,1.4086292404168916,1.4166666666666667,2.3082886999909533,0.9907810000004247,1e-05,1e-05,1.4168019999924581,1.450137599997106,2.0000920000020415,2.0334502999903634,2.3082886999909533,2.3082886999909533,2.5084293999971123,2.6917889999895124,0.38350029999855906,3.524788800001261,1.2165001000103075,0.8329998000117484,1.23044,-0.09790935952158156,-0.11074993126211685,,,,None,,0.03318,-0.167,-0.16666666666666666,1.2082992404168917,1.2083333333333333,trial_list_0.5_green.csv,1.2081036000017775,1.241956099998788,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-100,0.5,none,,green,red,,1217.2101743881813,,,,,0,228,228,49,trial,,,,,,green,1.2172101743881814,1.225,2.3083973999891896,0.9964197000081185,2e-05,2e-05,1.2253627000027336,1.2587538999941899,2.000350399990566,2.0333975999965332,2.3083973999891896,2.3083973999891896,2.5086802000005264,2.7250697999988915,0.41667240000970196,4.075005199993029,1.7666078000038397,1.3499353999941377,1.38535,-0.138337492529304,-0.05210113354999761,,,,None,,0.03336,-0.1,-0.1,1.0838801743881814,1.0833333333333333,trial_list_0.5_green.csv,1.083506099996157,1.1169036999926902,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-100,0.5,none,,green,red,,251.82855998840256,,,,,0,229,229,97,trial,,,,,,green,0.25182855998840253,0.25,2.3084136999968905,0.9981297000049381,3e-05,3e-05,0.2500173000007635,0.2831793999939691,2.0000758999958634,2.0333453999919584,2.3084136999968905,2.3084136999968905,2.508203699995647,2.499813100002939,0.19139940000604838,3.3412807999993674,1.032867100002477,0.8414676999964286,0.90078,0.045336549042163075,-0.14069963495843713,,,,None,,0.03329,-0.1,-0.1,0.11849855998840256,0.11666666666666667,trial_list_0.5_green.csv,0.11660520000441466,0.14992949999577831,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-300,0.5,none,,red,green,,1401.9894521292083,,,,,0,230,230,478,trial,,,,,,red,1.4019894521292082,1.4083333333333332,2.3085050000081537,0.9981266999966465,3e-05,3e-05,1.4083246000082,1.441594800009625,2.0000085000065155,,2.3085050000081537,2.3085050000081537,2.508260800008429,2.5832816000038292,0.2747765999956755,3.7666410000092583,1.4581360000011045,1.183359400005429,1.42597,-0.1438441431075382,-0.034068349683364314,,,,None,,,-0.3,-0.3,1.0686594521292083,1.075,trial_list_0.5_green.csv,1.0751562000077683,1.1083786000090186,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,167,0.5,none,,green,red,,411.7882420883905,,,,,0,231,231,203,trial,,,,,,green,0.41178824208839054,0.4166666666666667,2.3082336999941617,0.9984421999979531,1e-05,1e-05,0.4166160000022501,0.4498833999969065,1.999884100005147,2.0332155999931274,2.3082336999941617,2.3082336999941617,2.5082406000001356,2.4999924000003375,0.1917587000061758,3.491643999994267,1.183410300000105,0.9916515999939293,0.91113,0.04073534505400503,-0.14210004088606404,,,,None,,0.03323,0.167,0.16666666666666666,0.6121182420883905,0.6166666666666667,trial_list_0.5_green.csv,0.6166154999955324,0.6499067999975523,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,-167,0.5,none,,red,green,,380.8984141088136,,,,,0,232,232,242,trial,,,,,,red,0.3808984141088136,0.3833333333333333,2.3083792999968864,0.9976368000061484,1e-05,1e-05,0.3834624999872176,0.4168104999989737,2.000097199997981,2.0335018999903696,2.3083792999968864,2.3083792999968864,2.508526999998139,2.3083792999968864,0.0,3.7588059999980032,1.4504267000011168,1.4504267000011168,1.35242,-0.1322173663525028,-0.0661086831762514,,,,None,,0.0334,-0.167,-0.16666666666666666,0.1805684141088136,0.18333333333333332,trial_list_0.5_green.csv,0.18340799999714363,0.21672620000026654,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,33,0.5,none,,green,red,,823.3332566219631,,,,,0,233,233,441,trial,,,,,,green,0.8233332566219631,0.825,2.308798600002774,0.9978841999982251,2e-05,2e-05,0.8253324999968754,0.8587057999975514,2.000297499995213,2.033946499999729,2.308798600002774,2.308798600002774,2.508676400000695,2.575551500005531,0.2667529000027571,3.6755924000026425,1.3667937999998685,1.1000408999971114,1.37159,-0.13595685587118045,-0.058030365310869705,,,,None,,0.03332,0.033,0.03333333333333333,0.8896632566219631,0.8916666666666666,trial_list_0.5_green.csv,0.8923270999948727,0.9250718999974197,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
,100,0.5,none,,green,red,,1001.8296385953864,,,,,0,234,234,201,trial,,,,,,green,1.0018296385953864,1.0083333333333333,2.3084203000034904,0.9965838999924017,1e-05,1e-05,1.0083346000028541,1.0414165999973193,2.000158900002134,,2.3084203000034904,2.3084203000034904,2.5084248000057414,2.608170599996811,0.29975029999332037,3.7754209999984596,1.4670006999949692,1.1672504000016488,1.46662,-0.14701128625290602,-0.015474872237148002,,,,None,,,0.1,0.1,1.1351596385953862,1.1416666666666666,trial_list_0.5_green.csv,1.1413278999971226,1.174982299999101,p10_base1_01,001,2023-05-05_15h52.36.363,expectation_shapes_perceived_time,2022.2.4,120.39460537091526,
