id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,responsePointer.started,cueForRep.started,space2pass.started,responseStarted,rtUntillMotionTreshold,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,audCueEnd.stopped,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,-500,0.5,none,46,red,green,no_Expectation,,,,,3,1,31,4,train_doubleStim,,,,,,red,1.278948927552318,1.2727272727272727,2.3084272999840323,0.9967823000042699,4e-05,4e-05,0.0332,1.2832955999765545,1.316890499991132,1.9998049999994691,2.3084272999840323,2.3084272999840323,2.5081994999782182,2.7666922999778762,0.45826499999384396,3.6749406999733765,1.3665133999893442,0.9082483999955002,1.17682,-0.07795662900014806,-0.1255967911669052,,,,None,,2.033533299982082,-0.5,-0.49586776859504134,0.7456189275523181,0.743801652892562,training_double_stim.csv,0.7499029999889899,0.7832819999894127,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,500,0.5,none,33,green,red,no_Expectation,,,,,3,2,32,7,train_doubleStim,,,,,,green,0.8247748290060283,0.8181818181818182,2.308499300008407,0.9969777000078466,6e-05,6e-05,,0.8253837999945972,0.8584190999972634,1.9996635999996215,2.308499300008407,2.308499300008407,2.5084321000031196,2.916734099999303,0.6082347999908961,4.166841300000669,1.8583419999922626,1.2501072000013664,1.0,0.0,-0.14782350948509485,,,,None,,,0.5,0.49586776859504134,1.3581048290060282,1.3471074380165289,training_double_stim.csv,1.3585291000199504,1.3917116000084206,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,500,0.5,none,25,green,red,no_Expectation,,,,,3,3,33,6,train_doubleStim,,,,,,green,0.9809985968166149,0.975206611570248,2.3083616999792866,0.9974599000124726,4e-05,4e-05,0.0333,0.9831584999919869,1.016363899980206,1.9995712999952957,2.3083616999792866,2.3083616999792866,2.508311399986269,2.92430990000139,0.6159482000221033,4.79996389997541,2.491602199996123,1.8756539999740198,1.05257,-0.02430203525927347,-0.1458122115556408,,,,None,,2.032902999984799,0.5,0.49586776859504134,1.514328596816615,1.5041322314049588,training_double_stim.csv,1.5161144000012428,1.5492812999873422,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,-500,0.5,none,23,green,red,no_Expectation,,,,,3,4,34,2,train_doubleStim,,,,,,green,1.1980309717455369,1.1900826446280992,2.3078708999964874,0.9976977999904193,7e-05,7e-05,0.03282,1.1995178000070155,1.2328161000041291,1.9995517000206746,2.3078708999964874,2.3078708999964874,2.507967900019139,2.9414256000018213,0.6335547000053339,3.8993260000133887,1.5914551000169013,0.9579004000115674,1.10755,-0.049001423127915236,-0.13946558890252797,,,,None,,2.0328581999929156,-0.5,-0.49586776859504134,0.6647009717455368,0.6611570247933884,training_double_stim.csv,0.6661573000019416,0.6995439000020269,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,-500,0.5,none,77,green,red,no_Expectation,,,,,3,5,35,1,train_doubleStim,,,,,,green,1.1355576370949043,1.1322314049586777,2.308407700009411,0.9970702999853529,4e-05,4e-05,0.03328,1.1410743999877013,1.1744247000024188,1.9999194999982137,2.308407700009411,2.308407700009411,2.508315399987623,2.9665674999996554,0.6581597999902442,4.599682800006121,2.29127509999671,1.633115300006466,0.93208,0.03130212289961335,-0.1444713364597539,,,,None,,2.033306299999822,-0.5,-0.49586776859504134,0.6022276370949042,0.5950413223140496,training_double_stim.csv,0.5999391000077594,0.6331951000029221,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,500,0.5,none,88,red,green,no_Expectation,,,,,3,6,36,9,train_doubleStim,,,,,,red,0.8835836115298339,0.8760330578512396,2.3082996000011917,0.9974489999876823,3e-05,3e-05,0.03327,0.8832353000179864,0.9165546000003815,2.0000598000187892,2.3082996000011917,2.3082996000011917,2.5084297000139486,2.9501780999999028,0.641878499998711,3.958342600002652,1.6500430000014603,1.0081645000027493,1.04682,-0.021663337392586083,-0.1462275273999561,,,,None,,2.0334790000051726,0.5,0.49586776859504134,1.4169136115298337,1.4132231404958677,training_double_stim.csv,1.4251950000179932,1.458463999995729,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,500,0.5,none,98,red,green,no_Expectation,,,,,3,7,37,5,train_doubleStim,,,,,,red,0.4541618460299205,0.4545454545454546,2.308196300000418,0.9975416999950539,4e-05,4e-05,0.03334,0.4576320000051055,0.49107050002203323,1.9999225000210572,2.308196300000418,2.308196300000418,2.508161600009771,2.624739999999292,0.3165436999988742,4.441425800003344,2.133229500002926,1.816685800004052,0.61505,0.1382723758535846,-0.05227370306659905,,,,None,,2.033475400006864,0.5,0.49586776859504134,0.9874918460299206,0.9834710743801653,training_double_stim.csv,0.9914825000159908,1.0249658000248019,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,-500,0.5,none,59,green,red,no_Expectation,,,,,3,8,38,0,train_doubleStim,,,,,,green,1.337268320687615,1.3305785123966942,2.3089034000004176,0.9970329999923706,3e-05,3e-05,0.03325,1.3421853000181727,1.3755877999938093,2.000139700016007,2.3089034000004176,2.3089034000004176,2.508731900015846,3.133702000021003,0.8247986000205856,3.883667800022522,1.5747644000221044,0.7499658000015188,1.14758,-0.06610868317625139,-0.13221736635250278,,,,None,,2.0336978000123054,-0.5,-0.49586776859504134,0.803938320687615,0.8016528925619835,training_double_stim.csv,0.8087556000100449,0.8422086000209674,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,500,0.5,none,60,red,green,no_Expectation,,,,,3,9,39,8,train_doubleStim,,,,,,red,1.1939864611912092,1.1900826446280992,2.3085984000063036,0.9965836000046693,3e-05,3e-05,,1.2004420000012033,1.2335460000031162,2.000210900005186,2.3085984000063036,2.3085984000063036,2.5087394999864046,2.8168574000010267,0.5082589999947231,4.533429500006605,2.2248311000003014,1.7165721000055782,1.07318,-0.033686681724940784,-0.1439340037338379,,,,None,,,0.5,0.49586776859504134,1.727316461191209,1.71900826446281,training_double_stim.csv,1.7335243000125047,1.766968400013866,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,-500,0.5,none,77,green,red,no_Expectation,,,,,0,0,0,1,train_doubleStim,,,,,,green,1.3540958598569155,1.3471074380165289,2.308238800003892,0.9913338999904227,4e-05,4e-05,0.03327,1.3582539999915753,1.3917074000055436,1.9998979000083636,2.308238800003892,2.308238800003892,2.508274599997094,2.7918326999933925,0.48359389998950064,4.516434799996205,2.208195999992313,1.7246021000028122,1.31463,-0.12345788825737614,-0.08130153616949161,,,,None,,2.0333096999966074,-0.5,-0.49586776859504134,0.8207658598569154,0.8181818181818182,training_double_stim.csv,0.8251279999967664,0.8584279000060633,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,500,0.5,none,25,green,red,no_Expectation,,,,,0,1,1,6,train_doubleStim,,,,,,green,0.9676451201107703,0.9586776859504132,2.308468000002904,0.9961034000152722,3e-05,3e-05,,0.9668001999962144,1.0001269000058528,2.0002903999993578,2.308468000002904,2.308468000002904,2.5086121000058483,3.0917464999947697,0.7832784999918658,4.650100500002736,2.3416324999998324,1.5583540000079665,0.87112,0.05823053316987949,-0.13587124406305215,,,,None,,,0.5,0.49586776859504134,1.5009751201107702,1.4958677685950414,training_double_stim.csv,1.5083838000136893,1.5420311999914702,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,500,0.5,none,98,red,green,no_Expectation,,,,,0,2,2,5,train_doubleStim,,,,,,red,0.33054275032271085,0.3305785123966942,2.308561300014844,0.9973377999849617,3e-05,3e-05,,0.33322729999781586,0.36672360001830384,1.999951100006001,2.308561300014844,2.308561300014844,2.5085694000008516,3.0744707999983802,0.7659094999835361,3.9497680000204127,1.6412067000055686,0.8752972000220325,0.37639,0.13681759925957054,0.0559708360607334,,,,None,,,0.5,0.49586776859504134,0.8638727503227109,0.859504132231405,training_double_stim.csv,0.8668213000055403,0.8999775999982376,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,500,0.5,none,60,red,green,no_Expectation,,,,,0,3,3,8,train_doubleStim,,,,,,red,0.9188757458699544,0.9173553719008265,2.308369899983518,0.9968307999952231,4e-05,4e-05,,0.9249570999818388,0.9583102999895345,2.000003299996024,2.308369899983518,2.308369899983518,2.508303499984322,2.8745527999999467,0.5661829000164289,5.491723499988439,3.1833536000049207,2.617170699988492,1.09529,-0.04359532412299648,-0.14124885015850858,,,,None,,,0.5,0.49586776859504134,1.4522057458699542,1.4462809917355373,training_double_stim.csv,1.4582491999899503,1.4918968999991193,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,500,0.5,none,88,red,green,no_Expectation,,,,,0,4,4,9,train_doubleStim,,,,,,red,0.8660425872087053,0.859504132231405,2.3084148000052664,0.9961839999887161,8e-05,8e-05,0.03338,0.8667119999881834,0.9003844000108074,1.9999704000074416,2.3084148000052664,2.3084148000052664,2.508423599996604,2.5500607999856584,0.24164599998039193,5.133215699985158,2.8248008999798913,2.5831548999994993,1.04433,-0.02052224760901366,-0.14639203294429742,,,,None,,2.0334254000044893,0.5,0.49586776859504134,1.3993725872087053,1.3884297520661157,training_double_stim.csv,1.3996104999969248,1.4328858999942895,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,-500,0.5,none,23,green,red,no_Expectation,,,,,0,5,5,2,train_doubleStim,,,,,,green,0.9395028364851398,0.9338842975206612,2.3086280999996234,0.9973410000093281,3e-05,3e-05,0.03323,0.9417477999813855,0.9750831999990623,2.000272799981758,2.3086280999996234,2.3086280999996234,2.508701499988092,2.7584402000065893,0.4498121000069659,4.341605399997206,2.032977299997583,1.5831651999906171,0.53643,0.14685657400700347,-0.016880065977816487,,,,None,,2.033716200006893,-0.5,-0.49586776859504134,0.40617283648513985,0.4049586776859504,training_double_stim.csv,0.4078850999940187,0.4412430999800563,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,-500,0.5,none,68,red,green,no_Expectation,,,,,0,6,6,3,train_doubleStim,,,,,,red,1.6655865550064406,1.6528925619834711,2.308657499990659,0.9966318999940995,1e-05,1e-05,0.03308,1.6670763999863993,1.7002049000002444,2.0002733999863267,2.308657499990659,2.308657499990659,2.5086201999802142,3.6586997999984305,1.3500423000077717,5.200357599998824,2.8917001000081655,1.5416578000003938,1.16857,-0.07467736249479844,-0.12757382759528066,,,,None,,2.033683399989968,-0.5,-0.49586776859504134,1.1322565550064407,1.1239669421487604,training_double_stim.csv,1.1334341999900062,1.167150599998422,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,500,0.5,none,33,green,red,no_Expectation,,,,,0,7,7,7,train_doubleStim,,,,,,green,1.2075397025197872,1.1983471074380165,2.3081052000052296,0.9983579999825452,4e-05,4e-05,0.03292,1.208027199987555,1.241373900003964,1.9996638000011444,2.3081052000052296,2.3081052000052296,2.50800839997828,2.8412275000009686,0.533122299995739,5.733429099986097,3.4253238999808673,2.8922015999851283,1.52703,-0.14729105026914252,0.012535408533544045,,,,None,,2.0331895999843255,0.5,0.49586776859504134,1.740869702519787,1.7355371900826446,training_double_stim.csv,1.7496671999979299,1.7830626999784727,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,-500,0.5,none,59,green,red,no_Expectation,,,,,0,8,8,0,train_doubleStim,,,,,,green,0.7832390730223754,0.7768595041322315,2.307781100011198,0.9960661999939475,7e-05,7e-05,,0.7832543000113219,0.8166736999992281,1.9995427000103518,2.307781100011198,2.307781100011198,2.5081958000082523,3.041495700017549,0.7337146000063512,4.466459799994482,2.158678699983284,1.4249640999769326,0.36291,0.1343238000624968,0.061716340569255276,,,,None,,,-0.5,-0.49586776859504134,0.24990907302237536,0.24793388429752067,training_double_stim.csv,0.24995339999441057,0.28326570001081564,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
1,-500,0.5,none,46,red,green,no_Expectation,,,,,0,9,9,4,train_doubleStim,,,,,,red,1.6507647156831635,1.6446280991735538,2.3082640999928117,0.9966488999780267,4e-05,4e-05,0.03316,1.6576769999810494,1.6911329999857116,1.9999032999912743,2.3082640999928117,2.3082640999928117,2.5083090999978594,3.0331580999772996,0.7248939999844879,4.649777199985692,2.3415130999928806,1.6166191000083927,1.58402,-0.14270340468587728,0.0385684877529398,,,,None,,,-0.5,-0.49586776859504134,1.1174347156831637,1.1074380165289257,training_double_stim.csv,1.1166085999866482,1.1500973999791313,ahmed_base01,001,2023-04-29_13h16.43.447,expectation_shapes_perceived_time,2022.2.4,120.36301485659816,
