id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,fixationPoint.stopped,audCueStart.started,distractor.started,distractor.stopped,target.started,target.stopped,sapce2pass_2.started,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
1,33,0.85,met,205,green,red,high_Expectation,,,,,0,95,95,204,0.0011245000059716403,,,,,,,,,,,,,,None,0.19305555555555556,-0.008333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.85,met,275,green,red,high_Expectation,,,,,0,96,96,274,0.001131500001065433,,,,,,,,,,,,,,None,0.19305555555555556,-0.008333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,168,green,red,high_Expectation,,,,,0,97,97,167,0.0012191000278107822,,,,,,,,,,,,,,None,0.19305555555555556,-0.008333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,100,0.85,met,139,green,red,high_Expectation,,,,,0,98,98,138,0.0011476000072434545,,,,,,,,,,,,,,None,0.19305555555555556,-0.008333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,100,0.85,met,74,green,red,high_Expectation,,,,,0,99,99,73,0.0010932000004686415,,,,,,,,,,,,,,None,0.19305555555555556,-0.009722222222222222,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,33,0.85,met,241,green,red,high_Expectation,,,,,0,100,100,240,0.0011187000200152397,,,,,,,,,,,,,,None,0.19305555555555556,-0.009722222222222222,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,167,0.85,met,261,green,red,high_Expectation,,,,,0,101,101,260,0.0011163000017404556,,,,,,,,,,,,,,None,0.19305555555555556,-0.009722222222222222,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,117,green,red,high_Expectation,,,,,0,102,102,116,0.0012330999597907066,,,,,,,,,,,,,,None,0.19305555555555556,-0.009722222222222222,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-167,0.85,met,299,green,red,high_Expectation,,,,,0,103,103,298,0.0011971999774686992,,,,,,,,,,,,,,None,0.19305555555555556,-0.009722222222222222,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,300,0.85,met,154,green,red,high_Expectation,,,,,0,104,104,153,0.0012404000153765082,,,,,,,,,,,,,,None,0.19305555555555556,-0.011111111111111112,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-167,0.85,met,203,green,red,high_Expectation,,,,,0,105,105,202,0.0011996999965049326,,,,,,,,,,,,,,None,0.19305555555555556,-0.011111111111111112,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,190,green,red,high_Expectation,,,,,0,106,106,189,0.001136199978645891,,,,,,,,,,,,,,None,0.19305555555555556,-0.011111111111111112,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,100,0.85,met,62,green,red,high_Expectation,,,,,0,107,107,61,0.0012178000179119408,,,,,,,,,,,,,,None,0.19305555555555556,-0.0125,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-300,0.85,met,96,green,red,high_Expectation,,,,,0,108,108,95,0.0012212999863550067,,,,,,,,,,,,,,None,0.19305555555555556,-0.0125,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,233,0.85,met,146,green,red,high_Expectation,,,,,0,109,109,145,0.0011150999926030636,,,,,,,,,,,,,,None,0.19305555555555556,-0.0125,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-300,0.85,met,219,green,red,high_Expectation,,,,,0,110,110,218,0.0012027999619022012,,,,,,,,,,,,,,None,0.19305555555555556,-0.0125,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-300,0.85,met,118,green,red,high_Expectation,,,,,0,111,111,117,0.0011796000180765986,,,,,,,,,,,,,,None,0.19305555555555556,-0.0125,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,300,0.85,met,12,green,red,high_Expectation,,,,,0,112,112,11,0.0011950000189244747,,,,,,,,,,,,,,None,0.19305555555555556,-0.0125,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,167,0.15,unmet,174,red,green,high_Expectation,,,,,0,113,113,173,0.001167000038549304,,,,,,,,,,,,,,None,0.19305555555555556,-0.015277777777777777,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,193,green,red,high_Expectation,,,,,0,114,114,192,0.0011980000417679548,,,,,,,,,,,,,,None,0.19305555555555556,-0.015277777777777777,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.85,met,175,green,red,high_Expectation,,,,,0,115,115,174,0.0012169000110588968,,,,,,,,,,,,,,None,0.19305555555555556,-0.015277777777777777,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,34,green,red,high_Expectation,,,,,0,116,116,33,0.0011484999558888376,,,,,,,,,,,,,,None,0.19305555555555556,-0.016666666666666666,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-300,0.85,met,130,green,red,high_Expectation,,,,,0,117,117,129,0.0012530999956652522,,,,,,,,,,,,,,None,0.19305555555555556,-0.016666666666666666,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-167,0.85,met,268,green,red,high_Expectation,,,,,0,118,118,267,0.001159599982202053,,,,,,,,,,,,,,None,0.19305555555555556,-0.016666666666666666,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.85,met,80,green,red,high_Expectation,,,,,0,119,119,79,0.0011702000047080219,,,,,,,,,,,,,,None,0.19305555555555556,-0.016666666666666666,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-233,0.85,met,210,green,red,high_Expectation,,,,,0,120,120,209,0.001133600017055869,,,,,,,,,,,,,,None,0.19305555555555556,-0.016666666666666666,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-233,0.85,met,38,green,red,high_Expectation,,,,,0,121,121,37,0.0012336000218056142,,,,,,,,,,,,,,None,0.19305555555555556,-0.018055555555555554,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,33,0.85,met,66,green,red,high_Expectation,,,,,0,122,122,65,0.0012141999904997647,,,,,,,,,,,,,,None,0.19305555555555556,-0.018055555555555554,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-167,0.85,met,280,green,red,high_Expectation,,,,,0,123,123,279,0.001221699989400804,,,,,,,,,,,,,,None,0.19305555555555556,-0.018055555555555554,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-233,0.85,met,88,green,red,high_Expectation,,,,,0,124,124,87,0.0012127000372856855,,,,,,,,,,,,,,None,0.19166666666666668,-0.020833333333333332,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,300,0.15,unmet,153,red,green,high_Expectation,,,,,0,125,125,152,0.001110200013499707,,,,,,,,,,,,,,None,0.19166666666666668,-0.020833333333333332,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,167,0.85,met,79,green,red,high_Expectation,,,,,0,126,126,78,0.0011506000300869346,,,,,,,,,,,,,,None,0.19166666666666668,-0.020833333333333332,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.15,unmet,93,red,green,high_Expectation,,,,,0,127,127,92,0.0011286999797448516,,,,,,,,,,,,,,None,0.19166666666666668,-0.020833333333333332,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,300,0.85,met,28,green,red,high_Expectation,,,,,0,128,128,27,0.0011677999864332378,,,,,,,,,,,,,,None,0.19166666666666668,-0.020833333333333332,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,33,0.85,met,141,green,red,high_Expectation,,,,,0,129,129,140,0.0011332000140100718,,,,,,,,,,,,,,None,0.19166666666666668,-0.022222222222222223,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-167,0.85,met,211,green,red,high_Expectation,,,,,0,130,130,210,0.0012442999868653715,,,,,,,,,,,,,,None,0.19166666666666668,-0.022222222222222223,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,128,green,red,high_Expectation,,,,,0,131,131,127,0.0011875000200234354,,,,,,,,,,,,,,None,0.19166666666666668,-0.022222222222222223,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,33,0.15,unmet,215,red,green,high_Expectation,,,,,0,132,132,214,0.0011897000367753208,,,,,,,,,,,,,,None,0.19166666666666668,-0.022222222222222223,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,167,0.85,met,89,green,red,high_Expectation,,,,,0,133,133,88,0.0012220999924466014,,,,,,,,,,,,,,None,0.19166666666666668,-0.022222222222222223,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,300,0.15,unmet,298,red,green,high_Expectation,,,,,0,134,134,297,0.001199199992697686,,,,,,,,,,,,,,None,0.19166666666666668,-0.02361111111111111,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-167,0.85,met,282,green,red,high_Expectation,,,,,0,135,135,281,0.0011820999789051712,,,,,,,,,,,,,,None,0.19166666666666668,-0.02361111111111111,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,125,green,red,high_Expectation,,,,,0,136,136,124,0.0012239999487064779,,,,,,,,,,,,,,None,0.19166666666666668,-0.02361111111111111,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,300,0.15,unmet,98,red,green,high_Expectation,,,,,0,137,137,97,0.0012128000380471349,,,,,,,,,,,,,,None,0.19166666666666668,-0.02361111111111111,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,100,0.85,met,7,green,red,high_Expectation,,,,,0,138,138,6,0.0012109000235795975,,,,,,,,,,,,,,None,0.19166666666666668,-0.02361111111111111,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,33,0.85,met,226,green,red,high_Expectation,,,,,0,139,139,225,0.00118240003939718,,,,,,,,,,,,,,None,0.19166666666666668,-0.02361111111111111,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.15,unmet,30,red,green,high_Expectation,,,,,0,140,140,29,0.0012827000464312732,,,,,,,,,,,,,,None,0.19166666666666668,-0.02361111111111111,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-300,0.85,met,214,green,red,high_Expectation,,,,,0,141,141,213,0.001131199998781085,,,,,,,,,,,,,,None,0.19166666666666668,-0.02361111111111111,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,233,0.85,met,103,green,red,high_Expectation,,,,,0,142,142,102,0.0012425000313669443,,,,,,,,,,,,,,None,0.19166666666666668,-0.025,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,233,0.85,met,33,green,red,high_Expectation,,,,,0,143,143,32,0.0012333999620750546,,,,,,,,,,,,,,None,0.19166666666666668,-0.025,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.85,met,82,green,red,high_Expectation,,,,,0,144,144,81,0.0012349000317044556,,,,,,,,,,,,,,None,0.19166666666666668,-0.025,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-167,0.15,unmet,206,red,green,high_Expectation,,,,,0,145,145,205,0.0012103999615646899,,,,,,,,,,,,,,None,0.19166666666666668,-0.025,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.85,met,197,green,red,high_Expectation,,,,,0,146,146,196,0.001143899979069829,,,,,,,,,,,,,,None,0.19166666666666668,-0.025,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,67,green,red,high_Expectation,,,,,0,147,147,66,0.0011918999953195453,,,,,,,,,,,,,,None,0.19166666666666668,-0.02638888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,100,0.85,met,83,green,red,high_Expectation,,,,,0,148,148,82,0.0011297999881207943,,,,,,,,,,,,,,None,0.19166666666666668,-0.02638888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,233,0.85,met,104,green,red,high_Expectation,,,,,0,149,149,103,0.0012316000065766275,,,,,,,,,,,,,,None,0.19166666666666668,-0.02638888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,92,green,red,high_Expectation,,,,,0,150,150,91,0.001235300034750253,,,,,,,,,,,,,,None,0.19166666666666668,-0.02638888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.85,met,300,green,red,high_Expectation,,,,,0,151,151,299,0.0012270999723114073,,,,,,,,,,,,,,None,0.19166666666666668,-0.02638888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,167,0.85,met,230,green,red,high_Expectation,,,,,0,152,152,229,0.0011724999640136957,,,,,,,,,,,,,,None,0.19166666666666668,-0.02638888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,33,0.15,unmet,4,red,green,high_Expectation,,,,,0,153,153,3,0.0012390000047162175,,,,,,,,,,,,,,None,0.19166666666666668,-0.02638888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.85,met,250,green,red,high_Expectation,,,,,0,154,154,249,0.0012273999745957553,,,,,,,,,,,,,,None,0.19166666666666668,-0.02638888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-233,0.85,met,286,green,red,high_Expectation,,,,,0,155,155,285,0.0011855000047944486,,,,,,,,,,,,,,None,0.19166666666666668,-0.02638888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-300,0.85,met,252,green,red,high_Expectation,,,,,0,156,156,251,0.0011876999633386731,,,,,,,,,,,,,,None,0.19166666666666668,-0.029166666666666667,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-167,0.85,met,126,green,red,high_Expectation,,,,,0,157,157,125,0.0011481999536044896,,,,,,,,,,,,,,None,0.19166666666666668,-0.029166666666666667,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.85,met,220,green,red,high_Expectation,,,,,0,158,158,219,0.0017336999881081283,,,,,,,,,,,,,,None,0.19166666666666668,-0.029166666666666667,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,233,0.85,met,217,green,red,high_Expectation,,,,,0,159,159,216,0.0011685999925248325,,,,,,,,,,,,,,None,0.19166666666666668,-0.029166666666666667,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-300,0.85,met,111,green,red,high_Expectation,,,,,0,160,160,110,0.0012439999845810235,,,,,,,,,,,,,,None,0.19166666666666668,-0.030555555555555555,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-300,0.85,met,39,green,red,high_Expectation,,,,,0,161,161,38,0.0011288999812677503,,,,,,,,,,,,,,None,0.19166666666666668,-0.030555555555555555,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,33,0.85,met,91,green,red,high_Expectation,,,,,0,162,162,90,0.001316600013524294,,,,,,,,,,,,,,None,0.19166666666666668,-0.030555555555555555,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-233,0.15,unmet,176,red,green,high_Expectation,,,,,0,163,163,175,0.0011876999633386731,,,,,,,,,,,,,,None,0.19166666666666668,-0.030555555555555555,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,233,0.85,met,90,green,red,high_Expectation,,,,,0,164,164,89,0.0011943000135943294,,,,,,,,,,,,,,None,0.19166666666666668,-0.030555555555555555,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,233,0.85,met,160,green,red,high_Expectation,,,,,0,165,165,159,0.0012024000170640647,,,,,,,,,,,,,,None,0.19166666666666668,-0.030555555555555555,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,300,0.85,met,23,green,red,high_Expectation,,,,,0,166,166,22,0.0011334000155329704,,,,,,,,,,,,,,None,0.19166666666666668,-0.030555555555555555,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-233,0.85,met,195,green,red,high_Expectation,,,,,0,167,167,194,0.0012165000080130994,,,,,,,,,,,,,,None,0.19166666666666668,-0.030555555555555555,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-167,0.85,met,227,green,red,high_Expectation,,,,,0,168,168,226,0.0011975000379607081,,,,,,,,,,,,,,None,0.19027777777777777,-0.03194444444444444,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,300,0.15,unmet,148,red,green,high_Expectation,,,,,0,169,169,147,0.0012410000199452043,,,,,,,,,,,,,,None,0.19027777777777777,-0.03194444444444444,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-233,0.85,met,133,green,red,high_Expectation,,,,,0,170,170,132,0.00119270000141114,,,,,,,,,,,,,,None,0.19027777777777777,-0.03194444444444444,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,100,0.85,met,155,green,red,high_Expectation,,,,,0,171,171,154,0.0012490000226534903,,,,,,,,,,,,,,None,0.19027777777777777,-0.03194444444444444,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,233,0.85,met,108,green,red,high_Expectation,,,,,0,172,172,107,0.0011901999823749065,,,,,,,,,,,,,,None,0.19027777777777777,-0.03333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-300,0.85,met,189,green,red,high_Expectation,,,,,0,173,173,188,0.0012173000141046941,,,,,,,,,,,,,,None,0.19027777777777777,-0.03333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.85,met,26,green,red,high_Expectation,,,,,0,174,174,25,0.00123559997882694,,,,,,,,,,,,,,None,0.19027777777777777,-0.03333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.85,met,273,green,red,high_Expectation,,,,,0,175,175,272,0.0012205999810248613,,,,,,,,,,,,,,None,0.19027777777777777,-0.03333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,33,0.85,met,46,green,red,high_Expectation,,,,,0,176,176,45,0.0012932000099681318,,,,,,,,,,,,,,None,0.19027777777777777,-0.03333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,33,0.15,unmet,233,red,green,high_Expectation,,,,,0,177,177,232,0.0012320999521762133,,,,,,,,,,,,,,None,0.19027777777777777,-0.03333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,233,0.85,met,262,green,red,high_Expectation,,,,,0,178,178,261,0.0012270999723114073,,,,,,,,,,,,,,None,0.19027777777777777,-0.03333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,100,0.85,met,43,green,red,high_Expectation,,,,,0,179,179,42,0.0012137999874539673,,,,,,,,,,,,,,None,0.19027777777777777,-0.03333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,100,0.85,met,10,green,red,high_Expectation,,,,,0,180,180,9,0.0012319000088609755,,,,,,,,,,,,,,None,0.19027777777777777,-0.03333333333333333,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,300,0.85,met,106,green,red,high_Expectation,,,,,0,181,181,105,0.0011177000124007463,,,,,,,,,,,,,,None,0.19027777777777777,-0.034722222222222224,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,233,0.85,met,113,green,red,high_Expectation,,,,,0,182,182,112,0.00122819998068735,,,,,,,,,,,,,,None,0.19027777777777777,-0.034722222222222224,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,300,0.15,unmet,42,red,green,high_Expectation,,,,,0,183,183,41,0.001173200027551502,,,,,,,,,,,,,,None,0.19027777777777777,-0.034722222222222224,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,270,green,red,high_Expectation,,,,,0,184,184,269,0.0012400000123307109,,,,,,,,,,,,,,None,0.19027777777777777,-0.034722222222222224,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,33,0.85,met,47,green,red,high_Expectation,,,,,0,185,185,46,0.0012181999627500772,,,,,,,,,,,,,,None,0.19027777777777777,-0.034722222222222224,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-100,0.85,met,2,green,red,high_Expectation,,,,,0,186,186,1,0.0011832000454887748,,,,,,,,,,,,,,None,0.19027777777777777,-0.0375,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,100,0.85,met,140,green,red,high_Expectation,,,,,0,187,187,139,0.0011195000261068344,,,,,,,,,,,,,,None,0.19027777777777777,-0.0375,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,167,0.85,met,17,green,red,high_Expectation,,,,,0,188,188,16,0.0011527000460773706,,,,,,,,,,,,,,None,0.19027777777777777,-0.0375,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-300,0.85,met,200,green,red,high_Expectation,,,,,0,189,189,199,0.0011924999998882413,,,,,,,,,,,,,,None,0.19027777777777777,-0.0375,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,300,0.85,met,199,green,red,high_Expectation,,,,,0,190,190,198,0.001166399975772947,,,,,,,,,,,,,,None,0.19027777777777777,-0.03888888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,300,0.85,met,24,green,red,high_Expectation,,,,,0,191,191,23,0.0011516999802552164,,,,,,,,,,,,,,None,0.19027777777777777,-0.03888888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,212,green,red,high_Expectation,,,,,0,192,192,211,0.0011678000446408987,,,,,,,,,,,,,,None,0.19027777777777777,-0.03888888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-300,0.85,met,72,green,red,high_Expectation,,,,,0,193,193,71,0.0012175999581813812,,,,,,,,,,,,,,None,0.19027777777777777,-0.03888888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,294,green,red,high_Expectation,,,,,0,194,194,293,0.0012319000088609755,,,,,,,,,,,,,,None,0.19027777777777777,-0.03888888888888889,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-167,0.85,met,95,green,red,high_Expectation,,,,,0,195,195,94,0.0012389999465085566,,,,,,,,,,,,,,None,0.19027777777777777,-0.04027777777777778,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,167,0.15,unmet,70,red,green,high_Expectation,,,,,0,196,196,69,0.0012698000064119697,,,,,,,,,,,,,,None,0.19027777777777777,-0.04027777777777778,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,236,green,red,high_Expectation,,,,,0,197,197,235,0.0012529000523500144,,,,,,,,,,,,,,None,0.19027777777777777,-0.04027777777777778,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,-33,0.85,met,208,green,red,high_Expectation,,,,,0,198,198,207,0.0011963999713771045,,,,,,,,,,,,,,None,0.19027777777777777,-0.043055555555555555,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,33,0.85,met,254,green,red,high_Expectation,,,,,0,199,199,253,0.0012441000435501337,,,,,,,,,,,,,,None,0.19027777777777777,-0.043055555555555555,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
1,233,0.85,met,285,green,red,high_Expectation,,,,,0,200,200,284,0.0011833999888040125,,,,,,,,,,,,,,None,0.19027777777777777,-0.043055555555555555,865254,001,2023-02-23_22h29.57.389,expectation_shapes_perceived_time,2022.2.4,60.23435985073935,
