id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,fixationPoint.stopped,audCueStart.started,distractor.started,distractor.stopped,target.started,target.stopped,audCueEnd.started,sapce2pass_2.started,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
1,-33,0.85,met,115,green,red,high_Expectation,,,,,0,68,68,114,0.001133300014771521,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-33,0.85,met,92,green,red,high_Expectation,,,,,0,69,69,91,0.0011560000129975379,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-33,0.85,met,34,green,red,high_Expectation,,,,,0,70,70,33,0.0011412999592721462,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-33,0.85,met,9,green,red,high_Expectation,,,,,0,71,71,8,0.0012312000035308301,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-167,0.85,met,279,green,red,high_Expectation,,,,,0,72,72,278,0.0011424999684095383,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,300,0.85,met,28,green,red,high_Expectation,,,,,0,73,73,27,0.0011658999719657004,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-233,0.15,unmet,1,red,green,high_Expectation,,,,,0,74,74,0,0.0011443000403232872,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-33,0.85,met,44,green,red,high_Expectation,,,,,0,75,75,43,0.0012171000125817955,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,233,0.85,met,99,green,red,high_Expectation,,,,,0,76,76,98,0.0010707000037655234,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,100,0.85,met,18,green,red,high_Expectation,,,,,0,77,77,17,0.0011632999521680176,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-300,0.85,met,222,green,red,high_Expectation,,,,,0,78,78,221,0.0011737000313587487,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,100,0.85,met,240,green,red,high_Expectation,,,,,0,79,79,239,0.001061099988874048,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-100,0.85,met,275,green,red,high_Expectation,,,,,0,80,80,274,0.001145099988207221,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,300,0.15,unmet,129,red,green,high_Expectation,,,,,0,81,81,128,0.0013052999856881797,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-300,0.85,met,40,green,red,high_Expectation,,,,,0,82,82,39,0.0011208000360056758,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,33,0.15,unmet,4,red,green,high_Expectation,,,,,0,83,83,3,0.0013158000074326992,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,33,0.15,unmet,233,red,green,high_Expectation,,,,,0,84,84,232,0.001222300052177161,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-300,0.85,met,78,green,red,high_Expectation,,,,,0,85,85,77,0.0011064999853260815,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-233,0.85,met,13,green,red,high_Expectation,,,,,0,86,86,12,0.0010338000138290226,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,167,0.85,met,259,green,red,high_Expectation,,,,,0,87,87,258,0.0010139000369235873,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-167,0.85,met,137,green,red,high_Expectation,,,,,0,88,88,136,0.0010820000316016376,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,300,0.15,unmet,98,red,green,high_Expectation,,,,,0,89,89,97,0.001114899991080165,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-100,0.85,met,2,green,red,high_Expectation,,,,,0,90,90,1,0.0011693999986164272,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,33,0.15,unmet,248,red,green,high_Expectation,,,,,0,91,91,247,0.0010225999867543578,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-33,0.85,met,112,green,red,high_Expectation,,,,,0,92,92,111,0.0011348999687470496,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-33,0.85,met,134,green,red,high_Expectation,,,,,0,93,93,133,0.0011017000069841743,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-33,0.85,met,168,green,red,high_Expectation,,,,,0,94,94,167,0.001222300052177161,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-233,0.85,met,27,green,red,high_Expectation,,,,,0,95,95,26,0.001075299980584532,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-167,0.85,met,95,green,red,high_Expectation,,,,,0,96,96,94,0.0010241999989375472,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-300,0.85,met,188,green,red,high_Expectation,,,,,0,97,97,187,0.0010958000202663243,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,100,0.85,met,140,green,red,high_Expectation,,,,,0,98,98,139,0.0011071999906562269,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
