id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,cueForRep.started,responseStarted,rtUntillMotionTreshold,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,-300,0.1999999999999999,unmet,,green,red,,703.8760609805881,,,,,0,248,248,94,trial,,,,,,green,0.7038760609805881,0.7,2.29982509999536,0.9977843000087887,1e-05,1e-05,0.03318,0.6997524999896996,0.7336263000033796,1.999929899990093,2.0332505000405945,2.29982509999536,2.29982509999536,2.8915935999830253,0.5917684999876656,2.499751200026367,9.17497990000993,6.87515480001457,6.283386300026905,0.29773,0.11896879041138367,0.08773948292839544,,,,None,,-0.3,-0.3,0.3705460609805882,0.36666666666666664,trial_list_0.8_red.csv,0.36659260001033545,0.3997316000168212,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,233,0.8,met,,red,green,,1159.2020548728617,,,,,0,249,249,166,trial,,,,,,red,1.1592020548728617,1.1583333333333332,2.3001590999774635,0.9970081000356004,2e-05,2e-05,0.03353,1.1583041999838315,1.1916499999933876,2.000040299957618,2.0334850999643095,2.3001590999774635,2.3001590999774635,2.3001590999774635,0.0,2.4999806999694556,5.658417999977246,3.3582588999997824,3.3582588999997824,1.309,-0.12199981576148215,-0.08347355815259305,,,,None,,0.233,0.23333333333333334,1.4255320548728616,1.425,trial_list_0.8_red.csv,1.4256798999849707,1.4588356000022031,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,233,0.1999999999999999,unmet,,green,red,,211.44718041686932,0,0,0,0,0,250,250,29,fam,0.5407268999842927,0.5407268999842927,270.0,2.540757399983704,2.540757399983704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,233,0.1999999999999999,unmet,,green,red,,211.44718041686932,1,0,1,0,0,250,250,29,fam,0.49816920002922416,0.49816920002922416,270.0,2.49816339998506,2.49816339998506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,233,0.1999999999999999,unmet,,green,red,,211.44718041686932,2,0,2,0,0,250,250,29,fam,0.4949080999940634,0.4949080999940634,270.0,2.494687900005374,2.494687900005374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,233,0.1999999999999999,unmet,,green,red,,211.44718041686932,3,0,3,0,0,250,250,29,fam,0.49867790000280365,0.49867790000280365,270.0,2.4991449000081047,2.4991449000081047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,233,0.1999999999999999,unmet,,green,red,,211.44718041686932,,,,,0,250,250,29,trial,,,,,,green,0.21144718041686933,0.20833333333333334,2.300375100050587,0.9989322999608703,2e-05,2e-05,,0.20834730000933632,0.24186570005258545,2.0002898000529967,,2.300375100050587,2.300375100050587,2.300375100050587,0.0,2.5001432000426576,3.5000160000054166,1.1996408999548294,1.1996408999548294,0.11688,0.053065547335165206,0.13797042307142957,,,,None,,0.233,0.23333333333333334,0.4777771804168693,0.475,trial_list_0.8_red.csv,0.47507070004940033,0.5086443000473082,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,233,0.1999999999999999,unmet,,green,red,,1001.04198034778,,,,,0,251,251,376,trial,,,,,,green,1.0010419803477801,1.0,2.2997710999916308,0.9973360999720171,1e-05,1e-05,,1.0001818999880925,1.0333150000078604,1.999759400030598,,2.2997710999916308,2.2997710999916308,2.324639600003138,0.02486850001150742,2.4995424000080675,3.408175399992615,1.1084043000009842,1.0835357999894768,0.74786,0.10522615968062721,-0.10382314421821885,,,,None,,0.233,0.23333333333333334,1.26737198034778,1.2666666666666666,trial_list_0.8_red.csv,1.2665768000297248,1.299861699983012,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-100,0.8,met,,red,green,,833.2374401468576,,,,,0,252,252,321,trial,,,,,,red,0.8332374401468576,0.8333333333333334,2.2997222999692895,0.9973602999816649,2e-05,2e-05,0.03301,0.8330435999669135,0.8666960999835283,1.9998801999608986,2.0331584999803454,2.2997222999692895,2.2997222999692895,2.7164462999789976,0.4167240000097081,2.499717300001066,4.549855299992487,2.2501330000231974,1.8334090000134893,0.63104,0.13547334738793992,-0.05915033477501602,,,,None,,-0.1,-0.1,0.6999074401468576,0.7,trial_list_0.8_red.csv,0.6998989999992773,0.7332346999901347,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,100,0.8,met,,red,green,,330.24601485924273,,,,,0,253,253,250,trial,,,,,,red,0.3302460148592427,0.3333333333333333,2.3004050999879837,0.9973526999820024,1e-05,1e-05,0.03381,0.3337024999782443,0.3666652999818325,2.0004030999843962,2.0337359000113793,2.3004050999879837,2.3004050999879837,2.8917302999761887,0.591325199988205,2.500333599979058,5.1918491999967955,2.891444100008812,2.300118900020607,1.69863,-0.11996385442103516,0.08637397518314532,,,,None,,0.1,0.1,0.4635760148592427,0.4666666666666667,trial_list_0.8_red.csv,0.4668120000278577,0.5000760999973863,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-167,0.1999999999999999,unmet,,green,red,,1484.4130243541715,,,,,0,254,254,92,trial,,,,,,green,1.4844130243541716,1.4833333333333334,2.299732399987988,0.9979840999585576,1e-05,1e-05,,1.4831471999641508,1.516333499981556,1.9997618999914266,,2.299732399987988,2.299732399987988,2.299732399987988,0.0,2.499856899958104,3.0248933999682777,0.7251609999802895,0.7251609999802895,1.34277,-0.13015432799069754,-0.07008309968729867,,,,None,,-0.167,-0.16666666666666666,1.2840830243541717,1.2833333333333332,trial_list_0.8_red.csv,1.283306899946183,1.3167606999631971,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-33,0.8,met,,red,green,,328.18363000263724,,,,,0,255,255,318,trial,,,,,,red,0.3281836300026372,0.325,2.300029199977871,0.9965758000034839,2e-05,2e-05,0.0333,0.3251254999777302,0.35831290000351146,2.000150699983351,2.0334344999864697,2.300029199977871,2.300029199977871,2.300029199977871,0.0,2.5003144000074826,3.966748300008476,1.6667191000306047,1.6667191000306047,0.19189,0.08381338057575473,0.12176660951571913,,,,None,,-0.033,-0.03333333333333333,0.2618536300026373,0.2583333333333333,trial_list_0.8_red.csv,0.25837709999177605,0.2917778000119142,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,33,0.8,met,,red,green,,686.103771022683,,,,,0,256,256,98,trial,,,,,,red,0.6861037710226829,0.6833333333333333,2.2999575000139885,0.9977642999729142,1e-05,1e-05,,0.6856941000442021,0.717030200001318,2.0001002000062726,,2.2999575000139885,2.2999575000139885,2.333530100004282,0.033572599990293384,2.5001065999967977,3.208645800012164,0.9086882999981754,0.875115700007882,0.51359,0.1476887102472278,-0.0063114833438986245,,,,None,,0.033,0.03333333333333333,0.752433771022683,0.75,trial_list_0.8_red.csv,0.7502593999961391,0.7836469000321813,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,300,0.8,met,,red,green,,1408.5280435696325,,,,,0,257,257,445,trial,,,,,,red,1.4085280435696326,1.4083333333333332,2.2999538999865763,0.9976959999767132,1e-05,1e-05,,1.408321299997624,1.4416399999754503,2.000215899955947,,2.2999538999865763,2.2999538999865763,2.2999538999865763,0.0,2.5001308999489993,3.658295499975793,1.3583415999892168,1.3583415999892168,1.81935,-0.07946361236519948,0.12464880371011686,,,,None,,0.3,0.3,1.7418580435696325,1.7416666666666667,trial_list_0.8_red.csv,1.7418036999879405,1.7751958000008017,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,233,0.8,met,,red,green,,688.1245813368839,,,,,0,258,258,233,trial,,,,,,red,0.6881245813368839,0.6916666666666667,2.300303400028497,0.9977994000073522,1e-05,1e-05,0.03285,0.6917439000098966,0.7250288000213914,2.000193500018213,2.033238200005144,2.300303400028497,2.300303400028497,2.300303400028497,0.0,2.500515900028404,3.316382799996063,1.0160793999675661,1.0160793999675661,1.76726,-0.0987097775456693,0.1100371290673035,,,,None,,0.233,0.23333333333333334,0.954454581336884,0.95,trial_list_0.8_red.csv,0.949898699996993,0.9834151000250131,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,300,0.8,met,,red,green,,402.52677489528105,,,,,0,259,259,350,trial,,,,,,red,0.40252677489528105,0.4,2.2994964999961667,0.997592400002759,1e-05,1e-05,0.03285,0.39996279997285455,0.4329485999769531,1.9998862000065856,2.032958600029815,2.2994964999961667,2.2994964999961667,2.2994964999961667,0.0,2.500457699992694,4.007840699981898,1.7083441999857314,1.7083441999857314,0.87063,0.05843790207828177,-0.1357821842407135,,,,None,,0.3,0.3,0.7358567748952811,0.7333333333333333,trial_list_0.8_red.csv,0.7329286999884062,0.7664724999922328,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,300,0.1999999999999999,unmet,,green,red,,678.9592354015655,,,,,0,260,260,319,trial,,,,,,green,0.6789592354015654,0.675,2.299956700007897,0.9968115999945439,1e-05,1e-05,0.03335,0.6752604999928735,0.708391499996651,2.0000676999916323,2.0333883999846876,2.299956700007897,2.299956700007897,2.5089807999902405,0.20902409998234361,2.500521600013599,3.83361979998881,1.533663099980913,1.3246389999985695,0.92905,0.03267772171299548,-0.1441664193220389,,,,None,,0.3,0.3,1.0122892354015656,1.0083333333333333,trial_list_0.8_red.csv,1.0086374999955297,1.0419672999996692,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-167,0.8,met,,red,green,,744.8693757407905,,,,,0,261,261,482,trial,,,,,,red,0.7448693757407905,0.7416666666666667,2.30034420004813,0.9971040999516845,1e-05,1e-05,0.03334,0.7416908000013791,0.7750834000180475,2.000425600039307,2.033355500025209,2.30034420004813,2.30034420004813,2.5082591000245884,0.2079148999764584,2.4999365000403486,3.8920389999984764,1.5916947999503464,1.383779899973888,0.73398,0.1096519997108677,-0.09913742439612697,,,,None,,-0.167,-0.16666666666666666,0.5445393757407905,0.5416666666666666,trial_list_0.8_red.csv,0.5416283000377007,0.5749928000150248,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,100,0.8,met,,red,green,,1453.9901224518137,,,,,0,262,262,102,trial,,,,,,red,1.4539901224518137,1.45,2.299867199966684,0.9977629000204615,1e-05,1e-05,0.03306,1.4502107999869622,1.4830523999989964,2.0001423999783583,2.0334630999714136,2.299867199966684,2.299867199966684,2.4999495999654755,0.20008239999879152,2.4999495999654755,4.96686210000189,2.6669949000352062,2.4669125000364147,1.05001,-0.02312916409422449,-0.1460028483447921,,,,None,,0.1,0.1,1.5873201224518136,1.5833333333333333,trial_list_0.8_red.csv,1.5831211999757215,1.6165710999630392,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-167,0.8,met,,red,green,,657.3450252102773,,,,,0,263,263,221,trial,,,,,,red,0.6573450252102773,0.6583333333333333,2.3000192000181414,0.996761999966111,2e-05,2e-05,0.03323,0.6584015000262298,0.6917215000139549,2.0000094000133686,2.033564999990631,2.3000192000181414,2.3000192000181414,2.3000192000181414,0.0,2.499981100030709,3.574930000002496,1.2749107999843545,1.2749107999843545,0.11991,0.05437900611549945,0.13745804323640137,,,,None,,-0.167,-0.16666666666666666,0.4570150252102773,0.4583333333333333,trial_list_0.8_red.csv,0.45837910001864657,0.4915962999803014,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-33,0.8,met,,red,green,,1665.4183466466864,,,,,0,264,264,420,trial,,,,,,red,1.6654183466466863,1.6666666666666667,2.3004921000101604,0.9977341000339948,2e-05,2e-05,,1.6667557999608107,1.7002414999878965,1.9998995999922045,,2.3004921000101604,2.3004921000101604,2.3004921000101604,0.0,2.5034901999752037,3.175337499997113,0.8748453999869525,0.8748453999869525,1.88709,-0.051341226972398644,0.13862131282547635,,,,None,,-0.033,-0.03333333333333333,1.5990883466466865,1.6,trial_list_0.8_red.csv,1.6002391999936663,1.633468299987726,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,167,0.1999999999999999,unmet,,green,red,,504.2155875117137,,,,,0,265,265,217,trial,,,,,,green,0.5042155875117137,0.5,2.299710099992808,0.997095900005661,1e-05,1e-05,0.03343,0.4998199999681674,0.5333545999601483,1.9996404999983497,2.0330524999881163,2.299710099992808,2.299710099992808,2.408099599997513,0.10838950000470504,2.4999824999831617,3.374867299979087,1.075157199986279,0.966767699981574,0.94689,0.024550825811777387,-0.14577052825742826,,,,None,,0.167,0.16666666666666666,0.7045455875117137,0.7083333333333334,trial_list_0.8_red.csv,0.7083109999657609,0.7414006000035442,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,233,0.8,met,,red,green,,1292.0998055107568,,,,,0,266,266,267,trial,,,,,,red,1.2920998055107569,1.2916666666666667,2.299890200025402,0.9975168000091799,1e-05,1e-05,,1.2918678999994881,1.325228200003039,1.999822599987965,,2.299890200025402,2.299890200025402,2.7083609999972396,0.40847079997183755,2.500112399982754,5.8252087000291795,3.5253185000037774,3.11684770003194,1.78051,-0.09404259423178189,0.11405165683428868,,,,None,,0.233,0.23333333333333334,1.5584298055107568,1.5583333333333333,trial_list_0.8_red.csv,1.558357400004752,1.5920233000069857,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,167,0.8,met,,red,green,,755.3239744411585,,,,,0,267,267,68,trial,,,,,,red,0.7553239744411585,0.7583333333333333,2.299755800049752,0.9987094999523833,1e-05,1e-05,0.03301,0.7580116000026464,0.7913303000386804,1.9996921000420116,2.032933700014837,2.299755800049752,2.299755800049752,2.316512000048533,0.016756199998781085,2.4995807000086643,3.7830815000343136,1.4833256999845617,1.4665694999857806,0.20261,0.08786497265597755,0.11887613947573435,,,,None,,0.167,0.16666666666666666,0.9556539744411585,0.9583333333333334,trial_list_0.8_red.csv,0.9577950000530109,0.9915497000329196,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,300,0.8,met,,red,green,,1064.857105685125,,,,,0,268,268,242,trial,,,,,,red,1.0648571056851248,1.0666666666666667,2.3004923000116833,0.9982683000271209,1e-05,1e-05,0.03342,1.0669572000042535,1.1001707999967039,1.9997432000236586,2.033119199972134,2.3004923000116833,2.3004923000116833,2.3004923000116833,0.0,2.4998147999867797,6.891435300000012,4.590942999988329,4.590942999988329,0.55137,0.14590287852843037,-0.023751631388349133,,,,None,,0.3,0.3,1.398187105685125,1.4,trial_list_0.8_red.csv,1.4003038000082597,1.433560999983456,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-233,0.8,met,,red,green,,1208.9784622568918,,,,,0,269,269,275,trial,,,,,,red,1.2089784622568918,1.2083333333333333,2.3001154999947175,0.9980324999778531,2e-05,2e-05,,1.2084315999527462,1.2417117999866605,2.0001546999556012,,2.3001154999947175,2.3001154999947175,2.875435199995991,0.5753197000012733,2.5001355999847874,4.45013689994812,2.1500213999534026,1.5747016999521293,1.06022,-0.027801503104692222,-0.14518562732450382,,,,None,,-0.233,-0.23333333333333334,0.9426484622568918,0.9416666666666667,trial_list_0.8_red.csv,0.9416809999966063,0.9751301999785937,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-33,0.8,met,,red,green,,1291.9329781517336,,,,,0,270,270,468,trial,,,,,,red,1.2919329781517335,1.2916666666666667,2.3003015000140294,0.9982169999857433,2e-05,2e-05,,1.291736299986951,1.3250687000108883,2.0001745999907143,,2.3003015000140294,2.3003015000140294,2.3754423999926075,0.07514089997857809,2.5002041999832727,3.2334699999773875,0.933168499963358,0.85802759998478,1.65774,-0.13004130415372034,0.07029259683984881,,,,None,,-0.033,-0.03333333333333333,1.2256029781517337,1.225,trial_list_0.8_red.csv,1.2253345000208355,1.2584595999796875,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-33,0.8,met,,red,green,,200.8185369063958,,,,,0,271,271,322,trial,,,,,,red,0.20081853690639578,0.2,2.300210299959872,0.9974521999829449,2e-05,2e-05,0.03319,0.19997889996739104,0.23336819995893165,1.9999535999959335,2.0336522999568842,2.300210299959872,2.300210299959872,2.3667688999557868,0.06655859999591485,2.499951699981466,3.1758472999790683,0.8756370000191964,0.8090784000232816,0.16908,0.07487985809495051,0.1274550776084264,,,,None,,-0.033,-0.03333333333333333,0.13448853690639578,0.13333333333333333,trial_list_0.8_red.csv,0.1332164999912493,0.16653950000181794,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-100,0.1999999999999999,unmet,,green,red,,1533.5639972836366,,,,,0,272,272,51,trial,,,,,,green,1.5335639972836366,1.5333333333333332,2.29984669998521,0.9968772999709472,1e-05,1e-05,0.03349,1.5333789000287652,1.5667853000340983,2.0000025000190362,2.03341500001261,2.29984669998521,2.29984669998521,2.29984669998521,0.0,2.499840700009372,3.217017700022552,0.9171710000373423,0.9171710000373423,1.66646,-0.12806766925066168,0.07382724462685201,,,,None,,-0.1,-0.1,1.4002339972836366,1.4,trial_list_0.8_red.csv,1.3999011000269093,1.433446199982427,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,300,0.8,met,,red,green,,1336.257989052358,,,,,0,273,273,304,trial,,,,,,red,1.336257989052358,1.3333333333333333,2.3001422000234015,0.997462600003928,1e-05,1e-05,0.03317,1.3339556000428274,1.3669573000515811,1.9999704000074416,2.033462400024291,2.3001422000234015,2.3001422000234015,2.3999304000171833,0.09978819999378175,2.500114599999506,3.216956800024491,0.9168146000010893,0.8170264000073075,1.49747,-0.1478188541397149,-0.0011731655090453563,,,,None,,0.3,0.3,1.669587989052358,1.6666666666666667,trial_list_0.8_red.csv,1.6667616000049748,1.699924500018824,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-233,0.1999999999999999,unmet,,green,red,,1095.724460199106,,,,,0,274,274,449,trial,,,,,,green,1.095724460199106,1.0916666666666666,2.299544099951163,0.997711599979084,1e-05,1e-05,,1.0913131999550387,1.1249492999631912,1.999660599976778,,2.299544099951163,2.299544099951163,2.524798300000839,0.225254200049676,2.4997582999640144,4.949555400002282,2.650011300051119,2.424757100001443,1.48822,-0.14772222580791766,-0.005471193548441396,,,,None,,-0.233,-0.23333333333333334,0.829394460199106,0.825,trial_list_0.8_red.csv,0.8250980000011623,0.8582337999832816,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-233,0.8,met,,red,green,,999.8731445731088,0,0,0,0,0,275,275,374,fam,0.5321160999592394,0.5321160999592394,270.0,2.5321403999696486,2.5321403999696486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-233,0.8,met,,red,green,,999.8731445731088,1,0,1,0,0,275,275,374,fam,0.49879759998293594,0.49879759998293594,270.0,2.498402299999725,2.498402299999725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-233,0.8,met,,red,green,,999.8731445731088,2,0,2,0,0,275,275,374,fam,0.4984155000420287,0.4984155000420287,270.0,2.4981794000486843,2.4981794000486843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-233,0.8,met,,red,green,,999.8731445731088,3,0,3,0,0,275,275,374,fam,0.4991575999883935,0.4991575999883935,270.0,2.499132599972654,2.499132599972654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-233,0.8,met,,red,green,,999.8731445731088,,,,,0,275,275,374,trial,,,,,,red,0.9998731445731088,1.0,2.2999093999969773,0.9988443999900483,2e-05,2e-05,0.03318,0.9998622999992222,1.0334658999927342,2.0000445999903604,2.033389199990779,2.2999093999969773,2.2999093999969773,2.3417019000044093,0.041792500007431954,2.5000332000199705,3.174838999984786,0.8749295999878086,0.8331370999803767,0.3369,0.12883935467910743,0.07247213700699794,,,,None,,-0.233,-0.23333333333333334,0.7335431445731088,0.7333333333333333,trial_list_0.8_red.csv,0.7332624000264332,0.7664543999708258,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-300,0.8,met,,red,green,,1658.0629540667585,,,,,0,276,276,85,trial,,,,,,red,1.6580629540667584,1.6583333333333332,2.300253299996257,0.9970973000163212,1e-05,1e-05,,1.6585643999860622,1.6917836000211537,2.0002249000244774,,2.300253299996257,2.300253299996257,2.300253299996257,0.0,2.5001775000127964,3.0421523000113666,0.7418990000151098,0.7418990000151098,1.48485,-0.14765619363126742,-0.007031247315774638,,,,None,,-0.3,-0.3,1.3247329540667585,1.325,trial_list_0.8_red.csv,1.325146200018935,1.3585419000010006,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,167,0.8,met,,red,green,,780.7828190287634,,,,,0,277,277,93,trial,,,,,,red,0.7807828190287633,0.7833333333333333,2.299672100052703,0.9976349999778904,1e-05,1e-05,,0.7833560000290163,0.8162488000234589,1.999658200016711,,2.299672100052703,2.299672100052703,2.4164953000145033,0.11682319996180013,2.500010600022506,3.816505499999039,1.5168333999463357,1.4000101999845356,1.22032,-0.09433940577794364,-0.11380626728767804,,,,None,,0.167,0.16666666666666666,0.9811128190287633,0.9833333333333333,trial_list_0.8_red.csv,0.9832573000458069,1.0164115000516176,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,167,0.8,met,,red,green,,1501.9227730980208,,,,,0,278,278,39,trial,,,,,,red,1.5019227730980207,1.5,2.2996377000235952,0.9977011000155471,1e-05,1e-05,0.03321,1.499557500006631,1.5328983999788761,1.999826600018423,2.0330280999769457,2.2996377000235952,2.2996377000235952,3.72468340001069,1.4250456999870948,2.49974260001909,4.424600000027567,2.124962300003972,0.699916600016877,1.31878,-0.12450751438471104,-0.07968480920621507,,,,None,,0.167,0.16666666666666666,1.7022527730980208,1.7,trial_list_0.8_red.csv,1.700186699978076,1.7334984000190161,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-167,0.1999999999999999,unmet,,green,red,,1173.2042033700018,,,,,0,279,279,291,trial,,,,,,green,1.1732042033700019,1.175,2.2998057000222616,0.9986175000085495,2e-05,2e-05,0.03314,1.1751669999794103,1.2100543000269681,1.999811600020621,2.0331448999932036,2.2998057000222616,2.2998057000222616,3.241734599985648,0.9419288999633864,2.5003338999813423,7.516805100021884,5.216999399999622,4.275070500036236,0.94236,0.026623674766823542,-0.14540622372649778,,,,None,,-0.167,-0.16666666666666666,0.9728742033700017,0.975,trial_list_0.8_red.csv,0.9747557999799028,1.0080606000265107,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,100,0.1999999999999999,unmet,,green,red,,898.9794935004026,,,,,0,280,280,38,trial,,,,,,green,0.8989794935004025,0.9,2.3002229999983683,0.9984032000065781,1e-05,1e-05,,0.9001092999824323,0.9331209000083618,1.999753399984911,,2.3002229999983683,2.3002229999983683,2.6081361999968067,0.30791319999843836,2.4997798999538645,3.5414736999664456,1.2412506999680772,0.9333374999696389,0.21335,0.09182683958906998,0.11584308994313441,,,,None,,0.1,0.1,1.0323094935004027,1.0333333333333332,trial_list_0.8_red.csv,1.0331983999931253,1.066680699994322,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,33,0.8,met,,red,green,,1030.25718503073,,,,,0,281,281,56,trial,,,,,,red,1.03025718503073,1.0333333333333332,2.2999026000034064,0.997168599977158,2e-05,2e-05,,1.033534399990458,1.066648600040935,2.000028000038583,,2.2999026000034064,2.2999026000034064,2.2999026000034064,0.0,2.5003466000198387,3.4832960999920033,1.1833934999885969,1.1833934999885969,0.79085,0.09029111021903573,-0.1170440317654167,,,,None,,0.033,0.03333333333333333,1.0965871850307298,1.1,trial_list_0.8_red.csv,1.09986390004633,1.133439700002782,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-233,0.1999999999999999,unmet,,green,red,,1593.7645680541864,,,,,0,282,282,452,trial,,,,,,green,1.5937645680541863,1.5916666666666666,2.3000451999832876,0.9967041999916546,1e-05,1e-05,0.03342,1.5918991999933496,1.6250601999927312,2.0002479000249878,2.0336225000210106,2.3000451999832876,2.3000451999832876,2.550338900007773,0.2502937000244856,2.5001505999825895,3.317055399995297,1.0170102000120096,0.766716499987524,1.14639,-0.06561302685880409,-0.13246403535645354,,,,None,,-0.233,-0.23333333333333334,1.3274345680541864,1.325,trial_list_0.8_red.csv,1.3252251000376418,1.3585547999828123,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
