delay,expectation,congruency,stim_color,distractor_color,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,distractor.started,distractor.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,cueForRep.started,space2pass.started,responseStarted,rtUntillMotionTreshold,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,space2pass.keys,participant,session,date,expName,psychopyVersion,frameRate,
233,0.8,met,green,red,733.1711154564517,0,0,0,0,0,250,250,193,fam,0.613723199989181,0.613723199989181,270.0,2.689962500007823,2.689962500007823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,733.1711154564517,1,0,1,0,0,250,250,193,fam,0.5560489000054076,0.5560489000054076,270.0,2.5911860000051092,2.5911860000051092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,733.1711154564517,2,0,2,0,0,250,250,193,fam,0.4936413000104949,0.4936413000104949,270.0,2.49367369999527,2.49367369999527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,733.1711154564517,3,0,3,0,0,250,250,193,fam,0.49494800000684336,0.49494800000684336,270.0,2.4947742999938782,2.4947742999938782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,733.1711154564517,,,,,0,250,250,193,trial,,,,,,green,0.7331711154564517,0.7333333333333333,0.233,0.23333333333333334,0.9995011154564518,1.0,trial_list_0.8_green.csv,2.300269400002435,0.9966600999759976,6e-05,6e-05,0.03323,0.7332456999865826,0.7667499999806751,0.9999749999842606,1.0332590999896638,2.0003619999915827,2.0334960999898612,2.300269400002435,2.300269400002435,2.4998299999861047,2.5713262999779545,0.2710568999755196,2.945994799985783,0.6457253999833483,0.3746685000078287,0.85514,0.06497624695787035,-0.13277754813130027,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-300,0.8,met,green,red,1645.0720496247852,,,,,0,251,251,299,trial,,,,,,green,1.6450720496247853,1.6416666666666666,-0.3,-0.3,1.3117420496247854,1.3083333333333333,trial_list_0.8_green.csv,2.301344200008316,0.9925617999979295,4e-05,4e-05,0.03342,1.6425344000163022,1.6755576000141446,1.3091157000162639,1.3424405000114348,2.000567300012335,2.033973200013861,2.301344200008316,2.301344200008316,2.5299481000110973,2.301344200008316,0.0,2.903458300017519,0.602114100009203,0.602114100009203,1.78261,-0.09328956422552608,0.11466842269387581,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
100,0.8,met,green,red,1592.3579782781503,,,,,0,252,252,61,trial,,,,,,green,1.5923579782781503,1.5916666666666666,0.1,0.1,1.7256879782781502,1.7249999999999999,trial_list_0.8_green.csv,2.2999923000170384,0.9938704999804031,0.00011,0.00011,0.03288,1.5914703000162262,1.6250186000252143,1.7250185000011697,1.7582616000145208,1.9999449000169989,2.033117500017397,2.2999923000170384,2.2999923000170384,2.499464300024556,2.5580871000129264,0.258094799995888,4.032810400007293,1.7328180999902543,1.4747232999943662,1.75342,-0.10339708244666065,0.10564484510854459,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-233,0.1999999999999999,unmet,red,green,1419.0092121249693,,,,,0,253,253,31,trial,,,,,,red,1.4190092121249693,1.4166666666666667,-0.233,-0.23333333333333334,1.1526792121249694,1.15,trial_list_0.8_green.csv,2.3012086000235286,0.9975361000106204,6e-05,6e-05,,1.4166803000262007,1.4501521000056528,1.1499143000110053,1.1834245000209194,1.9999434000055771,,2.3012086000235286,2.3012086000235286,2.550072900019586,2.3118152000242844,0.010606600000755861,2.8689473000122234,0.5677386999886949,0.557132099987939,1.60607,-0.13969115779047853,0.04835463154285795,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
300,0.8,met,green,red,889.601634499655,,,,,0,254,254,330,trial,,,,,,green,0.889601634499655,0.8916666666666666,0.3,0.3,1.222931634499655,1.225,trial_list_0.8_green.csv,2.300050000019837,0.9955321000015829,6e-05,6e-05,0.03342,0.8916583000100218,0.9249843000143301,1.2249411000229884,1.2583625999977812,1.9997751000046264,2.0332776000141166,2.300050000019837,2.300050000019837,2.5029640000138897,2.5909313000156544,0.29088129999581724,3.1288921000086702,0.8288420999888331,0.5379607999930158,1.39758,-0.1402376945077212,-0.046745898169240394,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-233,0.8,met,green,red,1087.2608751500122,,,,,0,255,255,421,trial,,,,,,green,1.0872608751500121,1.0833333333333333,-0.233,-0.23333333333333334,0.8209308751500122,0.825,trial_list_0.8_green.csv,2.3201614000136033,0.9942138000042178,0.00011,0.00011,0.03313,1.082915300008608,1.1163401000085287,0.8246243000030518,0.8581154000130482,1.9995722000021487,2.0331529000250157,2.3201614000136033,2.3201614000136033,2.538381999998819,2.3201614000136033,0.0,3.6134400000155438,1.2932786000019405,1.2932786000019405,1.34502,-0.13064463143494212,-0.0691648048773223,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-300,0.8,met,green,red,1551.0643656705902,,,,,0,256,256,473,trial,,,,,,green,1.5510643656705903,1.55,-0.3,-0.3,1.2177343656705903,1.2166666666666666,trial_list_0.8_green.csv,2.302376200008439,0.9915611999749672,3e-05,3e-05,,1.5505520000006072,1.5839489999925718,1.217410600016592,1.250771099992562,2.0005119999987073,,2.302376200008439,2.302376200008439,2.571238100004848,2.302376200008439,0.0,2.924989099992672,0.6226128999842331,0.6226128999842331,1.5662,-0.1446385688192925,0.030520064980217688,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,376.2938874994856,,,,,0,257,257,475,trial,,,,,,green,0.3762938874994856,0.375,0.233,0.23333333333333334,0.6426238874994857,0.6416666666666666,trial_list_0.8_green.csv,2.2999079000146594,0.9973493000143208,0.00011,0.00011,0.03325,0.3749246000079438,0.40840790001675487,0.641508700005943,0.6751638000132516,2.0001619000104256,2.032937000010861,2.2999079000146594,2.2999079000146594,2.534111800021492,2.393219699995825,0.09331179998116568,2.8854823000147007,0.5855744000000414,0.4922626000188757,0.64245,0.13326630223669303,-0.06396782507361266,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-233,0.8,met,green,red,867.2627748991301,,,,,0,258,258,281,trial,,,,,,green,0.8672627748991302,0.8666666666666667,-0.233,-0.23333333333333334,0.6009327748991301,0.6,trial_list_0.8_green.csv,2.300548199971672,0.994868999987375,3e-05,3e-05,0.03333,0.8676259999920148,0.9006394999742042,0.6009492999874055,0.6339789999765344,2.0010494999878574,,2.300548199971672,2.300548199971672,2.5301741999865044,2.300548199971672,0.0,3.186988899979042,0.8864407000073697,0.8864407000073697,1.07403,-0.034068349683364314,-0.1438441431075382,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
300,0.8,met,green,red,1360.748832947766,,,,,0,259,259,210,trial,,,,,,green,1.360748832947766,1.3583333333333334,0.3,0.3,1.6940788329477658,1.6916666666666667,trial_list_0.8_green.csv,2.320111300010467,0.9949276999977883,6e-05,6e-05,0.03319,1.3664814000076149,1.4000106000166852,1.6997706000111066,1.7332753000082448,1.9997978000028525,,2.320111300010467,2.320111300010467,2.5949842000263743,2.3322210000187624,0.012109700008295476,3.0453786000143737,0.7252673000039067,0.7131575999956112,1.57957,-0.1432288163867717,0.03656905950300555,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
167,0.8,met,green,red,1282.5979666450191,,,,,0,260,260,457,trial,,,,,,green,1.2825979666450191,1.2833333333333332,0.167,0.16666666666666666,1.482927966645019,1.4833333333333334,trial_list_0.8_green.csv,2.2998708999948576,0.9931615999958012,0.00012,0.00012,0.03337,1.2832953999750316,1.3168257999932393,1.483164699980989,1.5164119999972172,1.99978139999439,2.0332213999936357,2.2998708999948576,2.2998708999948576,2.5002459999814164,2.585568399983458,0.2856974999886006,2.998924299987266,0.6990533999924082,0.4133559000038076,1.40596,-0.14141889043771785,-0.04304053187234891,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
300,0.8,met,green,red,1008.5725837277836,,,,,0,261,261,372,trial,,,,,,green,1.0085725837277837,1.0083333333333333,0.3,0.3,1.3419025837277836,1.3416666666666666,trial_list_0.8_green.csv,2.30016810001689,0.9974617999978364,4e-05,4e-05,0.03334,1.0083612000162248,1.0417141999932937,1.341718600015156,1.3750784000148997,2.0000308000016958,2.0334397999977227,2.30016810001689,2.30016810001689,2.499923800001852,2.483271200006129,0.18310309998923913,3.0582302999973763,0.7580621999804862,0.5749590999912471,1.52297,-0.14743877442398767,0.010658224657155737,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-100,0.8,met,green,red,1505.354971291957,,,,,0,262,262,201,trial,,,,,,green,1.5053549712919572,1.5083333333333333,-0.1,-0.1,1.3720249712919572,1.375,trial_list_0.8_green.csv,2.3000090999994427,0.996567900001537,3e-05,3e-05,,1.5084407000103965,1.5417166000115685,1.3750554000143893,1.4083997000125237,2.000021400017431,,2.3000090999994427,2.3000090999994427,2.50003920000745,2.50003920000745,0.20003010000800714,3.016687600000296,0.7166785000008531,0.516648399992846,1.85944,-0.06317675485158011,0.13364313526295796,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
33,0.8,met,green,red,1409.5386774041972,,,,,0,263,263,467,trial,,,,,,green,1.4095386774041971,1.4083333333333332,0.033,0.03333333333333333,1.4758686774041971,1.475,trial_list_0.8_green.csv,2.3000673000060488,0.9967197999940254,3e-05,3e-05,0.03327,1.4082571000035387,1.441684500023257,1.4750562999979593,1.5082933000230696,2.000021000014385,2.0333695000153966,2.3000673000060488,2.3000673000060488,2.500051100010751,2.3000673000060488,0.0,3.5082746999978554,1.2082073999918066,1.2082073999918066,1.87567,-0.05628377244845626,0.13668916166053663,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-300,0.8,met,green,red,1221.2428152664888,,,,,0,264,264,161,trial,,,,,,green,1.221242815266489,1.225,-0.3,-0.3,0.8879128152664888,0.8916666666666666,trial_list_0.8_green.csv,2.3001886999991257,0.9971919000090566,3e-05,3e-05,0.03342,1.225161799986381,1.2584809999971185,0.891762999992352,0.9251446999842301,2.000191500002984,2.033536599978106,2.3001886999991257,2.3001886999991257,2.500219899986405,2.308577299991157,0.008388599992031232,2.916875599999912,0.6166869000007864,0.6082983000087552,1.5942,-0.14139799046919826,0.043109143435731176,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-300,0.8,met,green,red,1461.2631030677644,,,,,0,265,265,96,trial,,,,,,green,1.4612631030677643,1.4583333333333333,-0.3,-0.3,1.1279331030677644,1.125,trial_list_0.8_green.csv,2.2999783999985084,0.9968477999791503,3e-05,3e-05,0.03329,1.4581180999812204,1.4914893999812193,1.124901699979091,1.1581253999902401,1.9999194999982137,2.03331289999187,2.2999783999985084,2.2999783999985084,2.500085699983174,2.2999783999985084,0.0,4.658246599981794,2.3582681999832857,2.3582681999832857,1.64758,-0.13221736635250278,0.06610868317625139,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
100,0.1999999999999999,unmet,red,green,1024.1023710867582,,,,,0,266,266,162,trial,,,,,,red,1.0241023710867583,1.025,0.1,0.1,1.1574323710867582,1.1583333333333332,trial_list_0.8_green.csv,2.300030800019158,0.9974678999860771,6e-05,6e-05,,1.0253230000089388,1.058707400021376,1.158251000015298,1.1916275000257883,1.9999514000082854,,2.300030800019158,2.300030800019158,2.5000318000093102,2.425036900007399,0.12500609998824075,3.1000498000066727,0.8000189999875147,0.6750128999992739,1.32539,-0.12613511523030946,-0.07708257041852246,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
100,0.8,met,green,red,702.4768684119671,,,,,0,267,267,251,trial,,,,,,green,0.7024768684119671,0.7,0.1,0.1,0.8358068684119672,0.8333333333333334,trial_list_0.8_green.csv,2.3323469999886584,0.9963434000092093,3e-05,3e-05,,0.7003222999919672,0.7333282999752555,0.8341079999809153,0.8674975000030827,2.0012416999961715,2.0359563999809325,2.3323469999886584,2.3323469999886584,2.63378720000037,2.3323469999886584,0.0,2.9582470000023022,0.6259000000136439,0.6259000000136439,1.33542,-0.1285015161406456,-0.07306948957017101,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-300,0.8,met,green,red,977.4110519594682,,,,,0,268,268,29,trial,,,,,,green,0.9774110519594682,0.975,-0.3,-0.3,0.6440810519594682,0.6416666666666666,trial_list_0.8_green.csv,2.3049016000004485,0.9981530999939423,6e-05,6e-05,,0.9747786000079941,1.0083254000055604,0.641627500008326,0.6750254000071436,1.999773199990159,,2.3049016000004485,2.3049016000004485,2.61024459998589,2.3049016000004485,0.0,2.9075078000023495,0.602606200001901,0.602606200001901,0.76455,0.09964049483146697,-0.1091950628290049,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,964.6779152021916,,,,,0,269,269,174,trial,,,,,,green,0.9646779152021916,0.9666666666666667,0.233,0.23333333333333334,1.2310079152021915,1.2333333333333334,trial_list_0.8_green.csv,2.2998372000001837,0.9977703000186011,6e-05,6e-05,,0.9669736000068951,1.0000210999860428,1.2334454999945592,1.2667311999830417,2.0002258000022266,,2.2998372000001837,2.2998372000001837,2.5435962000046857,2.2998372000001837,0.0,3.301623799983645,1.0017865999834612,1.0017865999834612,1.06283,-0.028990575362779485,-0.14495287681389743,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,1484.8859539486532,,,,,0,270,270,360,trial,,,,,,green,1.4848859539486532,1.4833333333333334,0.233,0.23333333333333334,1.7512159539486531,1.75,trial_list_0.8_green.csv,2.299809699994512,0.9948823000013363,0.00012,0.00012,,1.4834995999990497,1.51690580000286,1.7503480000013951,1.7833771999867167,2.000014799996279,,2.299809699994512,2.299809699994512,2.5386381999996956,2.299809699994512,0.0,2.997063899994828,0.6972542000003159,0.6972542000003159,1.59579,-0.1411809324867898,0.043814772151072705,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,777.3750830381058,,,,,0,271,271,416,trial,,,,,,green,0.7773750830381058,0.775,0.233,0.23333333333333334,1.0437050830381058,1.0416666666666667,trial_list_0.8_green.csv,2.3001722999906633,0.9922689999802969,6e-05,6e-05,,0.7749521999794524,0.8084354999882635,1.0415624000015669,1.0749346999800764,2.000460599985672,,2.3001722999906633,2.3001722999906633,2.5189079999981914,2.3835415999928955,0.0833693000022322,2.8102359999902546,0.5100636999995913,0.42669439999735914,1.03374,-0.015637665844596346,-0.14699405893920564,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
300,0.8,met,green,red,1382.3486158808228,,,,,0,272,272,82,trial,,,,,,green,1.3823486158808227,1.3833333333333333,0.3,0.3,1.7156786158808226,1.7166666666666666,trial_list_0.8_green.csv,2.3079419000132475,0.9963988999952562,6e-05,6e-05,,1.3830663000117056,1.41616090000025,1.7163099000172224,1.7495230000058655,1.9995429000118747,,2.3079419000132475,2.3079419000132475,2.5615651000116486,2.4059086999914143,0.09796679997816682,2.8450456999999005,0.537103799986653,0.4391370000084862,1.56778,-0.1444847921557663,0.03123995506070622,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
33,0.1999999999999999,unmet,red,green,1017.1361754876608,,,,,0,273,273,268,trial,,,,,,red,1.0171361754876609,1.0166666666666666,0.033,0.03333333333333333,1.0834661754876607,1.0833333333333333,trial_list_0.8_green.csv,2.299994900007732,0.994308599998476,6e-05,6e-05,,1.0166269000037573,1.0501332000130787,1.0833710000151768,1.1166418000066187,2.000113300018711,,2.299994900007732,2.299994900007732,2.4999502999999095,3.151667300000554,0.8516723999928217,4.179420400003437,1.8794254999957047,1.027753100002883,1.5,-0.14782350948509485,0.0,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-300,0.8,met,green,red,1778.8201247222244,,,,,0,274,274,165,trial,,,,,,green,1.7788201247222244,1.775,-0.3,-0.3,1.4454901247222245,1.4416666666666667,trial_list_0.8_green.csv,2.2972965000080876,0.9956810999719892,4e-05,4e-05,,1.7722659000137355,1.805607600021176,1.4390131000254769,1.472442800004501,2.006011400022544,2.039261500001885,2.2972965000080876,2.2972965000080876,2.5093024000234436,2.4947294000012334,0.19743289999314584,3.346559300000081,1.0492627999919932,0.8518298999988474,1.78366,-0.09291002665146267,0.11497615798118503,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.8,met,green,red,1044.1476823087464,0,0,0,0,0,275,275,280,fam,0.6050983000022825,0.6050983000022825,270.0,2.6085894999851007,2.6085894999851007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.8,met,green,red,1044.1476823087464,1,0,1,0,0,275,275,280,fam,0.5416448000178207,0.5416448000178207,270.0,2.542087200010428,2.542087200010428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.8,met,green,red,1044.1476823087464,2,0,2,0,0,275,275,280,fam,0.49089919999823906,0.49089919999823906,270.0,2.490566399996169,2.490566399996169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.8,met,green,red,1044.1476823087464,3,0,3,0,0,275,275,280,fam,0.502158999996027,0.502158999996027,270.0,2.5023518000089098,2.5023518000089098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.8,met,green,red,1044.1476823087464,,,,,0,275,275,280,trial,,,,,,green,1.0441476823087463,1.0416666666666667,-0.033,-0.03333333333333333,0.9778176823087464,0.975,trial_list_0.8_green.csv,2.3005219000042416,0.9964768999780063,5e-05,5e-05,,1.042269600002328,1.0753085000033025,0.975767600000836,1.0088345000112895,2.0004736999981105,,2.3005219000042416,2.3005219000042416,2.5429579000046942,2.3005219000042416,0.0,2.736487699992722,0.4359657999884803,0.4359657999884803,1.12817,-0.05792642570088262,-0.13600117338468093,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,1195.5745302953812,,,,,0,276,276,231,trial,,,,,,green,1.1955745302953813,1.1916666666666667,0.233,0.23333333333333334,1.4619045302953813,1.4583333333333333,trial_list_0.8_green.csv,2.299518799991347,0.9934504999837372,6e-05,6e-05,0.03299,1.1912526999949478,1.2246760999842081,1.457980699982727,1.4913183999888133,1.9997585999954026,2.0330383999971673,2.299518799991347,2.299518799991347,2.500334299984388,2.514471099973889,0.21495229998254217,3.2713503999984823,0.9718316000071354,0.7568793000245932,1.31653,-0.12394167786693444,-0.08056209061350739,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
33,0.8,met,green,red,918.8849315896052,,,,,0,277,277,334,trial,,,,,,green,0.9188849315896053,0.9166666666666666,0.033,0.03333333333333333,0.9852149315896053,0.9833333333333333,trial_list_0.8_green.csv,2.2999504000181332,0.9923632999998517,6e-05,6e-05,,0.9165537000226323,0.9499279000156093,0.9832622999965679,1.0183000000251923,1.9991308000171557,,2.2999504000181332,2.2999504000181332,2.547075100010261,2.30907830002252,0.009127900004386902,2.9513844000175595,0.6514339999994263,0.6423060999950394,1.07588,-0.03490406293142093,-0.14364364360238616,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-300,0.1999999999999999,unmet,red,green,623.154596940502,,,,,0,278,278,387,trial,,,,,,red,0.623154596940502,0.625,-0.3,-0.3,0.289824596940502,0.2916666666666667,trial_list_0.8_green.csv,2.2999464999884367,0.9963104999915231,6e-05,6e-05,,0.6252304000081494,0.6584203999955207,0.2918137999949977,0.32524149998789653,1.9998049999994691,,2.2999464999884367,2.2999464999884367,2.6058503999956883,2.2999464999884367,0.0,2.9815912999911234,0.6816448000026867,0.6816448000026867,0.44782,0.14584173973539966,0.024124197550216487,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-300,0.8,met,green,red,1643.0459336808965,,,,,0,279,279,175,trial,,,,,,green,1.6430459336808965,1.6416666666666666,-0.3,-0.3,1.3097159336808966,1.3083333333333333,trial_list_0.8_green.csv,2.3001719000167213,0.9989627999893855,0.00011,0.00011,0.03322,1.6416208000155166,1.6751138000108767,1.3085874000098556,1.3418509000039194,2.000051400013035,2.0335568000155035,2.3001719000167213,2.3001719000167213,2.5546069999982137,2.3001719000167213,0.0,3.16553220001515,0.8653602999984287,0.8653602999984287,1.78914,-0.09091615892785927,0.11655917811264009,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
167,0.8,met,green,red,299.204398911781,,,,,0,280,280,198,trial,,,,,,green,0.299204398911781,0.3,0.167,0.16666666666666666,0.49953439891178103,0.5,trial_list_0.8_green.csv,2.299860200000694,0.998861100000795,6e-05,6e-05,,0.2997347000055015,0.33319269999628887,0.4997589999984484,0.53543030002038,1.9999098000116646,,2.299860200000694,2.299860200000694,2.5016055000014603,2.491541399998823,0.19168119999812916,2.9151860999991186,0.6153258999984246,0.4236447000002954,0.89306,0.04873487336690978,-0.1395589555506962,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.8,met,green,red,688.7156393820655,,,,,0,281,281,247,trial,,,,,,green,0.6887156393820656,0.6916666666666667,-0.033,-0.03333333333333333,0.6223856393820655,0.625,trial_list_0.8_green.csv,2.300406700000167,0.9989633999939542,6e-05,6e-05,0.03314,0.6915762000135146,0.724910999997519,0.6247541000193451,0.6582647000032011,1.9997271000174806,2.033434100012528,2.300406700000167,2.300406700000167,2.5771149000211153,2.300406700000167,0.0,3.007023400015896,0.7066167000157293,0.7066167000157293,0.4247,0.14370668925905733,0.03464357687495132,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
167,0.8,met,green,red,803.6816975598755,,,,,0,282,282,152,trial,,,,,,green,0.8036816975598755,0.8,0.167,0.16666666666666666,1.0040116975598756,1.0,trial_list_0.8_green.csv,2.2997899999900255,0.998665399994934,6e-05,6e-05,0.03335,0.800079700013157,0.8332271999970544,0.9999873999913689,1.0331515000143554,1.9996775000181515,2.0331144999945536,2.2997899999900255,2.2997899999900255,2.5319617000059225,2.2997899999900255,0.0,3.058557500015013,0.7587675000249874,0.7587675000249874,0.84439,0.06941983776538727,-0.13050929499892808,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.8,met,green,red,1561.8430699969,,,,,0,283,283,50,trial,,,,,,green,1.5618430699969001,1.5583333333333333,-0.033,-0.03333333333333333,1.4955130699969001,1.4916666666666667,trial_list_0.8_green.csv,2.302704799978528,0.9960104000056162,6e-05,6e-05,0.03316,1.55845079998835,1.591556799976388,1.4918384999909904,1.5251504999760073,1.999787099979585,2.033328599995002,2.302704799978528,2.302704799978528,2.620225399994524,2.302704799978528,0.0,3.3377573999750894,1.0350525999965612,1.0350525999965612,1.82396,-0.07764713712906618,0.12578836214908723,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
100,0.8,met,green,red,287.942065156928,,,,,0,284,284,285,trial,,,,,,green,0.287942065156928,0.2916666666666667,0.1,0.1,0.42127206515692794,0.425,trial_list_0.8_green.csv,2.299530099990079,0.9927181000239216,6e-05,6e-05,0.03313,0.29159479998634197,0.324721299984958,0.42482089999248274,0.45786570000927895,1.9999208000081126,2.0329631000058725,2.299530099990079,2.299530099990079,2.5430325999914203,2.299530099990079,0.0,3.0678004999936093,0.7682704000035301,0.7682704000035301,0.50318,0.14781611886391258,-0.0014781611886391256,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,1115.134629780723,,,,,0,285,285,403,trial,,,,,,green,1.115134629780723,1.1166666666666667,0.233,0.23333333333333334,1.3814646297807227,1.3833333333333333,trial_list_0.8_green.csv,2.308703400020022,0.9959718000027351,0.00011,0.00011,0.03325,1.1172785999951884,1.150487000006251,1.3839397999981884,1.4170311000198126,2.0005052000051364,2.0337610999995377,2.308703400020022,2.308703400020022,2.5084238999988884,2.308703400020022,0.0,2.9251364000083413,0.6164329999883194,0.6164329999883194,1.18585,-0.08148878360604365,-0.12333437518752552,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
