id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,target.started,target.stopped,audCueEnd.started,responsePointer.started,cueForRep.started,space2pass.started,responseStarted,rtUntillMotionTreshold,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,audCueStart.stopped,audCueEnd.stopped,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,233,0.8,met,,red,green,,883.7868140012151,,,,,0,210,210,320,trial,,,,,,red,0.8837868140012152,0.8833333333333333,2.2996101999997336,0.996806999999535,1e-05,1e-05,0.8830362000007881,0.9165453999994497,1.999620499998855,2.2996101999997336,2.2996101999997336,2.4997134000004735,2.316471599999204,0.01686139999947045,3.049847400001454,0.7502372000017203,0.7333758000022499,0.49277,0.14778534670932397,0.0033587578797573633,,,,None,,,,0.233,0.23333333333333334,1.150116814001215,1.15,trial_list_0.8_red.csv,1.1497454000018479,1.1831400000010035,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.8,met,,red,green,,485.5740687693825,,,,,0,211,211,45,trial,,,,,,red,0.4855740687693825,0.48333333333333334,2.29977339999823,0.9979906000007759,1e-05,1e-05,0.4832405999986804,0.5166996999978437,2.0001486000001023,2.29977339999823,2.29977339999823,2.5001376000000164,2.958408499998768,0.6586351000005379,3.6248218000000634,1.3250484000018332,0.6664133000012953,0.85503,0.06502274999135889,-0.1327547812323577,,,,None,,,,0.233,0.23333333333333334,0.7519040687693825,0.75,trial_list_0.8_red.csv,0.7501312999993388,0.7833059000004141,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-33,0.8,met,,red,green,,1047.750298091763,,,,,0,212,212,375,trial,,,,,,red,1.047750298091763,1.05,2.2997954999991634,0.9981431999985944,2e-05,2e-05,1.0496333999981289,1.0831307000007655,1.9996229999997013,2.2997954999991634,2.2997954999991634,2.499639499998011,2.700075000000652,0.4002795000014885,3.316362499997922,1.0165669999987585,0.6162874999972701,0.22881,0.09734246214723055,0.11124852816826347,,,,None,,0.03326,2.0334112999989884,-0.033,-0.03333333333333333,0.9814202980917629,0.9833333333333333,trial_list_0.8_red.csv,0.9829346999977133,1.0168401999981143,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-233,0.8,met,,red,green,,1220.7071344256733,,,,,0,213,213,37,trial,,,,,,red,1.2207071344256732,1.2166666666666666,2.299388600000384,0.999275400001352,0.00013,0.00013,1.2162822999998752,1.2493777000017872,1.9992867000000842,2.299388600000384,2.299388600000384,2.499551500000962,2.72434400000202,0.424955400001636,3.282625399999233,0.9832367999988492,0.5582813999972132,0.48013,0.14753563480198864,0.00922097717512429,,,,None,,0.03333,,-0.233,-0.23333333333333334,0.9543771344256733,0.9583333333333334,trial_list_0.8_red.csv,0.9580309000011766,0.9913144999991346,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,33,0.8,met,,red,green,,293.9979040528383,,,,,0,214,214,158,trial,,,,,,red,0.2939979040528383,0.2916666666666667,2.3005682000002707,0.9967097000007925,1e-05,1e-05,0.2916708999982802,0.3250157999973453,2.0004604999994626,2.3005682000002707,2.3005682000002707,2.5001568000006955,2.5585123999990174,0.2579441999987466,3.566904799998156,1.266336599997885,1.0083923999991384,0.77627,0.09555565236170241,-0.11278699950889463,,,,None,,0.03331,2.0336590000006254,0.033,0.03333333333333333,0.36032790405283827,0.35833333333333334,trial_list_0.8_red.csv,0.35830799999894225,0.39165610000054585,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.8,met,,red,green,,912.0694652902356,,,,,0,215,215,152,trial,,,,,,red,0.9120694652902356,0.9083333333333333,2.2998708999984956,0.9965790999995079,1e-05,1e-05,0.9080757000010635,0.9415121999991243,2.000065199998062,2.2998708999984956,2.2998708999984956,2.50008969999908,2.7832161000005726,0.48334520000207704,3.841776299999765,1.5419054000012693,1.0585601999991923,0.21425,0.0921540090028518,0.11558299434255988,,,,None,,0.03316,,0.233,0.23333333333333334,1.1783994652902356,1.175,trial_list_0.8_red.csv,1.17514250000022,1.2085035999989486,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-233,0.8,met,,red,green,,1470.096237778657,,,,,0,216,216,142,trial,,,,,,red,1.470096237778657,1.4666666666666666,2.300560800002131,0.99841749999905,1e-05,1e-05,1.4672248999995645,1.5007102000017767,2.0002024000023084,2.300560800002131,2.300560800002131,2.5000374000010197,2.9335903999999573,0.6330295999978262,3.4583129000020563,1.1577520999999251,0.524722500002099,0.48151,0.14757430416023026,0.00857990140466455,,,,None,,0.03326,2.0340099000022747,-0.233,-0.23333333333333334,1.203766237778657,1.2,trial_list_0.8_red.csv,1.1998894999996992,1.2341907000009087,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-300,0.8,met,,red,green,,1516.9549626006656,,,,,0,217,217,241,trial,,,,,,red,1.5169549626006655,1.5166666666666666,2.299686300000758,0.9972474999995029,1e-05,1e-05,1.516212099999393,1.5495234000009077,1.9999148999995668,2.299686300000758,2.299686300000758,2.499757800000225,2.6330693999989307,0.33338309999817284,3.524963600000774,1.2252773000000161,0.8918942000018433,0.80502,0.08499046404322218,-0.1209479680615085,,,,None,,,2.0331110000006447,-0.3,-0.3,1.1836249626006656,1.1833333333333333,trial_list_0.8_red.csv,1.1829839999991236,1.2163231000013184,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-33,0.8,met,,red,green,,538.3144360598895,,,,,0,218,218,103,trial,,,,,,red,0.5383144360598895,0.5416666666666666,2.3002837000021827,0.99627700000201,1e-05,1e-05,0.5418245000000752,0.57525220000025,2.00004170000102,2.3002837000021827,2.3002837000021827,2.5001411000012013,3.4668769000018074,1.1665931999996246,4.275243600000977,1.9749598999987938,0.8083666999991692,0.1982,0.08621167343208302,0.12008054513754421,,,,None,,0.03349,2.0333993999993254,-0.033,-0.03333333333333333,0.47198443605988954,0.475,trial_list_0.8_red.csv,0.47510460000194144,0.5086650000012014,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,100,0.8,met,,red,green,,1467.8019524205424,,,,,0,219,219,157,trial,,,,,,red,1.4678019524205423,1.4666666666666666,2.2999954000006255,0.9976093999976001,1e-05,1e-05,1.466384700001072,1.4997829999992973,1.9998599999998987,2.2999954000006255,2.2999954000006255,2.4999413000005006,2.466500599999563,0.16650519999893731,3.224888100001408,0.9248927000007825,0.7583875000018452,0.48233,0.14759591349255144,0.008199772971808413,,,,None,,,,0.1,0.1,1.6011319524205423,1.6,trial_list_0.8_red.csv,1.5997683999994479,1.6330865999989328,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-167,0.8,met,,red,green,,327.03807839916107,,,,,0,220,220,388,trial,,,,,,red,0.32703807839916105,0.325,2.3001117999992857,0.9984588000006624,1e-05,1e-05,0.3250028999973438,0.35849429999871063,2.0003006999977515,2.3001117999992857,2.3001117999992857,2.5000435000001744,2.3001117999992857,0.0,3.283610700000281,0.9834989000009955,0.9834989000009955,0.90158,0.04498204882820848,-0.1408133702448265,,,,None,,0.03365,2.033342700000503,-0.167,-0.16666666666666666,0.12670807839916107,0.125,trial_list_0.8_red.csv,0.12499190000016824,0.15830769999956829,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,100,0.8,met,,red,green,,571.7573115682223,,,,,0,221,221,249,trial,,,,,,red,0.5717573115682224,0.575,2.3000925999986066,0.9967227000015555,3e-05,3e-05,0.5753131999990728,0.6087410000000091,2.0003193999982614,2.3000925999986066,2.3000925999986066,2.500279899999441,2.633696900000359,0.33360430000175256,3.116596500000014,0.8165039000014076,0.48289959999965504,0.22215,0.09499319980351714,0.11326112284265503,,,,None,,,,0.1,0.1,0.7050873115682224,0.7083333333333334,trial_list_0.8_red.csv,0.7085339000004751,0.7418155999985174,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-300,0.1999999999999999,unmet,,green,red,,703.8760609805881,,,,,0,222,222,94,trial,,,,,,green,0.7038760609805881,0.7,2.2993315999992774,0.9989913000026718,0.00015,0.00015,0.6995081999994,0.732851100001426,1.9992010999994818,2.2993315999992774,2.2993315999992774,2.4993235000001732,2.566087900002458,0.2667563000031805,3.191065700000763,0.8917341000014858,0.6249777999983053,0.54859,0.1461045730224553,-0.022477626618839276,,,,None,,0.03304,2.032637700001942,-0.3,-0.3,0.3705460609805882,0.36666666666666664,trial_list_0.8_red.csv,0.3662767999994685,0.39953480000258423,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,300,0.1999999999999999,unmet,,green,red,,632.9922663763359,,,,,0,223,223,76,trial,,,,,,green,0.6329922663763359,0.6333333333333333,2.3000017999984266,0.9970399000012549,3e-05,3e-05,0.6340883000011672,0.6673306999982742,2.0001400000001013,2.3000017999984266,2.3000017999984266,2.50023979999969,2.4920720999980404,0.19207029999961378,3.2338479999998526,0.933846200001426,0.7417759000018123,0.85854,0.063554290699089,-0.13346401046808692,,,,None,,0.03331,2.033381199998985,0.3,0.3,0.966322266376336,0.9666666666666667,trial_list_0.8_red.csv,0.9668166999981622,1.000148300001456,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,300,0.8,met,,red,green,,1384.2986968813625,,,,,0,224,224,412,trial,,,,,,red,1.3842986968813624,1.3833333333333333,2.3002767999969365,0.9981112999994366,1e-05,1e-05,1.3840488999994704,1.417376499997772,2.0003311000000394,2.3002767999969365,2.3002767999969365,2.5002277999992657,2.3834626999996544,0.08318590000271797,3.242151999998896,0.9418752000019595,0.8586892999992415,0.16141,0.07178944244345378,0.1292209963982168,,,,None,,,,0.3,0.3,1.7176286968813623,1.7166666666666666,trial_list_0.8_red.csv,1.7169052999997803,1.7501979999979085,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.8,met,,red,green,,1073.331262731971,0,0,0,0,0,225,225,14,fam,0.5322210999984236,0.5322210999984236,270.0,2.532162299998163,2.532162299998163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.8,met,,red,green,,1073.331262731971,1,0,1,0,0,225,225,14,fam,0.4982528000000457,0.4982528000000457,270.0,2.498634099996707,2.498634099996707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.8,met,,red,green,,1073.331262731971,2,0,2,0,0,225,225,14,fam,0.4964345000007597,0.4964345000007597,270.0,2.496526499999163,2.496526499999163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.8,met,,red,green,,1073.331262731971,3,0,3,0,0,225,225,14,fam,0.49854140000024927,0.49854140000024927,270.0,2.49878660000104,2.49878660000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.8,met,,red,green,,1073.331262731971,,,,,0,225,225,14,trial,,,,,,red,1.073331262731971,1.075,2.2999557000002824,0.9990429999998014,3e-05,3e-05,1.0748799000029976,1.1082032000012987,2.000487900000735,2.2999557000002824,2.2999557000002824,2.500214600000618,2.591814700001123,0.29185900000084075,3.408472300001449,1.1085166000011668,0.8166576000003261,0.27482,0.11235083237092316,0.09606810304180388,,,,None,,0.03325,2.0338591000036104,0.233,0.23333333333333334,1.339661262731971,1.3416666666666666,trial_list_0.8_red.csv,1.3414715000035358,1.3747853000022587,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-33,0.8,met,,red,green,,851.3577048635509,,,,,0,226,226,182,trial,,,,,,red,0.8513577048635509,0.85,2.300394999998389,0.996674099998927,4e-05,4e-05,0.8500186999990547,0.883183400001144,1.9997321000009833,2.300394999998389,2.300394999998389,2.500323100000969,3.2752231000013126,0.9748281000029237,3.983136499999091,1.6827415000007022,0.7079133999977785,0.43648,0.14488992423553676,0.029303580182468113,,,,None,,,,-0.033,-0.03333333333333333,0.7850277048635509,0.7833333333333333,trial_list_0.8_red.csv,0.7830084999986866,0.8164247999993677,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.8,met,,red,green,,688.1245813368839,,,,,0,227,227,233,trial,,,,,,red,0.6881245813368839,0.6916666666666667,2.3002096000018355,0.9988966000018991,3e-05,3e-05,0.6918127999997523,0.724781000000803,1.9998417999995581,2.3002096000018355,2.3002096000018355,2.5197860000007495,2.3085195000021486,0.008309900000313064,3.2248147999998764,0.9246051999980409,0.9162952999977279,0.84723,0.06825532949163553,-0.13112208033919456,,,,None,,0.0333,2.0330826999997953,0.233,0.23333333333333334,0.954454581336884,0.9583333333333334,trial_list_0.8_red.csv,0.9583225999995193,0.9915227999990748,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-300,0.1999999999999999,unmet,,green,red,,708.8659265021545,,,,,0,228,228,405,trial,,,,,,green,0.7088659265021545,0.7083333333333334,2.3003308000006655,0.9967337000016414,1e-05,1e-05,0.708222699999169,0.7417127000007895,2.000480399998196,2.3003308000006655,2.3003308000006655,2.5001201999984914,2.5334112999989884,0.23308049999832292,3.3332166000000143,1.0328857999993488,0.7998053000010259,0.23685,0.10012226360091511,0.10875349322168366,,,,None,,,,-0.3,-0.3,0.3755359265021545,0.375,trial_list_0.8_red.csv,0.3750298999984807,0.40869150000071386,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-233,0.8,met,,red,green,,603.0600157872705,,,,,0,229,229,195,trial,,,,,,red,0.6030600157872704,0.6,2.299520200002007,0.999241699999402,2e-05,2e-05,0.599862099999882,0.6332724000021699,1.9995158000019728,2.299520200002007,2.299520200002007,2.499708200000896,2.299520200002007,0.0,3.29111069999999,0.991590499997983,0.991590499997983,0.51273,0.14770539239912628,-0.005908215695965052,,,,None,,0.03331,2.0330991000009817,-0.233,-0.23333333333333334,0.33673001578727046,0.3333333333333333,trial_list_0.8_red.csv,0.3331651000007696,0.3662121000015759,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,300,0.8,met,,red,green,,1421.0928515095648,,,,,0,230,230,132,trial,,,,,,red,1.4210928515095647,1.425,2.2993916000013996,0.997490600002493,0.00013,0.00013,1.4245721000006597,1.4579560000020138,1.99930250000034,2.2993916000013996,2.2993916000013996,2.499231600002531,2.832555400000274,0.5331637999988743,3.7249257000003126,1.425534099998913,0.8923703000000387,0.77886,0.09463430467601198,-0.11356116561121439,,,,None,,0.03319,2.032933900001808,0.3,0.3,1.7544228515095648,1.7583333333333333,trial_list_0.8_red.csv,1.7576927000009164,1.7911561000000802,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,33,0.8,met,,red,green,,654.1454545846366,,,,,0,231,231,206,trial,,,,,,red,0.6541454545846366,0.65,2.3002081000013277,0.9977947999977914,2e-05,2e-05,0.6505080999995698,0.6837443000003987,1.9999433000011777,2.3002081000013277,2.3002081000013277,2.500034199998481,2.6249802999991516,0.3247721999978239,3.3003800000005867,1.000171899999259,0.6753997000014351,0.22354,0.09548544905819836,0.11284643979605262,,,,None,,,,0.033,0.03333333333333333,0.7204754545846366,0.7166666666666667,trial_list_0.8_red.csv,0.7167617999984941,0.7499361999980465,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-233,0.1999999999999999,unmet,,green,red,,1095.724460199106,,,,,0,232,232,449,trial,,,,,,green,1.095724460199106,1.0916666666666666,2.299931199999264,0.998268300001655,3e-05,3e-05,1.0918420999987575,1.1250427000013588,1.9998971999993955,2.299931199999264,2.299931199999264,2.5005721999987145,2.299931199999264,0.0,3.2084816999995383,0.908550500000274,0.908550500000274,0.50362,0.1478139660195447,-0.0016797041593130078,,,,None,,,,-0.233,-0.23333333333333334,0.829394460199106,0.8333333333333334,trial_list_0.8_red.csv,0.8341991999986931,0.8679833999995026,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-300,0.8,met,,red,green,,720.9259599330709,,,,,0,233,233,101,trial,,,,,,red,0.7209259599330708,0.725,2.300220900000568,0.9968188000020746,1e-05,1e-05,0.7249264999991283,0.7583215000013297,2.000163299999258,2.300220900000568,2.300220900000568,2.500435000001744,2.3916248999994423,0.0914039999988745,3.5749943000009807,1.274773400000413,1.1833694000015385,0.78265,0.0932739685822141,-0.11468110891255831,,,,None,,,,-0.3,-0.3,0.3875959599330709,0.39166666666666666,trial_list_0.8_red.csv,0.39176299999962794,0.4248413999994227,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-33,0.8,met,,red,green,,1726.311605937134,,,,,0,234,234,137,trial,,,,,,red,1.726311605937134,1.7249999999999999,2.299924999999348,0.9980820999990101,1e-05,1e-05,1.7249608999991324,1.7581969999991998,2.00001870000051,2.299924999999348,2.299924999999348,2.5001019000010274,2.650005899999087,0.3500808999997389,3.2332898000022396,0.9333648000028916,0.5832839000031527,0.24248,0.1020294018121682,0.10696630835146667,,,,None,,0.03332,2.0333099999988917,-0.033,-0.03333333333333333,1.659981605937134,1.6583333333333332,trial_list_0.8_red.csv,1.6584136000019498,1.691779000000679,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-33,0.8,met,,red,green,,669.486596768912,,,,,0,235,235,478,trial,,,,,,red,0.669486596768912,0.6666666666666666,2.29993199999808,0.9980119000028935,1e-05,1e-05,0.6666627999984485,0.7000311999981932,1.9998582000007445,2.29993199999808,2.29993199999808,2.5000494999985676,2.29993199999808,0.0,3.358277499999531,1.058345500001451,1.058345500001451,0.45686,0.14646799274401454,0.019972908101456528,,,,None,,0.03331,2.0331834999997227,-0.033,-0.03333333333333333,0.603156596768912,0.6,trial_list_0.8_red.csv,0.5999866999991355,0.6333298999998078,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-100,0.8,met,,red,green,,1269.61600602283,,,,,0,236,236,58,trial,,,,,,red,1.26961600602283,1.2666666666666666,2.2998518999993394,0.9984404999995604,2e-05,2e-05,1.2668047000006482,1.300315700002102,2.000327300000208,2.2998518999993394,2.2998518999993394,2.4999124000023585,2.5498956000010367,0.2500437000016973,3.4249775999996928,1.1251257000003534,0.8750819999986561,0.83994,0.07123892087798933,-0.12952531068725334,,,,None,,0.03328,2.0332295000007434,-0.1,-0.1,1.1362860060228301,1.1333333333333333,trial_list_0.8_red.csv,1.1334638000007544,1.1669175999995787,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-167,0.8,met,,red,green,,1457.8633097827549,,,,,0,237,237,60,trial,,,,,,red,1.457863309782755,1.4583333333333333,2.3000823999973363,0.9985075999975379,1e-05,1e-05,1.4584381999993639,1.4916673000006995,2.000591899999563,2.3000823999973363,2.3000823999973363,2.499962499998219,3.066676799997367,0.7665944000000309,3.7000957999989623,1.400013400001626,0.6334190000015951,0.21989,0.09418530313548798,0.11393383443809028,,,,None,,,,-0.167,-0.16666666666666666,1.257533309782755,1.2583333333333333,trial_list_0.8_red.csv,1.2584666000002471,1.2916564000006474,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-233,0.8,met,,red,green,,975.5006702397834,,,,,0,238,238,22,trial,,,,,,red,0.9755006702397834,0.975,2.300061000001733,0.9985984999984794,1e-05,1e-05,0.9745242000026337,1.0082888000033563,2.000047200002882,2.300061000001733,2.300061000001733,2.4995182000020577,2.766766300002928,0.4667053000011947,3.407954600002995,1.1078936000012618,0.6411883000000671,0.50403,0.14781166797352177,-0.0018710337718167314,,,,None,,,,-0.233,-0.23333333333333334,0.7091706702397833,0.7083333333333334,trial_list_0.8_red.csv,0.7080588000026182,0.7413163000019267,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.1999999999999999,unmet,,green,red,,211.44718041686932,,,,,0,239,239,29,trial,,,,,,green,0.21144718041686933,0.20833333333333334,2.3000126000006276,0.997908199999074,3e-05,3e-05,0.20820730000195908,0.2416147000003548,2.00014789999841,2.3000126000006276,2.3000126000006276,2.500264900001639,2.4664550999987114,0.1664424999980838,3.099789799998689,0.7997771999980614,0.6333346999999776,0.90058,0.04542503966939362,-0.14067109058908991,,,,None,,,2.0331044999984442,0.233,0.23333333333333334,0.4777771804168693,0.475,trial_list_0.8_red.csv,0.4747477999990224,0.5084318000008352,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,178.51820606537842,,,,,0,240,240,367,trial,,,,,,red,0.1785182060653784,0.175,2.3002049999995506,0.9986573999995016,3e-05,3e-05,0.17494530000112718,0.20843439999953262,2.0002930000009655,2.3002049999995506,2.3002049999995506,2.5002903000022343,2.3002049999995506,0.0,4.008301900001243,1.7080969000016921,1.7080969000016921,0.25455,0.10600943218106267,0.10302325099286373,,,,None,,0.03326,,0.167,0.16666666666666666,0.3788482060653784,0.375,trial_list_0.8_red.csv,0.37579700000060257,0.40900500000134343,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,511.6945158889708,,,,,0,241,241,129,trial,,,,,,red,0.5116945158889707,0.5083333333333333,2.300525700000435,0.9986224999993283,2e-05,2e-05,0.5091365999978734,0.5424019999991287,2.0000096000003396,2.300525700000435,2.300525700000435,2.500035699998989,2.300525700000435,0.0,3.058570699999109,0.758044999998674,0.758044999998674,0.5129,0.14770218243119737,-0.005987926314778272,,,,None,,0.03345,2.0339459999995597,0.167,0.16666666666666666,0.7120245158889708,0.7083333333333334,trial_list_0.8_red.csv,0.7090907999991032,0.7421522999975423,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-300,0.8,met,,red,green,,539.00553853616,,,,,0,242,242,125,trial,,,,,,red,0.53900553853616,0.5416666666666666,2.3002225999989605,0.9987414999995963,1e-05,1e-05,0.5417476999973587,0.575128999997105,1.9999109999989741,2.3002225999989605,2.3002225999989605,2.4999008999984653,2.733191100000113,0.4329685000011523,3.3414293999994698,1.0412068000005092,0.608238299999357,0.85242,0.0661086831762514,-0.1322173663525028,,,,None,,0.03321,2.03307599999971,-0.3,-0.3,0.20567553853616,0.20833333333333334,trial_list_0.8_red.csv,0.2081865000000107,0.24196719999963534,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,100,0.8,met,,red,green,,1504.8718834545905,,,,,0,243,243,64,trial,,,,,,red,1.5048718834545904,1.5083333333333333,2.300409599996783,0.9986043999997491,1e-05,1e-05,1.5083711999977822,1.5417143999984546,2.000533099999302,2.300409599996783,2.300409599996783,2.5002239999994345,2.816722199997457,0.5163126000006741,3.55021719999786,1.249807600001077,0.7334950000004028,0.25232,0.10528717204389323,0.10376127099977886,,,,None,,0.03331,2.033959299998969,0.1,0.1,1.6382018834545904,1.6416666666666666,trial_list_0.8_red.csv,1.6416376999986824,1.674974999998085,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-300,0.8,met,,red,green,,1691.903883422442,,,,,0,244,244,165,trial,,,,,,red,1.691903883422442,1.6916666666666667,2.3000978999989456,0.9966382999991765,1e-05,1e-05,1.6918671999992512,1.725048099997366,2.000027499998396,2.3000978999989456,2.3000978999989456,2.5003385999989405,2.5086363999980676,0.208538499999122,3.8666925999968953,1.5665946999979496,1.3580561999988277,0.47433,0.1473432206427991,0.01190652288022619,,,,None,,0.03366,2.033451100000093,-0.3,-0.3,1.3585738834224421,1.3583333333333334,trial_list_0.8_red.csv,1.3584196999981941,1.392203299998073,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,1209.1557447120645,,,,,0,245,245,1,trial,,,,,,red,1.2091557447120644,1.2083333333333333,2.2998415999973076,0.9988516000012169,1e-05,1e-05,1.2081574000003457,1.241662799999176,1.9998773999977857,2.2998415999973076,2.2998415999973076,2.499926599997707,2.4165658999991138,0.11672430000180611,3.408285599998635,1.1084440000013274,0.9917196999995213,0.74592,0.10585839641664008,-0.10317843701368715,,,,None,,0.03352,2.033258699997532,0.167,0.16666666666666666,1.4094857447120643,1.4083333333333332,trial_list_0.8_red.csv,1.4083938999974634,1.441674999998213,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,300,0.8,met,,red,green,,1222.592120873495,,,,,0,246,246,466,trial,,,,,,red,1.2225921208734951,1.225,2.3002736999987974,0.9987566999989212,4e-05,4e-05,1.224894700000732,1.2586257999973895,1.999875699999393,2.3002736999987974,2.3002736999987974,2.5000688999971317,2.441441200000554,0.1411675000017567,3.29990270000053,0.9996290000017325,0.8584614999999758,0.20227,0.08773948292839544,0.11896879041138367,,,,None,,,,0.3,0.3,1.555922120873495,1.5583333333333333,trial_list_0.8_red.csv,1.5581620999982988,1.5919342999986839,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
