delay,expectation,congruency,stim_color,distractor_color,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,target.started,target.stopped,distractor.started,distractor.stopped,audCueEnd.started,responsePointer.started,responseStarted,rtUntillMotionTreshold,cueForRep.started,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,space2pass.keys,audCueStart.stopped,audCueEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
100,0.5,none,red,green,689.566929659055,,,,,0,117,117,232,trial,,,,,,red,0.689566929659055,0.6859504132231405,0.1,0.09917355371900827,0.822896929659055,0.8181818181818182,trial_list_0.5_red.csv,2.299980699986918,0.9975901999860071,4e-05,4e-05,0.6917399999802001,0.7251417999796104,0.8251369999779854,0.8584662000066601,1.9996955999813508,2.299980699986918,2.299980699986918,0.0,2.299980699986918,2.5002389999863226,3.2833109000057448,0.9833302000188269,0.9833302000188269,0.62112,0.1372506829217666,-0.05490027316870664,None,0.03345,2.0331792999932077,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-167,0.5,none,red,green,1481.899154433213,,,,,0,118,118,382,trial,,,,,,red,1.481899154433213,1.4710743801652892,-0.167,-0.1652892561983471,1.281569154433213,1.2727272727272727,trial_list_0.5_red.csv,2.299431599996751,0.998025199980475,6e-05,6e-05,1.4830050999880768,1.5160595999914221,1.2828611999866553,1.3160321999748703,1.9996447000012267,2.299431599996751,2.299431599996751,0.0,2.299431599996751,2.49943539997912,3.665949099988211,1.3665174999914598,1.3665174999914598,0.8937,0.04845251113692866,-0.13965723798291202,None,0.033,2.0329445999814197,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
100,0.5,none,green,red,1679.8830902696145,,,,,0,119,119,405,trial,,,,,,green,1.6798830902696145,1.6611570247933884,0.1,0.09917355371900827,1.8132130902696144,1.7933884297520661,trial_list_0.5_red.csv,2.3002777000074275,0.9972111999813933,3e-05,3e-05,1.675185700005386,1.7084646000002977,1.8085999000177253,1.841999800002668,2.0003847000189126,2.3002777000074275,2.475172800011933,0.17489510000450537,2.3002777000074275,2.5002739000192378,3.316905100014992,1.0166274000075646,0.8417323000030592,1.77801,-0.09493519395210584,0.11330974762025536,None,0.03355,2.0335828000097536,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-167,0.5,none,green,red,806.5204874515971,,,,,0,120,120,197,trial,,,,,,green,0.8065204874515971,0.8016528925619835,-0.167,-0.1652892561983471,0.6061904874515971,0.6033057851239669,trial_list_0.5_red.csv,2.300090100005036,0.9963380999979563,3e-05,3e-05,0.8080689000198618,0.8415183000033721,0.6084017000102904,0.6416972000151873,1.9998560000094585,2.300090100005036,2.3500392000132706,0.04994910000823438,2.300090100005036,2.499943100003293,3.458372299995972,1.1582821999909356,1.1083330999827012,0.86047,0.06274130512878735,-0.13384811760807966,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
233,0.5,none,red,green,1056.3364249451413,,,,,0,121,121,388,trial,,,,,,red,1.0563364249451412,1.0495867768595042,0.233,0.23140495867768596,1.3226664249451412,1.3057851239669422,trial_list_0.5_red.csv,2.300282700016396,0.9970931000134442,3e-05,3e-05,1.0580594000057317,1.0913855000108015,1.316866300010588,1.350436400010949,2.0000665000115987,2.300282700016396,2.300282700016396,0.0,2.300282700016396,2.4999027000158094,3.199940799997421,0.8996580999810249,0.8996580999810249,0.83973,0.0713231498966361,-0.12947894904312401,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-233,0.5,none,red,green,406.2858127059079,,,,,0,122,122,442,trial,,,,,,red,0.4062858127059079,0.4049586776859504,-0.233,-0.23140495867768596,0.13995581270590793,0.14049586776859505,trial_list_0.5_red.csv,2.2997426000074483,0.9969653000007384,4e-05,4e-05,0.4083587000204716,0.44166030001360923,0.14209680000203662,0.1749353000195697,2.0000437000126112,2.2997426000074483,2.2997426000074483,0.0,2.2997426000074483,2.4997189000132494,3.0914236000098754,0.791681000002427,0.791681000002427,0.53878,0.1467276034440915,-0.017966645319684674,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
33,0.5,none,green,red,408.4174087207186,,,,,0,123,123,215,trial,,,,,,green,0.4084174087207186,0.4049586776859504,0.033,0.03305785123966942,0.4747474087207186,0.47107438016528924,trial_list_0.5_red.csv,2.299899400008144,0.997557800001232,3e-05,3e-05,0.40842150000389665,0.4418283999839332,0.4749043000047095,0.5084180999838281,2.00024530000519,2.299899400008144,2.299899400008144,0.0,2.299899400008144,2.4995850999839604,3.0082323999959044,0.7083329999877606,0.7083329999877606,0.39758,0.14023769450772117,0.04674589816924039,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-300,0.5,none,red,green,626.5160018575941,,,,,0,124,124,306,trial,,,,,,red,0.6265160018575942,0.6198347107438017,-0.3,-0.2975206611570248,0.29318600185759414,0.2892561983471075,trial_list_0.5_red.csv,2.300150199997006,0.9972014999948442,3e-05,3e-05,0.6248965999984648,0.6582203999860212,0.2918645000027027,0.32492369998362847,1.999976399994921,2.300150199997006,2.300150199997006,0.0,2.300150199997006,2.500035499979276,3.3082565999939106,1.0081063999969047,1.0081063999969047,0.47222,0.14726085144727855,0.012885324501636871,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
300,0.5,none,red,green,840.7713264620493,0,0,0,0,0,125,125,58,fam,0.5564733000064734,0.5564733000064734,270.0,2.5562506999995094,2.5562506999995094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
300,0.5,none,red,green,840.7713264620493,1,0,1,0,0,125,125,58,fam,0.4970434000133537,0.4970434000133537,270.0,2.497248600004241,2.497248600004241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
300,0.5,none,red,green,840.7713264620493,2,0,2,0,0,125,125,58,fam,0.49863359998562373,0.49863359998562373,270.0,2.498815300001297,2.498815300001297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
300,0.5,none,red,green,840.7713264620493,3,0,3,0,0,125,125,58,fam,0.4978760000085458,0.4978760000085458,270.0,2.497599499998614,2.497599499998614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
300,0.5,none,red,green,840.7713264620493,,,,,0,125,125,58,trial,,,,,,red,0.8407713264620493,0.8347107438016529,0.3,0.2975206611570248,1.1741013264620492,1.1652892561983472,trial_list_0.5_red.csv,2.2998425000114366,0.9985336000099778,3e-05,3e-05,0.8418844999978319,0.8749102000147104,1.1749223000078928,1.2083152999985032,1.9998439000046346,2.2998425000114366,2.2998425000114366,0.0,2.2998425000114366,2.499735800025519,3.4251839000207838,1.1253414000093471,1.1253414000093471,1.12888,-0.05823053316987949,-0.13587124406305215,None,0.03294,2.0332357000152115,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
167,0.5,none,red,green,1453.314764597484,,,,,0,126,126,86,trial,,,,,,red,1.4533147645974842,1.43801652892562,0.167,0.1652892561983471,1.653644764597484,1.6363636363636365,trial_list_0.5_red.csv,2.3007391999999527,0.9966562000045087,2e-05,2e-05,1.4503061999857891,1.483709699998144,1.6503547999891452,1.683567599975504,2.0004632999771275,2.3007391999999527,2.3007391999999527,0.0,2.3007391999999527,2.500206299999263,3.000093399983598,0.6993541999836452,0.6993541999836452,1.26344,-0.10884651824852105,-0.10002112487701935,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
33,0.5,none,green,red,1319.2062938850197,,,,,0,127,127,119,trial,,,,,,green,1.3192062938850198,1.3057851239669422,0.033,0.03305785123966942,1.3855362938850195,1.371900826446281,trial_list_0.5_red.csv,2.299801799992565,0.9978607000084594,3e-05,3e-05,1.3165665999986231,1.350010199996177,1.3833139999769628,1.416671299986774,2.0000683999969624,2.299801799992565,2.299801799992565,0.0,2.299801799992565,2.4999072999926284,3.1666351999738254,0.8668333999812603,0.8668333999812603,1.25723,-0.10687502129130819,-0.10212502034502782,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
100,0.5,none,red,green,945.9564994504336,,,,,0,128,128,438,trial,,,,,,red,0.9459564994504336,0.9338842975206612,0.1,0.09917355371900827,1.0792864994504334,1.0661157024793388,trial_list_0.5_red.csv,2.300597099994775,0.9971091999905184,3e-05,3e-05,0.9418264999985695,0.9749160000064876,1.0750438999966718,1.108249100012472,2.0008091000199784,2.300597099994775,2.300597099994775,0.0,2.300597099994775,2.5003635000030044,3.4836322000192013,1.1830351000244264,1.1830351000244264,1.22006,-0.09424749702292864,-0.11388239223603877,None,0.03328,2.0340587999962736,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
233,0.5,none,red,green,265.66182184636153,,,,,0,129,129,102,trial,,,,,,red,0.26566182184636156,0.2644628099173554,0.233,0.23140495867768596,0.5319918218463615,0.5289256198347108,trial_list_0.5_red.csv,2.300160799990408,0.9966354999924079,4e-05,4e-05,0.26640429999679327,0.2996988999948371,0.532878800004255,0.5662410999939311,2.000201599992579,2.300160799990408,2.300160799990408,0.0,2.300160799990408,2.500505300005898,3.0917017000028864,0.7915409000124782,0.7915409000124782,0.4825,0.14760006098897355,0.008124773999393039,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
100,0.5,none,red,green,1497.438700847606,,,,,0,130,130,320,trial,,,,,,red,1.497438700847606,1.4793388429752066,0.1,0.09917355371900827,1.630768700847606,1.6115702479338843,trial_list_0.5_red.csv,2.2998434999899473,0.9975812999764457,4e-05,4e-05,1.4914420999994036,1.5247103000001516,1.624909000005573,1.6581641999946442,1.9998345999920275,2.2998434999899473,2.308190100011416,0.008346600021468475,2.2998434999899473,2.499630400008755,3.2578087000001688,0.9579652000102215,0.949618599988753,1.58237,-0.14290175942007696,0.037826936317079195,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
167,0.5,none,green,red,1223.1918897811056,,,,,0,131,131,301,trial,,,,,,green,1.2231918897811056,1.2148760330578512,0.167,0.1652892561983471,1.4235218897811055,1.4132231404958677,trial_list_0.5_red.csv,2.299778399989009,0.9967665000003763,3e-05,3e-05,1.2251302999793552,1.2583773999940604,1.4250916999881156,1.458612299989909,1.9994735999789555,2.299778399989009,2.308220099977916,0.008441699988907203,2.299778399989009,2.500041399995098,2.8248539999767672,0.5250755999877583,0.5166338999988511,1.36209,-0.13416426747779422,-0.0620623822346259,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-100,0.5,none,red,green,1006.1712505937954,,,,,0,132,132,10,trial,,,,,,red,1.0061712505937954,1.0,-0.1,-0.09917355371900827,0.8728412505937954,0.8677685950413223,trial_list_0.5_red.csv,2.3001133000070695,0.9965511999907903,6e-05,6e-05,1.0084284000040498,1.041884400008712,0.8750921000028029,0.9085281000006944,2.000104900012957,2.3001133000070695,2.3001133000070695,0.0,2.3001133000070695,2.5002823999966495,3.124663700000383,0.8245503999933135,0.8245503999933135,0.64526,0.13269637654434027,-0.0651418575763125,None,0.03342,2.033763999992516,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-100,0.5,none,green,red,343.7735246839316,,,,,0,133,133,189,trial,,,,,,green,0.34377352468393163,0.33884297520661155,-0.1,-0.09917355371900827,0.21044352468393163,0.2066115702479339,trial_list_0.5_red.csv,2.2997601000242867,0.9985664999985602,4e-05,4e-05,0.3415153000096325,0.3748255000100471,0.20837810001103207,0.2417528000078164,1.9998738000285812,2.2997601000242867,2.30812890001107,0.008368799986783415,2.2997601000242867,2.499994500016328,3.9744915000046603,1.6747313999803737,1.6663625999935903,0.27151,0.11134562088330739,0.09723138725021208,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
167,0.5,none,red,green,1199.5532519902572,,,,,0,134,134,170,trial,,,,,,red,1.1995532519902572,1.1900826446280992,0.167,0.1652892561983471,1.399883251990257,1.3884297520661157,trial_list_0.5_red.csv,2.2999410000047646,0.9977483999973629,3e-05,3e-05,1.2001119999913499,1.2333684999903198,1.4000259999884292,1.433416899992153,2.00015340000391,2.2999410000047646,2.2999410000047646,0.0,2.2999410000047646,2.499583900003927,3.9914327999867965,1.6914917999820318,1.6914917999820318,1.28173,-0.1144090841598405,-0.09360743249441497,None,0.03339,2.033400199987227,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-233,0.5,none,green,red,1697.026183406876,,,,,0,135,135,291,trial,,,,,,green,1.697026183406876,1.677685950413223,-0.233,-0.23140495867768596,1.430696183406876,1.4132231404958677,trial_list_0.5_red.csv,2.300089800002752,0.997717400023248,4e-05,4e-05,1.6916913999884855,1.7251008999883197,1.4252485999895725,1.4583282999810763,2.0001523999962956,2.300089800002752,2.300089800002752,0.0,2.300089800002752,2.499876099987887,3.1497478999954183,0.8496580999926664,0.8496580999926664,1.26704,-0.10996898018942276,-0.09878569406846452,None,0.0333,2.033443399996031,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
233,0.5,none,green,red,305.44815187868494,,,,,0,136,136,469,trial,,,,,,green,0.30544815187868496,0.30578512396694213,0.233,0.23140495867768596,0.571778151878685,0.5702479338842975,trial_list_0.5_red.csv,2.300423199980287,0.9968078999954741,1e-05,1e-05,0.30901989998528734,0.3422240999934729,0.5755147000018042,0.6088490999827627,2.000724099983927,2.300423199980287,2.300423199980287,0.0,2.300423199980287,2.500601599982474,3.1338086999894585,0.8333855000091717,0.8333855000091717,0.27051,0.11103983149087555,0.09758045797683002,None,0.03331,2.034130699990783,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
233,0.5,none,green,red,1595.139781181498,,,,,0,137,137,3,trial,,,,,,green,1.595139781181498,1.578512396694215,0.233,0.23140495867768596,1.861469781181498,1.8429752066115703,trial_list_0.5_red.csv,2.300104399997508,0.9974000999936834,3e-05,3e-05,1.5917547999997623,1.6249398999789264,1.8586295999994036,1.8920255999837536,2.000129099993501,2.300104399997508,2.4584135999903083,0.15830919999280013,2.300104399997508,2.500285799993435,2.9583681999938563,0.6582637999963481,0.49995460000354797,1.2435,-0.10237248527313218,-0.10663800549284601,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
233,0.5,none,red,green,1215.1453448982263,,,,,0,138,138,120,trial,,,,,,red,1.2151453448982263,1.2066115702479339,0.233,0.23140495867768596,1.4814753448982263,1.4710743801652892,trial_list_0.5_red.csv,2.299982700002147,0.9973895000002813,3e-05,3e-05,1.216895099991234,1.2499607999925502,1.483414599992102,1.5168405000003986,1.99956209998345,2.299982700002147,2.299982700002147,0.0,2.299982700002147,2.499827699997695,3.683142499998212,1.383159799996065,1.383159799996065,0.81514,0.08110432068218568,-0.12358753627761625,None,0.0334,2.0328786999743897,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
233,0.5,none,green,red,1616.0028904419073,,,,,0,139,139,359,trial,,,,,,green,1.6160028904419073,1.603305785123967,0.233,0.23140495867768596,1.8823328904419072,1.8677685950413223,trial_list_0.5_red.csv,2.2995462999970187,0.9972430000198074,3e-05,3e-05,1.6166375000029802,1.650087199988775,1.8833989999839105,1.916871399997035,2.000189499987755,2.2995462999970187,2.2995462999970187,0.0,2.2995462999970187,2.4998642999853473,2.9831485000031535,0.6836022000061348,0.6836022000061348,1.1944,-0.08477121630133719,-0.12110173757333884,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
233,0.5,none,green,red,285.4047269543619,,,,,0,140,140,239,trial,,,,,,green,0.28540472695436186,0.2809917355371901,0.233,0.23140495867768596,0.5517347269543619,0.5454545454545454,trial_list_0.5_red.csv,2.300147300004028,0.9975961000018287,4e-05,4e-05,0.2831471999816131,0.3165932999982033,0.549958699994022,0.5832580999995116,2.000189099984709,2.300147300004028,2.300147300004028,0.0,2.300147300004028,2.4998437000031117,3.508434799994575,1.208287499990547,1.208287499990547,0.40067,0.1406849078845733,0.04538222834986236,None,0.03335,2.0335829999821726,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
233,0.5,none,red,green,947.767453391679,,,,,0,141,141,476,trial,,,,,,red,0.947767453391679,0.9421487603305785,0.233,0.23140495867768596,1.214097453391679,1.1983471074380165,trial_list_0.5_red.csv,2.300423000007868,0.9980102000117768,3e-05,3e-05,0.9500343000108842,0.9837073000089731,1.2084266000019852,1.2419055000063963,2.0004446000093594,2.300423000007868,2.466876999998931,0.16645399999106303,2.300423000007868,2.500011700001778,3.250166200014064,0.9497432000061963,0.7832892000151332,0.72881,0.11124852816826347,-0.09734246214723054,None,0.0335,2.0339036000077613,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
100,0.5,none,red,green,554.0528725122053,,,,,0,142,142,236,trial,,,,,,red,0.5540528725122054,0.5454545454545454,0.1,0.09917355371900827,0.6873828725122054,0.6776859504132231,trial_list_0.5_red.csv,2.299945700011449,0.9966942000028212,4e-05,4e-05,0.5504169000196271,0.5833949000225402,0.6834265000070445,0.7168628000072204,1.9999646000214852,2.299945700011449,2.4914289000153076,0.19148320000385866,2.299945700011449,2.50002669999958,3.4582131000061054,1.1582673999946564,0.9667841999907978,0.66375,0.12868965404691685,-0.07273763054825735,None,0.03317,2.0333501000131946,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-100,0.5,none,green,red,618.864834413556,,,,,0,143,143,35,trial,,,,,,green,0.618864834413556,0.6115702479338843,-0.1,-0.09917355371900827,0.485534834413556,0.4793388429752066,trial_list_0.5_red.csv,2.3005453999794554,0.9967521000071429,2e-05,2e-05,0.6171656999795232,0.6505090999999084,0.48370699997758493,0.5170770999975502,2.0007164999842644,2.3005453999794554,2.3005453999794554,0.0,2.3005453999794554,2.5004397000011522,3.658879299997352,1.3583339000178967,1.3583339000178967,0.48776,0.1477142937261991,0.005681318989469195,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
233,0.5,none,red,green,658.9440855042844,,,,,0,144,144,414,trial,,,,,,red,0.6589440855042844,0.6528925619834711,0.233,0.23140495867768596,0.9252740855042845,0.9173553719008265,trial_list_0.5_red.csv,2.3001722999906633,0.9973412999825086,3e-05,3e-05,0.6582349999807775,0.691676299989922,0.9250904999789782,0.9584624999843072,2.0000549999822397,2.3001722999906633,2.983344099979149,0.6831717999884859,2.3001722999906633,2.5000981999910437,3.7417342999833636,1.4415619999927003,0.7583902000042144,0.62208,0.13708419546400177,-0.055314675362667376,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-233,0.5,none,green,red,665.5552229416375,,,,,0,145,145,337,trial,,,,,,green,0.6655552229416375,0.6611570247933884,-0.233,-0.23140495867768596,0.3992252229416375,0.39669421487603307,trial_list_0.5_red.csv,2.299905000021681,0.9975131000101101,3e-05,3e-05,0.665970500005642,0.6993518000235781,0.3998587000241969,0.43327160002081655,2.0000118000025395,2.299905000021681,2.308636800007662,0.008731799985980615,2.299905000021681,2.499601100018481,3.174869500013301,0.87496449999162,0.8662327000056393,0.72174,0.11338223951119072,-0.09484860420647687,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-300,0.5,none,red,green,852.3334772716878,,,,,0,146,146,396,trial,,,,,,red,0.8523334772716878,0.8429752066115703,-0.3,-0.2975206611570248,0.5190034772716877,0.5123966942148761,trial_list_0.5_red.csv,2.3000922999926843,0.9968937000085134,4e-05,4e-05,0.8499914999993052,0.8834044999966864,0.5167422000085935,0.5500963999947999,2.000071599992225,2.3000922999926843,2.416856399999233,0.11676410000654869,2.3000922999926843,2.500070899986895,3.091653299983591,0.7915609999909066,0.6747968999843579,0.74421,0.10640991003191107,-0.10260955610219995,None,0.03348,2.033492499991553,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-33,0.5,none,red,green,913.192674024995,,,,,0,147,147,430,trial,,,,,,red,0.9131926740249949,0.9008264462809917,-0.033,-0.03305785123966942,0.8468626740249949,0.8347107438016529,trial_list_0.5_red.csv,2.299571499985177,0.9965428000141401,4e-05,4e-05,0.9085997999936808,0.9418714999919757,0.8416992999846116,0.8752823999966495,1.999943999981042,2.299571499985177,2.541139999986626,0.24156850000144914,2.299571499985177,2.499413599987747,2.966607499984093,0.6670359999989159,0.4254674999974668,0.97783,0.010288259468410988,-0.14746505238055752,None,0.03346,2.0332631999917794,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
167,0.5,none,green,red,870.3394017849505,,,,,0,148,148,497,trial,,,,,,green,0.8703394017849505,0.859504132231405,0.167,0.1652892561983471,1.0706694017849505,1.0578512396694215,trial_list_0.5_red.csv,2.299928299995372,0.996550899988506,4e-05,4e-05,0.8669355000020005,0.9001791000191588,1.0668379999988247,1.1000358000164852,2.0001555000199005,2.299928299995372,2.299928299995372,0.0,2.299928299995372,2.4998229000193533,3.4579172000230756,1.1579889000277035,1.1579889000277035,0.72061,0.11371899429352965,-0.09444458848106699,None,0.03356,2.0333355000184383,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-300,0.5,none,red,green,460.76034277003015,,,,,0,149,149,486,trial,,,,,,red,0.46076034277003014,0.4545454545454546,-0.3,-0.2975206611570248,0.12743034277003015,0.12396694214876033,trial_list_0.5_red.csv,2.3000285000016447,0.9987338999926578,4e-05,4e-05,0.4580229999846779,0.4911605999805033,0.12493809999432415,0.1584632000012789,1.999703799985582,2.3000285000016447,2.3083922999794595,0.008363799977814779,2.3000285000016447,2.4999039999966044,3.108208099991316,0.8081795999896713,0.7998158000118565,0.34067,0.1296887892127831,0.0709408761505822,None,0.03321,2.0333876999793574,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
167,0.5,none,green,red,1147.5530665533825,0,0,0,0,0,150,150,37,fam,0.5557001999986824,0.5557001999986824,270.0,2.555888300004881,2.555888300004881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
167,0.5,none,green,red,1147.5530665533825,1,0,1,0,0,150,150,37,fam,0.49763500000699423,0.49763500000699423,270.0,2.4974110000184737,2.4974110000184737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
167,0.5,none,green,red,1147.5530665533825,2,0,2,0,0,150,150,37,fam,0.49767070001689717,0.49767070001689717,270.0,2.497666000010213,2.497666000010213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
167,0.5,none,green,red,1147.5530665533825,3,0,3,0,0,150,150,37,fam,0.49772670000675134,0.49772670000675134,270.0,2.4980611000210047,2.4980611000210047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
167,0.5,none,green,red,1147.5530665533825,,,,,0,150,150,37,trial,,,,,,green,1.1475530665533824,1.140495867768595,0.167,0.1652892561983471,1.3478830665533823,1.3388429752066116,trial_list_0.5_red.csv,2.300017699977616,0.9977884000109043,3e-05,3e-05,1.1497687999799382,1.1828930999909062,1.3495215000002645,1.3828398000041489,2.000056899996707,2.300017699977616,2.300017699977616,0.0,2.300017699977616,2.4999114999955054,3.050340799993137,0.750323100015521,0.750323100015521,1.10427,-0.04756042978908169,-0.1399635505221547,None,0.0334,2.033435699995607,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
167,0.5,none,red,green,1535.783994652552,,,,,0,151,151,118,trial,,,,,,red,1.5357839946525522,1.5206611570247934,0.167,0.1652892561983471,1.7361139946525521,1.71900826446281,trial_list_0.5_red.csv,2.2995635999832302,0.9949355999997351,4e-05,4e-05,1.5333545999892522,1.5667367999849375,1.7333695999986958,1.7667550999904051,1.9998261999862734,2.2995635999832302,2.566695699992124,0.26713210000889376,2.2995635999832302,2.500188799982425,3.8749024999851827,1.5753389000019524,1.3082067999930587,1.13718,-0.06175078937183655,-0.13430796688374447,None,0.03335,2.0333047999884,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
-33,0.5,none,red,green,811.5615277908524,,,,,0,152,152,392,trial,,,,,,red,0.8115615277908524,0.8016528925619835,-0.033,-0.03305785123966942,0.7452315277908524,0.7355371900826446,trial_list_0.5_red.csv,2.2993613999860827,0.9969222999934573,6e-05,6e-05,0.8086814999987837,0.8419351999764331,0.7418933999724686,0.7752952999726404,1.9997561999771278,2.2993613999860827,2.2993613999860827,0.0,2.2993613999860827,2.4993527999904472,3.391229899978498,1.0918684999924153,1.0918684999924153,0.91677,0.038213764222634485,-0.14279880314773938,None,,,ahmed_base_continued,001,2023-04-29_13h46.10.803,expectation_shapes_perceived_time,2022.2.4,119.83266566098743,
